Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
105.1,2024-06-12,Wednesday,10:04:00,67.0,10,CE,78200.0,Buy,2024-06-12,Wednesday,15:15:00,31.6,-354.0,-52.83582089552239,2024-06-14,,,Exit Condition Met For Trade
106,2024-06-13,,09:16:00,77000.14,,,,,2024-06-13,,15:15:00,76803.18,-383.0,,,0.4500000000000455,-418.54999999999995,Exit Condition Met For Trade
106.2,2024-06-13,Thursday,09:48:00,58.95,10,PE,75700.0,Buy,2024-06-13,Thursday,15:15:00,20.65,-383.00000000000006,-64.97031382527567,2024-06-14,,,Exit Condition Met For Trade
107,2024-06-14,,09:16:00,76907.26,,,,,2024-06-14,,15:15:00,77007.81,750.0,,,750.0,-0.05,Exit Condition Met For Trade
107.2,2024-06-14,Friday,09:21:00,66.95,10,PE,76400.0,Buy,2024-06-14,Friday,09:24:00,141.95,749.9999999999999,112.02389843166539,2024-06-14,,,Target Hit
108,2024-06-18,,09:16:00,77166.33,,,,,2024-06-18,,15:15:00,77288.9,-328.0,,,64.45000000000005,-366.04999999999995,Exit Condition Met For Trade
108.1,2024-06-18,Tuesday,09:46:00,68.25,10,CE,78500.0,Buy,2024-06-18,Tuesday,15:15:00,35.45,-328.0,-48.05860805860805,2024-06-21,,,Exit Condition Met For Trade
109,2024-06-19,,09:16:00,77401.29,,,,,2024-06-19,,14:39:00,77833.39,526.5,,,526.5,-343.54999999999995,Square Off All Legs due to Target Profit
109.1,2024-06-19,Wednesday,11:48:00,59.05,10,CE,78500.0,Buy,2024-06-19,Wednesday,14:39:00,134.05,750.0000000000001,127.0110076206605,2024-06-21,,,Target Hit
109.2,2024-06-19,Wednesday,10:15:00,59.25,10,PE,76100.0,Buy,2024-06-19,Wednesday,14:39:00,36.9,-223.5,-37.721518987341774,2024-06-21,,,Square Off All Legs due to Target Profit
110,2024-06-20,,09:16:00,77444.14,,,,,2024-06-20,,15:15:00,77473.82,-507.5,,,265.45000000000005,-534.55,Exit Condition Met For Trade
110.2,2024-06-20,Thursday,09:21:00,68.4,10,PE,76300.0,Buy,2024-06-20,Thursday,15:15:00,17.65,-507.50000000000006,-74.19590643274854,2024-06-21,,,Exit Condition Met For Trade
111,2024-06-21,,09:16:00,77636.64,,,,,2024-06-21,,15:15:00,77140.84,750.0,,,750.0,-382.54999999999995,Exit Condition Met For Trade
111.2,2024-06-21,Friday,09:44:00,66.75,10,PE,76800.0,Buy,2024-06-21,Friday,12:42:00,141.75,750.0,112.35955056179775,2024-06-21,,,Target Hit
112,2024-06-25,,09:16:00,77517.42,,,,,2024-06-25,,15:15:00,78083.92,395.5,,,530.45,-25.549999999999955,Exit Condition Met For Trade
112.1,2024-06-25,Tuesday,12:33:00,59.4,10,CE,78900.0,Buy,2024-06-25,Tuesday,15:15:00,98.95,395.50000000000006,66.58249158249158,2024-06-28,,,Exit Condition Met For Trade
113,2024-06-26,,09:16:00,78013.11,,,,,2024-06-26,,15:15:00,78700.85,750.0,,,750.0,-134.04999999999995,Exit Condition Met For Trade
113.1,2024-06-26,Wednesday,09:17:00,60.0,10,CE,79300.0,Buy,2024-06-26,Wednesday,11:34:00,135.0,750.0,125.0,2024-06-28,,,Target Hit
114,2024-06-27,,09:16:00,78557.14,,,,,2024-06-27,,15:15:00,79249.39,750.0,,,750.0,-207.54999999999995,Exit Condition Met For Trade
114.1,2024-06-27,Thursday,09:58:00,61.75,10,CE,79800.0,Buy,2024-06-27,Thursday,12:52:00,136.75,750.0,121.4574898785425,2024-06-28,,,Target Hit
115,2024-07-01,,09:16:00,79037.21,,,,,2024-07-01,,15:15:00,79506.55,-186.5,,,41.950000000000045,-214.04999999999995,Exit Condition Met For Trade
115.1,2024-07-01,Monday,09:24:00,63.9,10,CE,81200.0,Buy,2024-07-01,Monday,15:15:00,45.25,-186.5,-29.186228482003127,2024-07-05,,,Exit Condition Met For Trade
116,2024-07-02,,09:16:00,79660.48,,,,,2024-07-02,,15:15:00,79456.54,-210.5,,,0,-242.04999999999995,Exit Condition Met For Trade
116.2,2024-07-02,Tuesday,09:46:00,56.45,10,PE,77500.0,Buy,2024-07-02,Tuesday,15:15:00,35.4,-210.50000000000006,-37.28963684676706,2024-07-05,,,Exit Condition Met For Trade
117,2024-07-03,,09:16:00,79789.92,,,,,2024-07-03,,15:15:00,80022.36,-105.0,,,169.45000000000005,-221.54999999999995,Exit Condition Met For Trade
117.1,2024-07-03,Wednesday,09:45:00,64.9,10,CE,81000.0,Buy,2024-07-03,Wednesday,15:15:00,54.4,-105.00000000000007,-16.178736517719578,2024-07-05,,,Exit Condition Met For Trade
118,2024-07-04,,09:16:00,80166.69,,,,,2024-07-04,,15:15:00,80047.42,-524.0,,,0,-548.05,Exit Condition Met For Trade
118.1,2024-07-04,Thursday,09:46:00,67.1,10,CE,81100.0,Buy,2024-07-04,Thursday,15:15:00,14.7,-523.9999999999999,-78.09239940387481,2024-07-05,,,Exit Condition Met For Trade
119,2024-07-05,,09:16:00,79813.41,,,,,2024-07-05,,15:15:00,80042.51,-576.0,,,301.95000000000005,-576.0,Exit Condition Met For Trade
119.2,2024-07-05,Friday,09:17:00,58.0,10,PE,79100.0,Buy,2024-07-05,Friday,15:15:00,0.4,-576.0,-99.3103448275862,2024-07-05,,,Exit Condition Met For Trade
120,2024-07-08,,09:16:00,79818.06,,,,,2024-07-08,,15:15:00,79961.37,-360.5,,,0,-360.5,Exit Condition Met For Trade
120.2,2024-07-08,Monday,09:17:00,59.95,10,PE,78000.0,Buy,2024-07-08,Monday,15:15:00,23.9,-360.50000000000006,-60.133444537114265,2024-07-12,,,Exit Condition Met For Trade
121,2024-07-10,,09:16:00,80273.79,,,,,2024-07-10,,15:15:00,79950.74,750.0,,,750.0,-10.549999999999955,Exit Condition Met For Trade
121.2,2024-07-10,Wednesday,10:10:00,56.3,10,PE,79000.0,Buy,2024-07-10,Wednesday,10:36:00,131.3,750.0000000000001,133.214920071048,2024-07-12,,,Target Hit
122,2024-07-11,,09:16:00,80097.14,,,,,2024-07-11,,15:15:00,79914.56,-280.5,,,437.45000000000005,-347.04999999999995,Exit Condition Met For Trade
122.2,2024-07-11,Thursday,09:33:00,57.5,10,PE,79100.0,Buy,2024-07-11,Thursday,15:15:00,29.45,-280.5,-48.78260869565217,2024-07-12,,,Exit Condition Met For Trade
123,2024-07-12,,09:16:00,80098.53,,,,,2024-07-12,,10:54:00,80391.62,576.5,,,576.5,-240.54999999999995,Square Off All Legs due to Target Profit
123.1,2024-07-12,Friday,09:26:00,68.6,10,CE,80500.0,Buy,2024-07-12,Friday,10:54:00,143.6,750.0,109.32944606413994,2024-07-12,,,Target Hit
123.2,2024-07-12,Friday,09:18:00,64.4,10,PE,79500.0,Buy,2024-07-12,Friday,10:54:00,47.05,-173.50000000000009,-26.94099378881989,2024-07-12,,,Square Off All Legs due to Target Profit
124,2024-07-15,,09:16:00,80698.75,,,,,2024-07-15,,15:15:00,80650.76,-198.5,,,145.95000000000005,-198.5,Exit Condition Met For Trade
124.1,2024-07-15,Monday,09:17:00,69.95,10,CE,82100.0,Buy,2024-07-15,Monday,15:15:00,50.1,-198.5,-28.377412437455327,2024-07-19,,,Exit Condition Met For Trade
125,2024-07-18,,09:16:00,80537.24,,,,,2024-07-18,,15:15:00,81363.01,750.0,,,750.0,-295.54999999999995,Exit Condition Met For Trade
125.1,2024-07-18,Thursday,09:17:00,58.25,10,CE,81500.0,Buy,2024-07-18,Thursday,13:12:00,133.25,750.0,128.75536480686696,2024-07-19,,,Target Hit
126,2024-07-19,,09:16:00,81266.2,,,,,2024-07-19,,15:15:00,80610.8,-641.0,,,0,-641.55,Exit Condition Met For Trade
126.1,2024-07-19,Friday,09:25:00,64.3,10,CE,82000.0,Buy,2024-07-19,Friday,15:15:00,0.2,-641.0,-99.68895800933124,2024-07-19,,,Exit Condition Met For Trade
127,2024-07-22,,09:16:00,80217.65,,,,,2024-07-22,,15:15:00,80537.98,29.5,,,97.45000000000005,-298.54999999999995,Exit Condition Met For Trade
127.2,2024-07-22,Monday,09:31:00,86.55,10,PE,77500.0,Buy,2024-07-22,Monday,15:15:00,89.5,29.50000000000003,3.4084344309647636,2024-07-26,,,Exit Condition Met For Trade
128,2024-07-23,,09:16:00,80745.96,,,,,2024-07-23,,15:15:00,80367.42,-1157.0,,,238.95000000000005,-1174.05,Exit Condition Met For Trade
128.1,2024-07-23,Tuesday,09:18:00,61.4,10,CE,83800.0,Buy,2024-07-23,Tuesday,15:15:00,12.55,-488.49999999999994,-79.5602605863192,2024-07-26,,,Exit Condition Met For Trade
128.2,2024-07-23,Tuesday,09:42:00,78.1,10,PE,77000.0,Buy,2024-07-23,Tuesday,15:15:00,11.25,-668.5,-85.59539052496798,2024-07-26,,,Exit Condition Met For Trade
129,2024-07-24,,09:16:00,80291.52,,,,,2024-07-24,,15:15:00,80144.37,-311.0,,,466.45000000000005,-317.04999999999995,Exit Condition Met For Trade
129.2,2024-07-24,Wednesday,11:44:00,61.2,10,PE,78600.0,Buy,2024-07-24,Wednesday,15:15:00,30.1,-311.0,-50.81699346405229,2024-07-26,,,Exit Condition Met For Trade
130,2024-07-25,,09:16:00,79597.89,,,,,2024-07-25,,15:15:00,80023.87,-65.0,,,170.95000000000005,-142.54999999999995,Exit Condition Met For Trade
130.1,2024-07-25,Thursday,12:14:00,62.95,10,CE,80700.0,Buy,2024-07-25,Thursday,15:15:00,56.45,-65.0,-10.325655281969818,2024-07-26,,,Exit Condition Met For Trade
131,2024-07-26,,09:16:00,80116.89,,,,,2024-07-26,,15:15:00,81376.2,750.0,,,750.0,-108.04999999999995,Exit Condition Met For Trade
131.1,2024-07-26,Friday,09:17:00,64.8,10,CE,80700.0,Buy,2024-07-26,Friday,10:00:00,139.8,750.0000000000001,115.74074074074078,2024-07-26,,,Target Hit
132,2024-07-29,,09:16:00,81711.06,,,,,2024-07-29,,15:15:00,81274.15,-392.5,,,84.45000000000005,-392.5,Exit Condition Met For Trade
132.1,2024-07-29,Monday,11:42:00,65.95,10,CE,83500.0,Buy,2024-07-29,Monday,15:15:00,33.55,-324.00000000000006,-49.12812736921911,2024-08-02,,,Exit Condition Met For Trade
132.2,2024-07-29,Monday,13:16:00,58.8,10,PE,79500.0,Buy,2024-07-29,Monday,15:15:00,51.95,-68.49999999999994,-11.649659863945569,2024-08-02,,,Exit Condition Met For Trade
133,2024-07-30,,09:16:00,81292.62,,,,,2024-07-30,,15:15:00,81418.18,-219.0,,,81.45000000000005,-267.54999999999995,Exit Condition Met For Trade
133.1,2024-07-30,Tuesday,10:58:00,56.85,10,CE,83100.0,Buy,2024-07-30,Tuesday,15:15:00,34.95,-219.0,-38.522427440633244,2024-08-02,,,Exit Condition Met For Trade
134,2024-07-31,,09:16:00,81595.72,,,,,2024-07-31,,15:15:00,81702.91,-101.0,,,28.450000000000045,-179.04999999999995,Exit Condition Met For Trade
134.1,2024-07-31,Wednesday,09:29:00,59.1,10,CE,83000.0,Buy,2024-07-31,Wednesday,15:15:00,49.0,-101.00000000000001,-17.089678510998308,2024-08-02,,,Exit Condition Met For Trade
135,2024-08-01,,09:16:00,81938.62,,,,,2024-08-01,,15:15:00,81882.87,-841.0,,,0,-882.55,Exit Condition Met For Trade
135.1,2024-08-01,Thursday,09:22:00,60.45,10,CE,83100.0,Buy,2024-08-01,Thursday,15:15:00,10.8,-496.50000000000006,-82.13399503722086,2024-08-02,,,Exit Condition Met For Trade
135.2,2024-08-01,Thursday,12:38:00,65.4,10,PE,80800.0,Buy,2024-08-01,Thursday,15:15:00,30.95,-344.5,-52.67584097859327,2024-08-02,,,Exit Condition Met For Trade
136,2024-08-02,,09:16:00,81180.66,,,,,2024-08-02,,15:15:00,81034.01,-594.0,,,83.45000000000005,-594.0,Exit Condition Met For Trade
136.1,2024-08-02,Friday,09:18:00,59.6,10,CE,81900.0,Buy,2024-08-02,Friday,15:15:00,0.2,-594.0,-99.66442953020135,2024-08-02,,,Exit Condition Met For Trade
137,2024-08-05,,09:16:00,79709.77,,,,,2024-08-05,,15:15:00,78742.82,750.0,,,750.0,-0.049999999999954525,Exit Condition Met For Trade
137.2,2024-08-05,Monday,09:17:00,101.3,10,PE,77000.0,Buy,2024-08-05,Monday,09:18:00,176.3,750.0000000000001,74.0375123395854,2024-08-09,,,Target Hit
138,2024-08-06,,09:16:00,79705.23,,,,,2024-08-06,,15:15:00,78553.58,-475.5,,,29.950000000000045,-631.55,Exit Condition Met For Trade
138.1,2024-08-06,Tuesday,09:22:00,62.95,10,CE,82000.0,Buy,2024-08-06,Tuesday,15:15:00,19.55,-434.00000000000006,-68.94360603653695,2024-08-09,,,Exit Condition Met For Trade
138.2,2024-08-06,Tuesday,10:39:00,48.75,10,PE,75000.0,Buy,2024-08-06,Tuesday,15:15:00,44.6,-41.499999999999986,-8.512820512820511,2024-08-09,,,Exit Condition Met For Trade
139,2024-08-07,,09:16:00,79474.41,,,,,2024-08-07,,15:15:00,79480.36,-420.5,,,212.45000000000005,-462.04999999999995,Exit Condition Met For Trade
139.1,2024-08-07,Wednesday,09:18:00,64.05,10,CE,81400.0,Buy,2024-08-07,Wednesday,15:15:00,31.05,-330.0,-51.52224824355972,2024-08-09,,,Exit Condition Met For Trade
139.2,2024-08-07,Wednesday,09:19:00,59.9,10,PE,77700.0,Buy,2024-08-07,Wednesday,15:15:00,50.85,-90.49999999999997,-15.108514190317193,2024-08-09,,,Exit Condition Met For Trade
140,2024-08-08,,09:16:00,79208.18,,,,,2024-08-08,,15:15:00,78915.64,-700.0,,,92.45000000000005,-886.05,Exit Condition Met For Trade
140.1,2024-08-08,Thursday,09:33:00,66.45,10,CE,80700.0,Buy,2024-08-08,Thursday,15:15:00,15.0,-514.5,-77.42663656884875,2024-08-09,,,Exit Condition Met For Trade
140.2,2024-08-08,Thursday,09:21:00,64.75,10,PE,77800.0,Buy,2024-08-08,Thursday,15:15:00,46.2,-185.49999999999997,-28.648648648648646,2024-08-09,,,Exit Condition Met For Trade
