date,symbol,marketcapname,sector
14-08-2024,BAJFINANCE,Largecap,Finance
14-08-2024,BEL,Largecap,Aerospace & Defence
14-08-2024,CIPLA,Largecap,Pharmaceuticals
14-08-2024,SBIN,Largecap,Bank
14-08-2024,TITAN,Largecap,Miscellaneous
14-08-2024,DRREDDY,Largecap,Pharmaceuticals
14-08-2024,HDFCBANK,Largecap,Bank
14-08-2024,HEROMOTOCO,Largecap,Auto
14-08-2024,INFY,Largecap,I.T
14-08-2024,JSWSTEEL,Largecap,Metals
14-08-2024,KOTAKBANK,Largecap,Bank
14-08-2024,TRENT,Largecap,FMCG
14-08-2024,GRASIM,Largecap,Textiles
14-08-2024,ONGC,Largecap,Oils
14-08-2024,RELIANCE,Largecap,Industrials
14-08-2024,HINDALCO,Largecap,Metals
14-08-2024,TATASTEEL,Largecap,Metals
14-08-2024,LT,Largecap,Realty
14-08-2024,M&M,Largecap,Auto
14-08-2024,TATAMOTORS,Largecap,Auto
14-08-2024,HINDUNILVR,Largecap,FMCG
14-08-2024,NESTLEIND,Largecap,FMCG
14-08-2024,TATACONSUM,Largecap,FMCG
14-08-2024,ASIANPAINT,Largecap,Industrials
14-08-2024,ITC,Largecap,FMCG
14-08-2024,EICHERMOT,Largecap,Auto
14-08-2024,WIPRO,Largecap,I.T
14-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
14-08-2024,SHRIRAMFIN,Largecap,Finance
14-08-2024,ADANIENT,Largecap,Services
14-08-2024,JIOFIN,Largecap,Finance
14-08-2024,NIFTY,Smallcap,Indices
14-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
14-08-2024,SBILIFE,Largecap,Services
14-08-2024,HDFCLIFE,Largecap,Services
14-08-2024,ICICIBANK,Largecap,Bank
14-08-2024,INDUSINDBK,Largecap,Bank
14-08-2024,AXISBANK,Largecap,Bank
14-08-2024,HCLTECH,Largecap,I.T
14-08-2024,BHARTIARTL,Largecap,Telecom
14-08-2024,MARUTI,Largecap,Auto
14-08-2024,ULTRACEMCO,Largecap,Industrials
14-08-2024,TCS,Largecap,I.T
14-08-2024,NTPC,Largecap,Miscellaneous
14-08-2024,TECHM,Largecap,I.T
14-08-2024,POWERGRID,Largecap,Miscellaneous
14-08-2024,ADANIPORTS,Largecap,Industrials
14-08-2024,BAJAJ-AUTO,Largecap,Auto
14-08-2024,BAJAJFINSV,Largecap,Finance
14-08-2024,COALINDIA,Largecap,Industrials
14-08-2024,ZOMATO,Largecap,I.T
16-08-2024,BAJFINANCE,Largecap,Finance
16-08-2024,BEL,Largecap,Aerospace & Defence
16-08-2024,CIPLA,Largecap,Pharmaceuticals
16-08-2024,SBIN,Largecap,Bank
16-08-2024,TITAN,Largecap,Miscellaneous
16-08-2024,DRREDDY,Largecap,Pharmaceuticals
16-08-2024,HDFCBANK,Largecap,Bank
16-08-2024,HEROMOTOCO,Largecap,Auto
16-08-2024,INFY,Largecap,I.T
16-08-2024,JSWSTEEL,Largecap,Metals
16-08-2024,KOTAKBANK,Largecap,Bank
16-08-2024,TRENT,Largecap,FMCG
16-08-2024,GRASIM,Largecap,Textiles
16-08-2024,ONGC,Largecap,Oils
16-08-2024,RELIANCE,Largecap,Industrials
16-08-2024,HINDALCO,Largecap,Metals
16-08-2024,TATASTEEL,Largecap,Metals
16-08-2024,LT,Largecap,Realty
16-08-2024,M&M,Largecap,Auto
16-08-2024,TATAMOTORS,Largecap,Auto
16-08-2024,HINDUNILVR,Largecap,FMCG
16-08-2024,NESTLEIND,Largecap,FMCG
16-08-2024,TATACONSUM,Largecap,FMCG
16-08-2024,ASIANPAINT,Largecap,Industrials
16-08-2024,ITC,Largecap,FMCG
16-08-2024,EICHERMOT,Largecap,Auto
16-08-2024,WIPRO,Largecap,I.T
16-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
16-08-2024,SHRIRAMFIN,Largecap,Finance
16-08-2024,ADANIENT,Largecap,Services
16-08-2024,JIOFIN,Largecap,Finance
16-08-2024,NIFTY,Smallcap,Indices
16-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
16-08-2024,SBILIFE,Largecap,Services
16-08-2024,HDFCLIFE,Largecap,Services
16-08-2024,ICICIBANK,Largecap,Bank
16-08-2024,INDUSINDBK,Largecap,Bank
16-08-2024,AXISBANK,Largecap,Bank
16-08-2024,HCLTECH,Largecap,I.T
16-08-2024,BHARTIARTL,Largecap,Telecom
16-08-2024,MARUTI,Largecap,Auto
16-08-2024,ULTRACEMCO,Largecap,Industrials
16-08-2024,TCS,Largecap,I.T
16-08-2024,NTPC,Largecap,Miscellaneous
16-08-2024,TECHM,Largecap,I.T
16-08-2024,POWERGRID,Largecap,Miscellaneous
16-08-2024,ADANIPORTS,Largecap,Industrials
16-08-2024,BAJAJ-AUTO,Largecap,Auto
16-08-2024,BAJAJFINSV,Largecap,Finance
16-08-2024,COALINDIA,Largecap,Industrials
16-08-2024,ZOMATO,Largecap,I.T
19-08-2024,BAJFINANCE,Largecap,Finance
19-08-2024,BEL,Largecap,Aerospace & Defence
19-08-2024,CIPLA,Largecap,Pharmaceuticals
19-08-2024,SBIN,Largecap,Bank
19-08-2024,TITAN,Largecap,Miscellaneous
19-08-2024,DRREDDY,Largecap,Pharmaceuticals
19-08-2024,HDFCBANK,Largecap,Bank
19-08-2024,HEROMOTOCO,Largecap,Auto
19-08-2024,INFY,Largecap,I.T
19-08-2024,JSWSTEEL,Largecap,Metals
19-08-2024,KOTAKBANK,Largecap,Bank
19-08-2024,TRENT,Largecap,FMCG
19-08-2024,GRASIM,Largecap,Textiles
19-08-2024,ONGC,Largecap,Oils
19-08-2024,RELIANCE,Largecap,Industrials
19-08-2024,HINDALCO,Largecap,Metals
19-08-2024,TATASTEEL,Largecap,Metals
19-08-2024,LT,Largecap,Realty
19-08-2024,M&M,Largecap,Auto
19-08-2024,TATAMOTORS,Largecap,Auto
19-08-2024,HINDUNILVR,Largecap,FMCG
19-08-2024,NESTLEIND,Largecap,FMCG
19-08-2024,TATACONSUM,Largecap,FMCG
19-08-2024,ASIANPAINT,Largecap,Industrials
19-08-2024,ITC,Largecap,FMCG
19-08-2024,EICHERMOT,Largecap,Auto
19-08-2024,WIPRO,Largecap,I.T
19-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
19-08-2024,SHRIRAMFIN,Largecap,Finance
19-08-2024,ADANIENT,Largecap,Services
19-08-2024,JIOFIN,Largecap,Finance
19-08-2024,NIFTY,Smallcap,Indices
19-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
19-08-2024,SBILIFE,Largecap,Services
19-08-2024,HDFCLIFE,Largecap,Services
19-08-2024,ICICIBANK,Largecap,Bank
19-08-2024,INDUSINDBK,Largecap,Bank
19-08-2024,AXISBANK,Largecap,Bank
19-08-2024,HCLTECH,Largecap,I.T
19-08-2024,BHARTIARTL,Largecap,Telecom
19-08-2024,MARUTI,Largecap,Auto
19-08-2024,ULTRACEMCO,Largecap,Industrials
19-08-2024,TCS,Largecap,I.T
19-08-2024,NTPC,Largecap,Miscellaneous
19-08-2024,TECHM,Largecap,I.T
19-08-2024,POWERGRID,Largecap,Miscellaneous
19-08-2024,ADANIPORTS,Largecap,Industrials
19-08-2024,BAJAJ-AUTO,Largecap,Auto
19-08-2024,BAJAJFINSV,Largecap,Finance
19-08-2024,COALINDIA,Largecap,Industrials
19-08-2024,ZOMATO,Largecap,I.T
20-08-2024,BAJFINANCE,Largecap,Finance
20-08-2024,BEL,Largecap,Aerospace & Defence
20-08-2024,CIPLA,Largecap,Pharmaceuticals
20-08-2024,SBIN,Largecap,Bank
20-08-2024,TITAN,Largecap,Miscellaneous
20-08-2024,DRREDDY,Largecap,Pharmaceuticals
20-08-2024,HDFCBANK,Largecap,Bank
20-08-2024,HEROMOTOCO,Largecap,Auto
20-08-2024,INFY,Largecap,I.T
20-08-2024,JSWSTEEL,Largecap,Metals
20-08-2024,KOTAKBANK,Largecap,Bank
20-08-2024,TRENT,Largecap,FMCG
20-08-2024,GRASIM,Largecap,Textiles
20-08-2024,ONGC,Largecap,Oils
20-08-2024,RELIANCE,Largecap,Industrials
20-08-2024,HINDALCO,Largecap,Metals
20-08-2024,TATASTEEL,Largecap,Metals
20-08-2024,LT,Largecap,Realty
20-08-2024,M&M,Largecap,Auto
20-08-2024,TATAMOTORS,Largecap,Auto
20-08-2024,HINDUNILVR,Largecap,FMCG
20-08-2024,NESTLEIND,Largecap,FMCG
20-08-2024,TATACONSUM,Largecap,FMCG
20-08-2024,ASIANPAINT,Largecap,Industrials
20-08-2024,ITC,Largecap,FMCG
20-08-2024,EICHERMOT,Largecap,Auto
20-08-2024,WIPRO,Largecap,I.T
20-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
20-08-2024,SHRIRAMFIN,Largecap,Finance
20-08-2024,ADANIENT,Largecap,Services
20-08-2024,JIOFIN,Largecap,Finance
20-08-2024,NIFTY,Smallcap,Indices
20-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
20-08-2024,SBILIFE,Largecap,Services
20-08-2024,HDFCLIFE,Largecap,Services
20-08-2024,ICICIBANK,Largecap,Bank
20-08-2024,INDUSINDBK,Largecap,Bank
20-08-2024,AXISBANK,Largecap,Bank
20-08-2024,HCLTECH,Largecap,I.T
20-08-2024,BHARTIARTL,Largecap,Telecom
20-08-2024,MARUTI,Largecap,Auto
20-08-2024,ULTRACEMCO,Largecap,Industrials
20-08-2024,TCS,Largecap,I.T
20-08-2024,NTPC,Largecap,Miscellaneous
20-08-2024,TECHM,Largecap,I.T
20-08-2024,POWERGRID,Largecap,Miscellaneous
20-08-2024,ADANIPORTS,Largecap,Industrials
20-08-2024,BAJAJ-AUTO,Largecap,Auto
20-08-2024,BAJAJFINSV,Largecap,Finance
20-08-2024,COALINDIA,Largecap,Industrials
20-08-2024,ZOMATO,Largecap,I.T
21-08-2024,BAJFINANCE,Largecap,Finance
21-08-2024,BEL,Largecap,Aerospace & Defence
21-08-2024,CIPLA,Largecap,Pharmaceuticals
21-08-2024,SBIN,Largecap,Bank
21-08-2024,TITAN,Largecap,Miscellaneous
21-08-2024,DRREDDY,Largecap,Pharmaceuticals
21-08-2024,HDFCBANK,Largecap,Bank
21-08-2024,HEROMOTOCO,Largecap,Auto
21-08-2024,INFY,Largecap,I.T
21-08-2024,JSWSTEEL,Largecap,Metals
21-08-2024,KOTAKBANK,Largecap,Bank
21-08-2024,TRENT,Largecap,FMCG
21-08-2024,GRASIM,Largecap,Textiles
21-08-2024,ONGC,Largecap,Oils
21-08-2024,RELIANCE,Largecap,Industrials
21-08-2024,HINDALCO,Largecap,Metals
21-08-2024,TATASTEEL,Largecap,Metals
21-08-2024,LT,Largecap,Realty
21-08-2024,M&M,Largecap,Auto
21-08-2024,TATAMOTORS,Largecap,Auto
21-08-2024,HINDUNILVR,Largecap,FMCG
21-08-2024,NESTLEIND,Largecap,FMCG
21-08-2024,TATACONSUM,Largecap,FMCG
21-08-2024,ASIANPAINT,Largecap,Industrials
21-08-2024,ITC,Largecap,FMCG
21-08-2024,EICHERMOT,Largecap,Auto
21-08-2024,WIPRO,Largecap,I.T
21-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
21-08-2024,SHRIRAMFIN,Largecap,Finance
21-08-2024,ADANIENT,Largecap,Services
21-08-2024,JIOFIN,Largecap,Finance
21-08-2024,NIFTY,Smallcap,Indices
21-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
21-08-2024,SBILIFE,Largecap,Services
21-08-2024,HDFCLIFE,Largecap,Services
21-08-2024,ICICIBANK,Largecap,Bank
21-08-2024,INDUSINDBK,Largecap,Bank
21-08-2024,AXISBANK,Largecap,Bank
21-08-2024,HCLTECH,Largecap,I.T
21-08-2024,BHARTIARTL,Largecap,Telecom
21-08-2024,MARUTI,Largecap,Auto
21-08-2024,ULTRACEMCO,Largecap,Industrials
21-08-2024,TCS,Largecap,I.T
21-08-2024,NTPC,Largecap,Miscellaneous
21-08-2024,TECHM,Largecap,I.T
21-08-2024,POWERGRID,Largecap,Miscellaneous
21-08-2024,ADANIPORTS,Largecap,Industrials
21-08-2024,BAJAJ-AUTO,Largecap,Auto
21-08-2024,BAJAJFINSV,Largecap,Finance
21-08-2024,COALINDIA,Largecap,Industrials
21-08-2024,ZOMATO,Largecap,I.T
22-08-2024,BAJFINANCE,Largecap,Finance
22-08-2024,BEL,Largecap,Aerospace & Defence
22-08-2024,CIPLA,Largecap,Pharmaceuticals
22-08-2024,SBIN,Largecap,Bank
22-08-2024,TITAN,Largecap,Miscellaneous
22-08-2024,DRREDDY,Largecap,Pharmaceuticals
22-08-2024,HDFCBANK,Largecap,Bank
22-08-2024,HEROMOTOCO,Largecap,Auto
22-08-2024,INFY,Largecap,I.T
22-08-2024,JSWSTEEL,Largecap,Metals
22-08-2024,KOTAKBANK,Largecap,Bank
22-08-2024,TRENT,Largecap,FMCG
22-08-2024,GRASIM,Largecap,Textiles
22-08-2024,ONGC,Largecap,Oils
22-08-2024,RELIANCE,Largecap,Industrials
22-08-2024,HINDALCO,Largecap,Metals
22-08-2024,TATASTEEL,Largecap,Metals
22-08-2024,LT,Largecap,Realty
22-08-2024,M&M,Largecap,Auto
22-08-2024,TATAMOTORS,Largecap,Auto
22-08-2024,HINDUNILVR,Largecap,FMCG
22-08-2024,NESTLEIND,Largecap,FMCG
22-08-2024,TATACONSUM,Largecap,FMCG
22-08-2024,ASIANPAINT,Largecap,Industrials
22-08-2024,ITC,Largecap,FMCG
22-08-2024,EICHERMOT,Largecap,Auto
22-08-2024,WIPRO,Largecap,I.T
22-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
22-08-2024,SHRIRAMFIN,Largecap,Finance
22-08-2024,ADANIENT,Largecap,Services
22-08-2024,JIOFIN,Largecap,Finance
22-08-2024,NIFTY,Smallcap,Indices
22-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
22-08-2024,SBILIFE,Largecap,Services
22-08-2024,HDFCLIFE,Largecap,Services
22-08-2024,ICICIBANK,Largecap,Bank
22-08-2024,INDUSINDBK,Largecap,Bank
22-08-2024,AXISBANK,Largecap,Bank
22-08-2024,HCLTECH,Largecap,I.T
22-08-2024,BHARTIARTL,Largecap,Telecom
22-08-2024,MARUTI,Largecap,Auto
22-08-2024,ULTRACEMCO,Largecap,Industrials
22-08-2024,TCS,Largecap,I.T
22-08-2024,NTPC,Largecap,Miscellaneous
22-08-2024,TECHM,Largecap,I.T
22-08-2024,POWERGRID,Largecap,Miscellaneous
22-08-2024,ADANIPORTS,Largecap,Industrials
22-08-2024,BAJAJ-AUTO,Largecap,Auto
22-08-2024,BAJAJFINSV,Largecap,Finance
22-08-2024,COALINDIA,Largecap,Industrials
22-08-2024,ZOMATO,Largecap,I.T
23-08-2024,BAJFINANCE,Largecap,Finance
23-08-2024,BEL,Largecap,Aerospace & Defence
23-08-2024,CIPLA,Largecap,Pharmaceuticals
23-08-2024,SBIN,Largecap,Bank
23-08-2024,TITAN,Largecap,Miscellaneous
23-08-2024,DRREDDY,Largecap,Pharmaceuticals
23-08-2024,HDFCBANK,Largecap,Bank
23-08-2024,HEROMOTOCO,Largecap,Auto
23-08-2024,INFY,Largecap,I.T
23-08-2024,JSWSTEEL,Largecap,Metals
23-08-2024,KOTAKBANK,Largecap,Bank
23-08-2024,TRENT,Largecap,FMCG
23-08-2024,GRASIM,Largecap,Textiles
23-08-2024,ONGC,Largecap,Oils
23-08-2024,RELIANCE,Largecap,Industrials
23-08-2024,HINDALCO,Largecap,Metals
23-08-2024,TATASTEEL,Largecap,Metals
23-08-2024,LT,Largecap,Realty
23-08-2024,M&M,Largecap,Auto
23-08-2024,TATAMOTORS,Largecap,Auto
23-08-2024,HINDUNILVR,Largecap,FMCG
23-08-2024,NESTLEIND,Largecap,FMCG
23-08-2024,TATACONSUM,Largecap,FMCG
23-08-2024,ASIANPAINT,Largecap,Industrials
23-08-2024,ITC,Largecap,FMCG
23-08-2024,EICHERMOT,Largecap,Auto
23-08-2024,WIPRO,Largecap,I.T
23-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
23-08-2024,SHRIRAMFIN,Largecap,Finance
23-08-2024,ADANIENT,Largecap,Services
23-08-2024,JIOFIN,Largecap,Finance
23-08-2024,NIFTY,Smallcap,Indices
23-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
23-08-2024,SBILIFE,Largecap,Services
23-08-2024,HDFCLIFE,Largecap,Services
23-08-2024,ICICIBANK,Largecap,Bank
23-08-2024,INDUSINDBK,Largecap,Bank
23-08-2024,AXISBANK,Largecap,Bank
23-08-2024,HCLTECH,Largecap,I.T
23-08-2024,BHARTIARTL,Largecap,Telecom
23-08-2024,MARUTI,Largecap,Auto
23-08-2024,ULTRACEMCO,Largecap,Industrials
23-08-2024,TCS,Largecap,I.T
23-08-2024,NTPC,Largecap,Miscellaneous
23-08-2024,TECHM,Largecap,I.T
23-08-2024,POWERGRID,Largecap,Miscellaneous
23-08-2024,ADANIPORTS,Largecap,Industrials
23-08-2024,BAJAJ-AUTO,Largecap,Auto
23-08-2024,BAJAJFINSV,Largecap,Finance
23-08-2024,COALINDIA,Largecap,Industrials
23-08-2024,ZOMATO,Largecap,I.T
26-08-2024,BAJFINANCE,Largecap,Finance
26-08-2024,BEL,Largecap,Aerospace & Defence
26-08-2024,CIPLA,Largecap,Pharmaceuticals
26-08-2024,SBIN,Largecap,Bank
26-08-2024,TITAN,Largecap,Miscellaneous
26-08-2024,DRREDDY,Largecap,Pharmaceuticals
26-08-2024,HDFCBANK,Largecap,Bank
26-08-2024,HEROMOTOCO,Largecap,Auto
26-08-2024,INFY,Largecap,I.T
26-08-2024,JSWSTEEL,Largecap,Metals
26-08-2024,KOTAKBANK,Largecap,Bank
26-08-2024,TRENT,Largecap,FMCG
26-08-2024,GRASIM,Largecap,Textiles
26-08-2024,ONGC,Largecap,Oils
26-08-2024,RELIANCE,Largecap,Industrials
26-08-2024,HINDALCO,Largecap,Metals
26-08-2024,TATASTEEL,Largecap,Metals
26-08-2024,LT,Largecap,Realty
26-08-2024,M&M,Largecap,Auto
26-08-2024,TATAMOTORS,Largecap,Auto
26-08-2024,HINDUNILVR,Largecap,FMCG
26-08-2024,NESTLEIND,Largecap,FMCG
26-08-2024,TATACONSUM,Largecap,FMCG
26-08-2024,ASIANPAINT,Largecap,Industrials
26-08-2024,ITC,Largecap,FMCG
26-08-2024,EICHERMOT,Largecap,Auto
26-08-2024,WIPRO,Largecap,I.T
26-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
26-08-2024,SHRIRAMFIN,Largecap,Finance
26-08-2024,ADANIENT,Largecap,Services
26-08-2024,JIOFIN,Largecap,Finance
26-08-2024,NIFTY,Smallcap,Indices
26-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
26-08-2024,SBILIFE,Largecap,Services
26-08-2024,HDFCLIFE,Largecap,Services
26-08-2024,ICICIBANK,Largecap,Bank
26-08-2024,INDUSINDBK,Largecap,Bank
26-08-2024,AXISBANK,Largecap,Bank
26-08-2024,HCLTECH,Largecap,I.T
26-08-2024,BHARTIARTL,Largecap,Telecom
26-08-2024,MARUTI,Largecap,Auto
26-08-2024,ULTRACEMCO,Largecap,Industrials
26-08-2024,TCS,Largecap,I.T
26-08-2024,NTPC,Largecap,Miscellaneous
26-08-2024,TECHM,Largecap,I.T
26-08-2024,POWERGRID,Largecap,Miscellaneous
26-08-2024,ADANIPORTS,Largecap,Industrials
26-08-2024,BAJAJ-AUTO,Largecap,Auto
26-08-2024,BAJAJFINSV,Largecap,Finance
26-08-2024,COALINDIA,Largecap,Industrials
26-08-2024,ZOMATO,Largecap,I.T
27-08-2024,BAJFINANCE,Largecap,Finance
27-08-2024,BEL,Largecap,Aerospace & Defence
27-08-2024,CIPLA,Largecap,Pharmaceuticals
27-08-2024,SBIN,Largecap,Bank
27-08-2024,TITAN,Largecap,Miscellaneous
27-08-2024,DRREDDY,Largecap,Pharmaceuticals
27-08-2024,HDFCBANK,Largecap,Bank
27-08-2024,HEROMOTOCO,Largecap,Auto
27-08-2024,INFY,Largecap,I.T
27-08-2024,JSWSTEEL,Largecap,Metals
27-08-2024,KOTAKBANK,Largecap,Bank
27-08-2024,TRENT,Largecap,FMCG
27-08-2024,GRASIM,Largecap,Textiles
27-08-2024,ONGC,Largecap,Oils
27-08-2024,RELIANCE,Largecap,Industrials
27-08-2024,HINDALCO,Largecap,Metals
27-08-2024,TATASTEEL,Largecap,Metals
27-08-2024,LT,Largecap,Realty
27-08-2024,M&M,Largecap,Auto
27-08-2024,TATAMOTORS,Largecap,Auto
27-08-2024,HINDUNILVR,Largecap,FMCG
27-08-2024,NESTLEIND,Largecap,FMCG
27-08-2024,TATACONSUM,Largecap,FMCG
27-08-2024,ASIANPAINT,Largecap,Industrials
27-08-2024,ITC,Largecap,FMCG
27-08-2024,EICHERMOT,Largecap,Auto
27-08-2024,WIPRO,Largecap,I.T
27-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
27-08-2024,SHRIRAMFIN,Largecap,Finance
27-08-2024,ADANIENT,Largecap,Services
27-08-2024,JIOFIN,Largecap,Finance
27-08-2024,NIFTY,Smallcap,Indices
27-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
27-08-2024,SBILIFE,Largecap,Services
27-08-2024,HDFCLIFE,Largecap,Services
27-08-2024,ICICIBANK,Largecap,Bank
27-08-2024,INDUSINDBK,Largecap,Bank
27-08-2024,AXISBANK,Largecap,Bank
27-08-2024,HCLTECH,Largecap,I.T
27-08-2024,BHARTIARTL,Largecap,Telecom
27-08-2024,MARUTI,Largecap,Auto
27-08-2024,ULTRACEMCO,Largecap,Industrials
27-08-2024,TCS,Largecap,I.T
27-08-2024,NTPC,Largecap,Miscellaneous
27-08-2024,TECHM,Largecap,I.T
27-08-2024,POWERGRID,Largecap,Miscellaneous
27-08-2024,ADANIPORTS,Largecap,Industrials
27-08-2024,BAJAJ-AUTO,Largecap,Auto
27-08-2024,BAJAJFINSV,Largecap,Finance
27-08-2024,COALINDIA,Largecap,Industrials
27-08-2024,ZOMATO,Largecap,I.T
28-08-2024,BAJFINANCE,Largecap,Finance
28-08-2024,BEL,Largecap,Aerospace & Defence
28-08-2024,CIPLA,Largecap,Pharmaceuticals
28-08-2024,SBIN,Largecap,Bank
28-08-2024,TITAN,Largecap,Miscellaneous
28-08-2024,DRREDDY,Largecap,Pharmaceuticals
28-08-2024,HDFCBANK,Largecap,Bank
28-08-2024,HEROMOTOCO,Largecap,Auto
28-08-2024,INFY,Largecap,I.T
28-08-2024,JSWSTEEL,Largecap,Metals
28-08-2024,KOTAKBANK,Largecap,Bank
28-08-2024,TRENT,Largecap,FMCG
28-08-2024,GRASIM,Largecap,Textiles
28-08-2024,ONGC,Largecap,Oils
28-08-2024,RELIANCE,Largecap,Industrials
28-08-2024,HINDALCO,Largecap,Metals
28-08-2024,TATASTEEL,Largecap,Metals
28-08-2024,LT,Largecap,Realty
28-08-2024,M&M,Largecap,Auto
28-08-2024,TATAMOTORS,Largecap,Auto
28-08-2024,HINDUNILVR,Largecap,FMCG
28-08-2024,NESTLEIND,Largecap,FMCG
28-08-2024,TATACONSUM,Largecap,FMCG
28-08-2024,ASIANPAINT,Largecap,Industrials
28-08-2024,ITC,Largecap,FMCG
28-08-2024,EICHERMOT,Largecap,Auto
28-08-2024,WIPRO,Largecap,I.T
28-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
28-08-2024,SHRIRAMFIN,Largecap,Finance
28-08-2024,ADANIENT,Largecap,Services
28-08-2024,JIOFIN,Largecap,Finance
28-08-2024,NIFTY,Smallcap,Indices
28-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
28-08-2024,SBILIFE,Largecap,Services
28-08-2024,HDFCLIFE,Largecap,Services
28-08-2024,ICICIBANK,Largecap,Bank
28-08-2024,INDUSINDBK,Largecap,Bank
28-08-2024,AXISBANK,Largecap,Bank
28-08-2024,HCLTECH,Largecap,I.T
28-08-2024,BHARTIARTL,Largecap,Telecom
28-08-2024,MARUTI,Largecap,Auto
28-08-2024,ULTRACEMCO,Largecap,Industrials
28-08-2024,TCS,Largecap,I.T
28-08-2024,NTPC,Largecap,Miscellaneous
28-08-2024,TECHM,Largecap,I.T
28-08-2024,POWERGRID,Largecap,Miscellaneous
28-08-2024,ADANIPORTS,Largecap,Industrials
28-08-2024,BAJAJ-AUTO,Largecap,Auto
28-08-2024,BAJAJFINSV,Largecap,Finance
28-08-2024,COALINDIA,Largecap,Industrials
28-08-2024,ZOMATO,Largecap,I.T
29-08-2024,BAJFINANCE,Largecap,Finance
29-08-2024,BEL,Largecap,Aerospace & Defence
29-08-2024,CIPLA,Largecap,Pharmaceuticals
29-08-2024,SBIN,Largecap,Bank
29-08-2024,TITAN,Largecap,Miscellaneous
29-08-2024,DRREDDY,Largecap,Pharmaceuticals
29-08-2024,HDFCBANK,Largecap,Bank
29-08-2024,HEROMOTOCO,Largecap,Auto
29-08-2024,INFY,Largecap,I.T
29-08-2024,JSWSTEEL,Largecap,Metals
29-08-2024,KOTAKBANK,Largecap,Bank
29-08-2024,TRENT,Largecap,FMCG
29-08-2024,GRASIM,Largecap,Textiles
29-08-2024,ONGC,Largecap,Oils
29-08-2024,RELIANCE,Largecap,Industrials
29-08-2024,HINDALCO,Largecap,Metals
29-08-2024,TATASTEEL,Largecap,Metals
29-08-2024,LT,Largecap,Realty
29-08-2024,M&M,Largecap,Auto
29-08-2024,TATAMOTORS,Largecap,Auto
29-08-2024,HINDUNILVR,Largecap,FMCG
29-08-2024,NESTLEIND,Largecap,FMCG
29-08-2024,TATACONSUM,Largecap,FMCG
29-08-2024,ASIANPAINT,Largecap,Industrials
29-08-2024,ITC,Largecap,FMCG
29-08-2024,EICHERMOT,Largecap,Auto
29-08-2024,WIPRO,Largecap,I.T
29-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
29-08-2024,SHRIRAMFIN,Largecap,Finance
29-08-2024,ADANIENT,Largecap,Services
29-08-2024,JIOFIN,Largecap,Finance
29-08-2024,NIFTY,Smallcap,Indices
29-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
29-08-2024,SBILIFE,Largecap,Services
29-08-2024,HDFCLIFE,Largecap,Services
29-08-2024,ICICIBANK,Largecap,Bank
29-08-2024,INDUSINDBK,Largecap,Bank
29-08-2024,AXISBANK,Largecap,Bank
29-08-2024,HCLTECH,Largecap,I.T
29-08-2024,BHARTIARTL,Largecap,Telecom
29-08-2024,MARUTI,Largecap,Auto
29-08-2024,ULTRACEMCO,Largecap,Industrials
29-08-2024,TCS,Largecap,I.T
29-08-2024,NTPC,Largecap,Miscellaneous
29-08-2024,TECHM,Largecap,I.T
29-08-2024,POWERGRID,Largecap,Miscellaneous
29-08-2024,ADANIPORTS,Largecap,Industrials
29-08-2024,BAJAJ-AUTO,Largecap,Auto
29-08-2024,BAJAJFINSV,Largecap,Finance
29-08-2024,COALINDIA,Largecap,Industrials
29-08-2024,ZOMATO,Largecap,I.T
30-08-2024,BAJFINANCE,Largecap,Finance
30-08-2024,BEL,Largecap,Aerospace & Defence
30-08-2024,CIPLA,Largecap,Pharmaceuticals
30-08-2024,SBIN,Largecap,Bank
30-08-2024,TITAN,Largecap,Miscellaneous
30-08-2024,DRREDDY,Largecap,Pharmaceuticals
30-08-2024,HDFCBANK,Largecap,Bank
30-08-2024,HEROMOTOCO,Largecap,Auto
30-08-2024,INFY,Largecap,I.T
30-08-2024,JSWSTEEL,Largecap,Metals
30-08-2024,KOTAKBANK,Largecap,Bank
30-08-2024,TRENT,Largecap,FMCG
30-08-2024,GRASIM,Largecap,Textiles
30-08-2024,ONGC,Largecap,Oils
30-08-2024,RELIANCE,Largecap,Industrials
