open,high,low,close,adj close,volume,year,month,hour,day,day_name,candle_body,high_shadow,low_shadow,trend
67181.2109375,67329.5859375,66957.359375,67046.796875,67046.796875,0,2024,3,1,8,Friday,134.4140625,148.375,-89.4375,UP
67048.234375,67160.5625,66932.921875,67160.5625,67160.5625,0,2024,3,2,8,Friday,-112.328125,112.328125,-227.640625,DOWN
67167.34375,67310.046875,67060.6640625,67189.8046875,67189.8046875,0,2024,3,3,8,Friday,-22.4609375,142.703125,-129.140625,DOWN
67197.875,67297.359375,67071.1328125,67146.9140625,67146.9140625,0,2024,3,4,8,Friday,50.9609375,99.484375,-75.78125,UP
67150.765625,67166.796875,66915.1796875,66988.3046875,66988.3046875,0,2024,3,5,8,Friday,162.4609375,16.03125,-73.125,UP
66988.171875,67530.53125,66931.734375,67530.53125,67530.53125,0,2024,3,6,8,Friday,-542.359375,542.359375,-598.796875,DOWN
67623.5,67682.7734375,67366.15625,67366.15625,67366.15625,198250496,2024,3,7,8,Friday,257.34375,59.2734375,0.0,UP
67366.3984375,67505.6875,67171.796875,67348.3671875,67348.3671875,0,2024,3,8,8,Friday,18.03125,139.2890625,-176.5703125,UP
67349.421875,67485.1953125,67184.5,67299.0,67299.0,0,2024,3,9,8,Friday,50.421875,135.7734375,-114.5,UP
67211.265625,67466.75,67199.7109375,67424.9609375,67424.9609375,0,2024,3,10,8,Friday,-213.6953125,255.484375,-225.25,DOWN
67418.5,67739.4921875,67373.8984375,67734.5390625,67734.5390625,0,2024,3,11,8,Friday,-316.0390625,320.9921875,-360.640625,DOWN
67758.2109375,67788.515625,67478.1171875,67646.7734375,67646.7734375,0,2024,3,12,8,Friday,111.4375,30.3046875,-168.65625,UP
67562.4921875,67950.140625,67408.7109375,67941.7109375,67941.7109375,419540992,2024,3,13,8,Friday,-379.21875,387.6484375,-533.0,DOWN
67891.1015625,68729.015625,67719.140625,68576.703125,68576.703125,0,2024,3,14,8,Friday,-685.6015625,837.9140625,-857.5625,DOWN
68564.453125,69960.8984375,67717.484375,68031.046875,68031.046875,6065688576,2024,3,15,8,Friday,533.40625,1396.4453125,-313.5625,UP
67741.359375,67996.125,66443.1640625,67947.0234375,67947.0234375,5664980992,2024,3,16,8,Friday,-205.6640625,254.765625,-1503.859375,DOWN
67955.7265625,68837.828125,67836.28125,68550.25,68550.25,865394688,2024,3,17,8,Friday,-594.5234375,882.1015625,-713.96875,DOWN
68479.84375,68884.453125,68220.59375,68728.2265625,68728.2265625,1337409536,2024,3,18,8,Friday,-248.3828125,404.609375,-507.6328125,DOWN
68711.875,68898.5234375,68380.140625,68889.7734375,68889.7734375,1033523200,2024,3,19,8,Friday,-177.8984375,186.6484375,-509.6328125,DOWN
68970.8515625,69450.203125,68970.8515625,69204.359375,69204.359375,1893216256,2024,3,20,8,Friday,-233.5078125,479.3515625,-233.5078125,DOWN
69280.90625,69310.9453125,68148.6015625,68384.71875,68384.71875,566198272,2024,3,21,8,Friday,896.1875,30.0390625,-236.1171875,UP
68392.9140625,68599.7109375,68274.03125,68336.890625,68336.890625,673337344,2024,3,22,8,Friday,56.0234375,206.796875,-62.859375,UP
68328.8984375,68498.8359375,68208.8984375,68357.6953125,68357.6953125,0,2024,3,23,8,Friday,-28.796875,169.9375,-148.796875,DOWN
68284.125,68380.4921875,68190.5859375,68274.7265625,68274.7265625,0,2024,3,0,9,Saturday,9.3984375,96.3671875,-84.140625,UP
68263.484375,68281.4140625,68062.6875,68081.375,68081.375,0,2024,3,1,9,Saturday,182.109375,17.9296875,-18.6875,UP
68084.9296875,68392.3046875,68059.1171875,68342.75,68342.75,0,2024,3,2,9,Saturday,-257.8203125,307.375,-283.6328125,DOWN
68340.015625,68457.421875,68274.78125,68437.578125,68437.578125,0,2024,3,3,9,Saturday,-97.5625,117.40625,-162.796875,DOWN
68429.3671875,68455.390625,68306.2734375,68443.703125,68443.703125,5414912,2024,3,4,9,Saturday,-14.3359375,26.0234375,-137.4296875,DOWN
68432.421875,68436.234375,68302.5,68367.1328125,68367.1328125,0,2024,3,5,9,Saturday,65.2890625,3.8125,-64.6328125,UP
68380.8125,68640.875,68320.53125,68581.53125,68581.53125,0,2024,3,6,9,Saturday,-200.71875,260.0625,-261.0,DOWN
68572.875,68663.9765625,68524.2890625,68530.2109375,68530.2109375,0,2024,3,7,9,Saturday,42.6640625,91.1015625,-5.921875,UP
68452.875,68572.8984375,68439.46875,68465.125,68465.125,0,2024,3,8,9,Saturday,-12.25,120.0234375,-25.65625,DOWN
68444.1328125,68493.1484375,68332.4765625,68373.0859375,68373.0859375,0,2024,3,9,9,Saturday,71.046875,49.015625,-40.609375,UP
68389.625,68410.5,68122.8984375,68330.890625,68330.890625,194052096,2024,3,10,9,Saturday,58.734375,20.875,-207.9921875,UP
68332.40625,68459.53125,68296.96875,68436.9765625,68436.9765625,0,2024,3,11,9,Saturday,-104.5703125,127.125,-140.0078125,DOWN
68439.6875,68643.9296875,68357.375,68643.9296875,68643.9296875,0,2024,3,12,9,Saturday,-204.2421875,204.2421875,-286.5546875,DOWN
68621.9453125,68645.3671875,68480.546875,68511.6015625,68511.6015625,0,2024,3,13,9,Saturday,110.34375,23.421875,-31.0546875,UP
68512.671875,68553.9453125,68269.6171875,68301.8984375,68301.8984375,0,2024,3,14,9,Saturday,210.7734375,41.2734375,-32.28125,UP
68308.3984375,68502.7578125,68308.3984375,68438.2734375,68438.2734375,0,2024,3,15,9,Saturday,-129.875,194.359375,-129.875,DOWN
68445.9765625,68459.421875,68206.40625,68281.0859375,68281.0859375,0,2024,3,16,9,Saturday,164.890625,13.4453125,-74.6796875,UP
68278.59375,68366.28125,68172.1953125,68286.0390625,68286.0390625,0,2024,3,17,9,Saturday,-7.4453125,87.6875,-113.84375,DOWN
68301.9296875,68495.875,68283.609375,68417.3046875,68417.3046875,0,2024,3,18,9,Saturday,-115.375,193.9453125,-133.6953125,DOWN
68417.0078125,68494.8203125,68306.390625,68339.4453125,68339.4453125,0,2024,3,19,9,Saturday,77.5625,77.8125,-33.0546875,UP
68358.9609375,68512.4140625,68358.9609375,68502.4765625,68502.4765625,0,2024,3,20,9,Saturday,-143.515625,153.453125,-143.515625,DOWN
68497.3515625,68567.9140625,68376.1171875,68516.671875,68516.671875,0,2024,3,21,9,Saturday,-19.3203125,70.5625,-140.5546875,DOWN
68519.0859375,68551.328125,68486.046875,68500.90625,68500.90625,0,2024,3,22,9,Saturday,18.1796875,32.2421875,-14.859375,UP
68499.5546875,68558.28125,68414.2265625,68502.921875,68502.921875,0,2024,3,23,9,Saturday,-3.3671875,58.7265625,-88.6953125,DOWN
68467.7421875,68578.6015625,68372.1875,68512.484375,68512.484375,100247552,2024,3,0,10,Sunday,-44.7421875,110.859375,-140.296875,DOWN
68515.5625,69337.4296875,68498.234375,69079.5546875,69079.5546875,1909555200,2024,3,1,10,Sunday,-563.9921875,821.8671875,-581.3203125,DOWN
69092.078125,69330.8125,68961.359375,68984.125,68984.125,435593216,2024,3,2,10,Sunday,107.953125,238.734375,-22.765625,UP
68967.0,69257.6484375,68870.2890625,69257.6484375,69257.6484375,345845760,2024,3,3,10,Sunday,-290.6484375,290.6484375,-387.359375,DOWN
69269.4375,69737.8046875,69168.5546875,69523.8828125,69523.8828125,1430112256,2024,3,4,10,Sunday,-254.4453125,468.3671875,-355.328125,DOWN
69548.5234375,69646.0546875,69345.9921875,69484.875,69484.875,356048896,2024,3,5,10,Sunday,63.6484375,97.53125,-138.8828125,UP
69473.8125,69503.71875,69249.1015625,69446.3828125,69446.3828125,0,2024,3,6,10,Sunday,27.4296875,29.90625,-197.28125,UP
69449.859375,69528.53125,69384.3046875,69487.53125,69487.53125,40359936,2024,3,7,10,Sunday,-37.671875,78.671875,-103.2265625,DOWN
69493.1796875,69760.2890625,69479.265625,69760.2890625,69760.2890625,120864768,2024,3,8,10,Sunday,-267.109375,267.109375,-281.0234375,DOWN
69749.4296875,69944.5625,69396.5390625,69909.578125,69909.578125,1661927424,2024,3,9,10,Sunday,-160.1484375,195.1328125,-513.0390625,DOWN
69919.4453125,70003.71875,69753.734375,69866.1796875,69866.1796875,622704640,2024,3,10,10,Sunday,53.265625,84.2734375,-112.4453125,UP
69890.1875,69958.2421875,69647.546875,69699.03125,69699.03125,460949504,2024,3,11,10,Sunday,191.15625,68.0546875,-51.484375,UP
69702.546875,69952.65625,69673.234375,69941.625,69941.625,817276928,2024,3,12,10,Sunday,-239.078125,250.109375,-268.390625,DOWN
69901.9140625,69931.9921875,69390.7109375,69390.7109375,69390.7109375,561928192,2024,3,13,10,Sunday,511.203125,30.078125,0.0,UP
69453.1796875,69595.4375,68858.6796875,69365.1015625,69365.1015625,1381347328,2024,3,14,10,Sunday,88.078125,142.2578125,-506.421875,UP
69393.453125,69530.921875,69150.0390625,69341.4296875,69341.4296875,762044416,2024,3,15,10,Sunday,52.0234375,137.46875,-191.390625,UP
69349.4453125,69872.3828125,69348.078125,69616.7109375,69616.7109375,547092480,2024,3,16,10,Sunday,-267.265625,522.9375,-268.6328125,DOWN
69561.015625,69666.421875,69494.875,69585.484375,69585.484375,0,2024,3,17,10,Sunday,-24.46875,105.40625,-90.609375,DOWN
69561.6015625,69596.2890625,69362.0546875,69387.90625,69387.90625,51668992,2024,3,18,10,Sunday,173.6953125,34.6875,-25.8515625,UP
69369.1171875,69554.59375,69301.6640625,69532.46875,69532.46875,67872768,2024,3,19,10,Sunday,-163.3515625,185.4765625,-230.8046875,DOWN
69511.078125,69553.0078125,69376.734375,69436.0859375,69436.0859375,24889344,2024,3,20,10,Sunday,74.9921875,41.9296875,-59.3515625,UP
69433.9296875,69467.3046875,69241.8828125,69245.421875,69245.421875,41299968,2024,3,21,10,Sunday,188.5078125,33.375,-3.5390625,UP
69218.03125,69218.03125,68278.7734375,68563.4453125,68563.4453125,1465956352,2024,3,22,10,Sunday,654.5859375,0.0,-284.671875,UP
68520.3515625,69040.625,68477.0625,69040.625,69040.625,1216335872,2024,3,23,10,Sunday,-520.2734375,520.2734375,-563.5625,DOWN
69025.921875,69025.921875,67449.9140625,68095.234375,68095.234375,1755168768,2024,3,0,11,Monday,930.6875,0.0,-645.3203125,UP
68133.0390625,68396.6484375,67776.1875,68318.84375,68318.84375,261091328,2024,3,1,11,Monday,-185.8046875,263.609375,-542.65625,DOWN
68343.3828125,68531.109375,68330.1796875,68360.1171875,68360.1171875,29794304,2024,3,2,11,Monday,-16.734375,187.7265625,-29.9375,DOWN
68351.28125,68627.796875,68348.765625,68613.5390625,68613.5390625,100048896,2024,3,3,11,Monday,-262.2578125,276.515625,-264.7734375,DOWN
68615.96875,68748.4765625,68516.2265625,68567.109375,68567.109375,0,2024,3,4,11,Monday,48.859375,132.5078125,-50.8828125,UP
68560.609375,68802.0078125,68538.3359375,68543.4609375,68543.4609375,0,2024,3,5,11,Monday,17.1484375,241.3984375,-5.125,UP
68579.5546875,69201.1015625,68493.0703125,69201.1015625,69201.1015625,413536256,2024,3,6,11,Monday,-621.546875,621.546875,-708.03125,DOWN
69300.6796875,71213.7578125,69300.6796875,71066.59375,71066.59375,8055152640,2024,3,7,11,Monday,-1765.9140625,1913.078125,-1765.9140625,DOWN
71018.75,71607.515625,71018.75,71193.75,71193.75,3078828032,2024,3,8,11,Monday,-175.0,588.765625,-175.0,DOWN
71193.9375,71778.7109375,71193.9375,71778.7109375,71778.7109375,260308992,2024,3,9,11,Monday,-584.7734375,584.7734375,-584.7734375,DOWN
71782.3125,71805.0234375,71488.7109375,71488.7109375,71488.7109375,416038912,2024,3,10,11,Monday,293.6015625,22.7109375,0.0,UP
71500.046875,72217.765625,71478.6171875,71567.53125,71567.53125,2244919296,2024,3,11,11,Monday,-67.484375,717.71875,-88.9140625,DOWN
71533.5625,72188.8671875,71482.546875,71952.421875,71952.421875,1539596288,2024,3,12,11,Monday,-418.859375,655.3046875,-469.875,DOWN
71984.234375,72361.890625,71447.3203125,71540.875,71540.875,2339491840,2024,3,13,11,Monday,443.359375,377.65625,-93.5546875,UP
71514.09375,72344.71875,71514.09375,72219.859375,72219.859375,1115332608,2024,3,14,11,Monday,-705.765625,830.625,-705.765625,DOWN
72205.8203125,72681.8203125,72098.984375,72109.8515625,72109.8515625,2171953152,2024,3,15,11,Monday,95.96875,476.0,-10.8671875,UP
72071.0859375,72616.3984375,71886.0078125,72605.6640625,72605.6640625,1974849536,2024,3,16,11,Monday,-534.578125,545.3125,-719.65625,DOWN
72583.1640625,72583.1640625,72285.375,72511.4140625,72511.4140625,1168289792,2024,3,17,11,Monday,71.75,0.0,-226.0390625,UP
72537.9765625,72642.09375,72290.015625,72506.765625,72506.765625,1254215680,2024,3,18,11,Monday,31.2109375,104.1171875,-216.75,UP
72526.40625,72841.375,71918.234375,71918.234375,71918.234375,2478305280,2024,3,19,11,Monday,608.171875,314.96875,0.0,UP
72002.5859375,72295.4765625,71991.4609375,72084.5,72084.5,1034113024,2024,3,20,11,Monday,-81.9140625,292.890625,-93.0390625,DOWN
72106.2578125,72552.53125,72090.8125,72552.53125,72552.53125,500097024,2024,3,21,11,Monday,-446.2734375,446.2734375,-461.71875,DOWN
72541.9765625,72716.6015625,72440.640625,72454.546875,72454.546875,0,2024,3,22,11,Monday,87.4296875,174.625,-13.90625,UP
72453.3671875,72453.3671875,72101.28125,72127.34375,72127.34375,0,2024,3,23,11,Monday,326.0234375,0.0,-26.0625,UP
72098.984375,72335.4921875,72032.5625,72032.5625,72032.5625,0,2024,3,0,12,Tuesday,66.421875,236.5078125,0.0,UP
72026.2109375,72460.3046875,71938.0234375,72450.0,72450.0,0,2024,3,1,12,Tuesday,-423.7890625,434.09375,-511.9765625,DOWN
72458.375,72458.375,72161.6640625,72173.875,72173.875,0,2024,3,2,12,Tuesday,284.5,0.0,-12.2109375,UP
72190.6484375,72225.09375,71529.78125,71604.109375,71604.109375,1104584704,2024,3,3,12,Tuesday,586.5390625,34.4453125,-74.328125,UP
71626.125,72036.796875,71339.359375,71811.171875,71811.171875,1166917632,2024,3,4,12,Tuesday,-185.046875,410.671875,-471.8125,DOWN
71804.6796875,72030.4296875,71716.921875,72030.4296875,72030.4296875,173264896,2024,3,5,12,Tuesday,-225.75,225.75,-313.5078125,DOWN
71983.25,72251.40625,71505.5625,72231.28125,72231.28125,603930624,2024,3,6,12,Tuesday,-248.03125,268.15625,-725.71875,DOWN
72269.1328125,72325.2421875,72058.6328125,72155.7421875,72155.7421875,0,2024,3,7,12,Tuesday,113.390625,56.109375,-97.109375,UP
72151.265625,72178.4609375,71472.765625,71676.1015625,71676.1015625,0,2024,3,8,12,Tuesday,475.1640625,27.1953125,-203.3359375,UP
71670.0234375,72071.375,71670.0234375,71927.8828125,71927.8828125,0,2024,3,9,12,Tuesday,-257.859375,401.3515625,-257.859375,DOWN
