open,high,low,close,adj close,volume,year,month,hour,day,day_name,candle_body,high_shadow,low_shadow,trend
16553.0,16565.90625,16553.0,16556.134765625,16556.134765625,0,2023,1,14,1,Sunday,-3.134765625,12.90625,3.134765625,DOWN
16556.44140625,16559.427734375,16552.751953125,16559.427734375,16559.427734375,0,2023,1,15,1,Sunday,-2.986328125,2.986328125,6.67578125,DOWN
16559.70703125,16579.337890625,16559.70703125,16572.501953125,16572.501953125,8666112,2023,1,16,1,Sunday,-12.794921875,19.630859375,12.794921875,DOWN
16572.17578125,16593.46484375,16571.31640625,16586.349609375,16586.349609375,0,2023,1,17,1,Sunday,-14.173828125,21.2890625,15.033203125,DOWN
16585.765625,16603.79296875,16584.427734375,16595.83984375,16595.83984375,39303168,2023,1,18,1,Sunday,-10.07421875,18.02734375,11.412109375,DOWN
16596.072265625,16622.14453125,16596.072265625,16607.916015625,16607.916015625,29542400,2023,1,19,1,Sunday,-11.84375,26.072265625,11.84375,DOWN
16608.708984375,16626.90625,16608.447265625,16613.94921875,16613.94921875,89082880,2023,1,20,1,Sunday,-5.240234375,18.197265625,5.501953125,DOWN
16614.111328125,16617.142578125,16606.0390625,16617.142578125,16617.142578125,0,2023,1,21,1,Sunday,-3.03125,3.03125,11.103515625,DOWN
16617.212890625,16617.212890625,16604.0,16613.220703125,16613.220703125,0,2023,1,22,1,Sunday,3.9921875,0.0,9.220703125,UP
16612.919921875,16630.439453125,16612.919921875,16625.515625,16625.515625,0,2023,1,23,1,Sunday,-12.595703125,17.51953125,12.595703125,DOWN
16625.509765625,16634.52734375,16601.185546875,16604.12890625,16604.12890625,0,2023,1,0,2,Monday,21.380859375,9.017578125,2.943359375,UP
16603.552734375,16603.552734375,16572.228515625,16585.587890625,16585.587890625,186740736,2023,1,1,2,Monday,17.96484375,0.0,13.359375,UP
16585.337890625,16602.75390625,16576.390625,16602.296875,16602.296875,0,2023,1,2,2,Monday,-16.958984375,17.416015625,25.90625,DOWN
16601.724609375,16677.0625,16596.572265625,16675.173828125,16675.173828125,237762560,2023,1,3,2,Monday,-73.44921875,75.337890625,78.6015625,DOWN
16673.560546875,16673.560546875,16644.28125,16647.150390625,16647.150390625,113892352,2023,1,4,2,Monday,26.41015625,0.0,2.869140625,UP
16646.736328125,16658.5390625,16635.173828125,16654.7890625,16654.7890625,94795776,2023,1,5,2,Monday,-8.052734375,11.802734375,19.615234375,DOWN
16654.1796875,16660.572265625,16642.19921875,16642.37890625,16642.37890625,23991296,2023,1,6,2,Monday,11.80078125,6.392578125,0.1796875,UP
16643.1328125,16751.025390625,16642.482421875,16733.3203125,16733.3203125,685169664,2023,1,7,2,Monday,-90.1875,107.892578125,90.837890625,DOWN
16730.89453125,16759.34375,16722.005859375,16738.244140625,16738.244140625,302564352,2023,1,8,2,Monday,-7.349609375,28.44921875,16.23828125,DOWN
16738.748046875,16743.384765625,16722.615234375,16723.53515625,16723.53515625,176388096,2023,1,9,2,Monday,15.212890625,4.63671875,0.919921875,UP
16722.537109375,16741.27734375,16722.537109375,16736.640625,16736.640625,225211392,2023,1,10,2,Monday,-14.103515625,18.740234375,14.103515625,DOWN
16736.615234375,16737.525390625,16713.490234375,16734.787109375,16734.787109375,139137024,2023,1,11,2,Monday,1.828125,0.91015625,21.296875,UP
16735.609375,16744.224609375,16731.697265625,16731.697265625,16731.697265625,30431232,2023,1,12,2,Monday,3.912109375,8.615234375,0.0,UP
16730.953125,16735.064453125,16698.087890625,16707.037109375,16707.037109375,46505984,2023,1,13,2,Monday,23.916015625,4.111328125,8.94921875,UP
16706.705078125,16714.703125,16693.642578125,16707.150390625,16707.150390625,179221504,2023,1,14,2,Monday,-0.4453125,7.998046875,13.5078125,DOWN
16707.29296875,16743.041015625,16702.654296875,16739.27734375,16739.27734375,292578304,2023,1,15,2,Monday,-31.984375,35.748046875,36.623046875,DOWN
16738.236328125,16741.48828125,16723.0703125,16723.935546875,16723.935546875,0,2023,1,16,2,Monday,14.30078125,3.251953125,0.865234375,UP
16723.203125,16726.3828125,16717.83203125,16722.05078125,16722.05078125,0,2023,1,17,2,Monday,1.15234375,3.1796875,4.21875,UP
16722.072265625,16734.701171875,16716.5859375,16727.607421875,16727.607421875,0,2023,1,18,2,Monday,-5.53515625,12.62890625,11.021484375,DOWN
16728.4375,16738.482421875,16727.005859375,16738.470703125,16738.470703125,0,2023,1,19,2,Monday,-10.033203125,10.044921875,11.46484375,DOWN
16738.76953125,16738.76953125,16725.134765625,16733.21484375,16733.21484375,0,2023,1,20,2,Monday,5.5546875,0.0,8.080078125,UP
16733.8203125,16741.69140625,16731.267578125,16741.69140625,16741.69140625,0,2023,1,21,2,Monday,-7.87109375,7.87109375,10.423828125,DOWN
16748.845703125,16759.111328125,16707.3984375,16708.857421875,16708.857421875,276126720,2023,1,22,2,Monday,39.98828125,10.265625,1.458984375,UP
16708.32421875,16723.60546875,16688.482421875,16688.482421875,16688.482421875,213874688,2023,1,23,2,Monday,19.841796875,15.28125,0.0,UP
16688.84765625,16707.51171875,16680.625,16700.056640625,16700.056640625,130288640,2023,1,0,3,Tuesday,-11.208984375,18.6640625,19.431640625,DOWN
16700.29296875,16700.943359375,16666.916015625,16678.140625,16678.140625,0,2023,1,1,3,Tuesday,22.15234375,0.650390625,11.224609375,UP
16679.291015625,16690.59375,16679.291015625,16684.15234375,16684.15234375,68002816,2023,1,2,3,Tuesday,-4.861328125,11.302734375,4.861328125,DOWN
16683.830078125,16700.548828125,16677.87109375,16696.939453125,16696.939453125,0,2023,1,3,3,Tuesday,-13.109375,16.71875,19.068359375,DOWN
16697.326171875,16700.46484375,16688.775390625,16691.66015625,16691.66015625,0,2023,1,4,3,Tuesday,5.666015625,3.138671875,2.884765625,UP
16692.26953125,16719.958984375,16689.7890625,16719.958984375,16719.958984375,17508352,2023,1,5,3,Tuesday,-27.689453125,27.689453125,30.169921875,DOWN
16721.240234375,16760.447265625,16721.240234375,16733.84375,16733.84375,261134336,2023,1,6,3,Tuesday,-12.603515625,39.20703125,12.603515625,DOWN
16733.1875,16734.48828125,16719.21875,16733.474609375,16733.474609375,0,2023,1,7,3,Tuesday,-0.287109375,1.30078125,14.255859375,DOWN
16733.693359375,16737.673828125,16714.830078125,16723.326171875,16723.326171875,0,2023,1,8,3,Tuesday,10.3671875,3.98046875,8.49609375,UP
16724.5625,16759.87890625,16724.5625,16758.69921875,16758.69921875,62049280,2023,1,9,3,Tuesday,-34.13671875,35.31640625,34.13671875,DOWN
16756.40234375,16756.40234375,16741.484375,16743.46875,16743.46875,0,2023,1,10,3,Tuesday,12.93359375,0.0,1.984375,UP
16744.017578125,16748.451171875,16733.13671875,16736.234375,16736.234375,27625472,2023,1,11,3,Tuesday,7.783203125,4.43359375,3.09765625,UP
16734.439453125,16737.798828125,16712.908203125,16713.888671875,16713.888671875,105897984,2023,1,12,3,Tuesday,20.55078125,3.359375,0.98046875,UP
16714.34375,16732.68359375,16714.34375,16728.439453125,16728.439453125,119075840,2023,1,13,3,Tuesday,-14.095703125,18.33984375,14.095703125,DOWN
16728.587890625,16759.248046875,16696.62890625,16696.62890625,16696.62890625,532247552,2023,1,14,3,Tuesday,31.958984375,30.66015625,0.0,UP
16687.10546875,16687.10546875,16639.509765625,16665.87109375,16665.87109375,548231168,2023,1,15,3,Tuesday,21.234375,0.0,26.361328125,UP
16667.44140625,16685.49609375,16630.984375,16630.984375,16630.984375,389563392,2023,1,16,3,Tuesday,36.45703125,18.0546875,0.0,UP
16629.419921875,16641.076171875,16622.37109375,16630.1640625,16630.1640625,271706112,2023,1,17,3,Tuesday,-0.744140625,11.65625,7.79296875,DOWN
16630.3671875,16650.978515625,16630.3671875,16647.05859375,16647.05859375,177948672,2023,1,18,3,Tuesday,-16.69140625,20.611328125,16.69140625,DOWN
16648.36328125,16652.220703125,16633.734375,16647.4921875,16647.4921875,195572736,2023,1,19,3,Tuesday,0.87109375,3.857421875,13.7578125,UP
16647.6015625,16667.400390625,16647.40234375,16660.10546875,16660.10546875,255580160,2023,1,20,3,Tuesday,-12.50390625,19.798828125,12.703125,DOWN
16661.28515625,16675.890625,16660.521484375,16673.580078125,16673.580078125,132721664,2023,1,21,3,Tuesday,-12.294921875,14.60546875,13.05859375,DOWN
16673.25,16675.2265625,16661.0078125,16672.7265625,16672.7265625,0,2023,1,22,3,Tuesday,0.5234375,1.9765625,11.71875,UP
16674.00390625,16691.013671875,16674.00390625,16679.951171875,16679.951171875,0,2023,1,23,3,Tuesday,-5.947265625,17.009765625,5.947265625,DOWN
16680.205078125,16685.458984375,16667.763671875,16669.9296875,16669.9296875,0,2023,1,0,4,Wednesday,10.275390625,5.25390625,2.166015625,UP
16671.099609375,16724.76171875,16669.287109375,16710.986328125,16710.986328125,279676928,2023,1,1,4,Wednesday,-39.88671875,53.662109375,41.69921875,DOWN
16710.3828125,16744.958984375,16709.197265625,16741.478515625,16741.478515625,331211776,2023,1,2,4,Wednesday,-31.095703125,34.576171875,32.28125,DOWN
16741.337890625,16837.29296875,16740.86328125,16837.29296875,16837.29296875,898331648,2023,1,3,4,Wednesday,-95.955078125,95.955078125,96.4296875,DOWN
16840.0390625,16876.052734375,16840.0390625,16859.3515625,16859.3515625,638460928,2023,1,4,4,Wednesday,-19.3125,36.013671875,19.3125,DOWN
16858.435546875,16859.533203125,16845.05859375,16855.123046875,16855.123046875,59361280,2023,1,5,4,Wednesday,3.3125,1.09765625,10.064453125,UP
16854.87890625,16871.296875,16851.451171875,16871.296875,16871.296875,0,2023,1,6,4,Wednesday,-16.41796875,16.41796875,19.845703125,DOWN
16871.177734375,16884.5703125,16856.861328125,16870.26953125,16870.26953125,98355200,2023,1,7,4,Wednesday,0.908203125,13.392578125,13.408203125,UP
16871.8359375,16886.140625,16848.37109375,16869.171875,16869.171875,298249216,2023,1,8,4,Wednesday,2.6640625,14.3046875,20.80078125,UP
16869.642578125,16869.642578125,16845.3828125,16847.53125,16847.53125,0,2023,1,9,4,Wednesday,22.111328125,0.0,2.1484375,UP
16848.1328125,16851.654296875,16840.9921875,16845.255859375,16845.255859375,31297536,2023,1,10,4,Wednesday,2.876953125,3.521484375,4.263671875,UP
16845.841796875,16854.9296875,16841.96875,16847.41015625,16847.41015625,3552256,2023,1,11,4,Wednesday,-1.568359375,9.087890625,5.44140625,DOWN
16846.962890625,16848.9921875,16817.544921875,16822.00390625,16822.00390625,159467520,2023,1,12,4,Wednesday,24.958984375,2.029296875,4.458984375,UP
16820.296875,16840.005859375,16819.69140625,16833.626953125,16833.626953125,0,2023,1,13,4,Wednesday,-13.330078125,19.708984375,13.935546875,DOWN
16831.44140625,16849.25,16812.228515625,16829.9375,16829.9375,0,2023,1,14,4,Wednesday,1.50390625,17.80859375,17.708984375,UP
16829.34375,16852.587890625,16789.75,16852.587890625,16852.587890625,18069504,2023,1,15,4,Wednesday,-23.244140625,23.244140625,62.837890625,DOWN
16853.30078125,16879.1484375,16844.380859375,16867.66796875,16867.66796875,22614016,2023,1,16,4,Wednesday,-14.3671875,25.84765625,23.287109375,DOWN
16867.283203125,16919.3203125,16855.1015625,16900.767578125,16900.767578125,309210112,2023,1,17,4,Wednesday,-33.484375,52.037109375,45.666015625,DOWN
16900.49609375,16964.5859375,16887.7734375,16957.0078125,16957.0078125,442209280,2023,1,18,4,Wednesday,-56.51171875,64.08984375,69.234375,DOWN
16955.822265625,16960.177734375,16821.509765625,16842.033203125,16842.033203125,993354752,2023,1,19,4,Wednesday,113.7890625,4.35546875,20.5234375,UP
16840.978515625,16847.107421875,16802.75390625,16804.451171875,16804.451171875,293746688,2023,1,20,4,Wednesday,36.52734375,6.12890625,1.697265625,UP
16806.744140625,16832.958984375,16806.744140625,16827.412109375,16827.412109375,14905344,2023,1,21,4,Wednesday,-20.66796875,26.21484375,20.66796875,DOWN
16827.240234375,16844.5546875,16825.169921875,16839.689453125,16839.689453125,35092480,2023,1,22,4,Wednesday,-12.44921875,17.314453125,14.51953125,DOWN
16839.388671875,16871.705078125,16839.388671875,16863.375,16863.375,31746048,2023,1,23,4,Wednesday,-23.986328125,32.31640625,23.986328125,DOWN
16863.47265625,16884.021484375,16844.01953125,16844.01953125,16844.01953125,116402176,2023,1,0,5,Thursday,19.453125,20.548828125,0.0,UP
16842.888671875,16859.677734375,16826.138671875,16842.505859375,16842.505859375,0,2023,1,1,5,Thursday,0.3828125,16.7890625,16.3671875,UP
16841.814453125,16851.263671875,16834.65234375,16847.25,16847.25,0,2023,1,2,5,Thursday,-5.435546875,9.44921875,12.59765625,DOWN
16846.64453125,16846.85546875,16828.75390625,16831.853515625,16831.853515625,0,2023,1,3,5,Thursday,14.791015625,0.2109375,3.099609375,UP
16832.064453125,16846.447265625,16832.064453125,16845.78515625,16845.78515625,0,2023,1,4,5,Thursday,-13.720703125,14.3828125,13.720703125,DOWN
16845.03125,16853.505859375,16843.568359375,16848.5390625,16848.5390625,0,2023,1,5,5,Thursday,-3.5078125,8.474609375,4.970703125,DOWN
16847.759765625,16850.42578125,16820.638671875,16829.66015625,16829.66015625,0,2023,1,6,5,Thursday,18.099609375,2.666015625,9.021484375,UP
16829.181640625,16829.181640625,16804.193359375,16826.11328125,16826.11328125,0,2023,1,7,5,Thursday,3.068359375,0.0,21.919921875,UP
16828.015625,16832.94140625,16802.626953125,16814.275390625,16814.275390625,0,2023,1,8,5,Thursday,13.740234375,4.92578125,11.6484375,UP
16814.126953125,16816.83203125,16798.62109375,16804.048828125,16804.048828125,0,2023,1,9,5,Thursday,10.078125,2.705078125,5.427734375,UP
16804.876953125,16838.109375,16804.876953125,16836.763671875,16836.763671875,2566144,2023,1,10,5,Thursday,-31.88671875,33.232421875,31.88671875,DOWN
16836.447265625,16842.2734375,16822.26953125,16840.32421875,16840.32421875,0,2023,1,11,5,Thursday,-3.876953125,5.826171875,18.0546875,DOWN
16840.533203125,16842.03515625,16822.892578125,16831.11328125,16831.11328125,0,2023,1,12,5,Thursday,9.419921875,1.501953125,8.220703125,UP
16831.501953125,16831.501953125,16799.576171875,16801.86328125,16801.86328125,276144128,2023,1,13,5,Thursday,29.638671875,0.0,2.287109375,UP
16801.365234375,16835.70703125,16790.283203125,16835.70703125,16835.70703125,225904640,2023,1,14,5,Thursday,-34.341796875,34.341796875,45.423828125,DOWN
16836.318359375,16878.7578125,16828.84375,16854.46484375,16854.46484375,0,2023,1,15,5,Thursday,-18.146484375,42.439453125,25.62109375,DOWN
16854.421875,16873.857421875,16838.03125,16840.181640625,16840.181640625,0,2023,1,16,5,Thursday,14.240234375,19.435546875,2.150390625,UP
16841.6953125,16848.5859375,16825.419921875,16825.72265625,16825.72265625,0,2023,1,17,5,Thursday,15.97265625,6.890625,0.302734375,UP
16826.177734375,16844.134765625,16815.958984375,16842.41015625,16842.41015625,0,2023,1,18,5,Thursday,-16.232421875,17.95703125,26.451171875,DOWN
16843.505859375,16865.48828125,16839.85546875,16864.12890625,16864.12890625,0,2023,1,19,5,Thursday,-20.623046875,21.982421875,24.2734375,DOWN
16863.203125,16866.953125,16855.9609375,16860.421875,16860.421875,0,2023,1,20,5,Thursday,2.78125,3.75,4.4609375,UP
16859.587890625,16864.984375,16843.52734375,16852.76953125,16852.76953125,26090496,2023,1,21,5,Thursday,6.818359375,5.396484375,9.2421875,UP
16853.572265625,16860.01953125,16839.5546875,16839.5546875,16839.5546875,0,2023,1,22,5,Thursday,14.017578125,6.447265625,0.0,UP
16840.1640625,16849.8984375,16827.787109375,16835.5859375,16835.5859375,18227200,2023,1,23,5,Thursday,4.578125,9.734375,7.798828125,UP
16836.47265625,16867.462890625,16834.59765625,16860.90625,16860.90625,22098944,2023,1,0,6,Friday,-24.43359375,30.990234375,26.30859375,DOWN
16861.90234375,16864.57421875,16836.587890625,16836.587890625,16836.587890625,0,2023,1,1,6,Friday,25.314453125,2.671875,0.0,UP
16836.220703125,16837.205078125,16814.912109375,16837.205078125,16837.205078125,158912512,2023,1,2,6,Friday,-0.984375,0.984375,22.29296875,DOWN
16837.6484375,16841.13671875,16831.0234375,16838.794921875,16838.794921875,0,2023,1,3,6,Friday,-1.146484375,3.48828125,7.771484375,DOWN
16836.921875,16838.599609375,16809.076171875,16823.5703125,16823.5703125,125524992,2023,1,4,6,Friday,13.3515625,1.677734375,14.494140625,UP
16824.31640625,16824.31640625,16807.64453125,16814.693359375,16814.693359375,102779904,2023,1,5,6,Friday,9.623046875,0.0,7.048828125,UP
16814.36328125,16815.22265625,16792.8671875,16792.8671875,16792.8671875,55029760,2023,1,6,6,Friday,21.49609375,0.859375,0.0,UP
16793.98828125,16801.12890625,16786.556640625,16798.263671875,16798.263671875,0,2023,1,7,6,Friday,-4.275390625,7.140625,11.70703125,DOWN
16796.880859375,16813.505859375,16796.078125,16808.94921875,16808.94921875,0,2023,1,8,6,Friday,-12.068359375,16.625,12.87109375,DOWN
16808.51171875,16808.51171875,16772.90234375,16791.6953125,16791.6953125,0,2023,1,9,6,Friday,16.81640625,0.0,18.79296875,UP
16791.537109375,16797.580078125,16777.953125,16777.953125,16777.953125,2803712,2023,1,10,6,Friday,13.583984375,6.04296875,0.0,UP
16777.484375,16777.484375,16738.06640625,16747.888671875,16747.888671875,441678848,2023,1,11,6,Friday,29.595703125,0.0,9.822265625,UP
16748.21484375,16748.453125,16727.162109375,16738.40625,16738.40625,106707968,2023,1,12,6,Friday,9.80859375,0.23828125,11.244140625,UP
16738.21875,16792.8046875,16716.421875,16770.564453125,16770.564453125,704748544,2023,1,13,6,Friday,-32.345703125,54.5859375,54.142578125,DOWN
16771.61328125,16777.560546875,16738.009765625,16752.998046875,16752.998046875,0,2023,1,14,6,Friday,18.615234375,5.947265625,14.98828125,UP
16753.16796875,16826.978515625,16753.16796875,16826.978515625,16826.978515625,166965248,2023,1,15,6,Friday,-73.810546875,73.810546875,73.810546875,DOWN
16829.205078125,16834.458984375,16805.50390625,16827.76953125,16827.76953125,176025600,2023,1,16,6,Friday,1.435546875,5.25390625,22.265625,UP
16826.65625,16831.8359375,16811.7578125,16817.125,16817.125,54559744,2023,1,17,6,Friday,9.53125,5.1796875,5.3671875,UP
16815.35546875,16856.2890625,16815.35546875,16847.19921875,16847.19921875,76754944,2023,1,18,6,Friday,-31.84375,40.93359375,31.84375,DOWN
16848.13671875,16945.052734375,16844.7109375,16936.654296875,16936.654296875,0,2023,1,19,6,Friday,-88.517578125,96.916015625,91.943359375,DOWN
16937.26171875,16991.994140625,16911.65234375,16911.65234375,16911.65234375,613467136,2023,1,20,6,Friday,25.609375,54.732421875,0.0,UP
16909.298828125,16937.75390625,16903.375,16924.189453125,16924.189453125,231863296,2023,1,21,6,Friday,-14.890625,28.455078125,20.814453125,DOWN
16924.6640625,16958.109375,16924.6640625,16958.04296875,16958.04296875,134370304,2023,1,22,6,Friday,-33.37890625,33.4453125,33.37890625,DOWN
16957.19140625,16971.310546875,16950.267578125,16953.45703125,16953.45703125,0,2023,1,23,6,Friday,3.734375,14.119140625,3.189453125,UP
16952.1171875,16966.263671875,16937.373046875,16966.263671875,16966.263671875,0,2023,1,0,7,Saturday,-14.146484375,14.146484375,28.890625,DOWN
16967.375,16975.017578125,16947.537109375,16952.466796875,16952.466796875,0,2023,1,1,7,Saturday,14.908203125,7.642578125,4.9296875,UP
16953.025390625,16957.388671875,16941.71875,16945.427734375,16945.427734375,0,2023,1,2,7,Saturday,7.59765625,4.36328125,3.708984375,UP
16945.62109375,16955.416015625,16939.064453125,16951.7265625,16951.7265625,0,2023,1,3,7,Saturday,-6.10546875,9.794921875,12.662109375,DOWN
16951.20703125,16952.888671875,16941.666015625,16942.537109375,16942.537109375,0,2023,1,4,7,Saturday,8.669921875,1.681640625,0.87109375,UP
16942.33984375,16944.591796875,16938.525390625,16938.525390625,16938.525390625,0,2023,1,5,7,Saturday,3.814453125,2.251953125,0.0,UP
16938.037109375,16942.12890625,16929.478515625,16940.14453125,16940.14453125,0,2023,1,6,7,Saturday,-2.107421875,4.091796875,10.666015625,DOWN
16939.90234375,16950.287109375,16938.291015625,16949.208984375,16949.208984375,0,2023,1,7,7,Saturday,-9.306640625,10.384765625,10.91796875,DOWN
16948.93359375,16952.052734375,16932.02734375,16933.39453125,16933.39453125,0,2023,1,8,7,Saturday,15.5390625,3.119140625,1.3671875,UP
16934.05859375,16937.205078125,16928.6953125,16936.97265625,16936.97265625,0,2023,1,9,7,Saturday,-2.9140625,3.146484375,8.27734375,DOWN
16937.373046875,16937.373046875,16918.591796875,16928.298828125,16928.298828125,0,2023,1,10,7,Saturday,9.07421875,0.0,9.70703125,UP
16928.953125,16928.953125,16916.083984375,16924.556640625,16924.556640625,0,2023,1,11,7,Saturday,4.396484375,0.0,8.47265625,UP
16924.05859375,16924.05859375,16914.19140625,16922.123046875,16922.123046875,0,2023,1,12,7,Saturday,1.935546875,0.0,7.931640625,UP
16922.263671875,16936.40234375,16921.125,16929.830078125,16929.830078125,0,2023,1,13,7,Saturday,-7.56640625,14.138671875,8.705078125,DOWN
16928.935546875,16942.818359375,16916.763671875,16939.5625,16939.5625,0,2023,1,14,7,Saturday,-10.626953125,13.8828125,22.798828125,DOWN
16940.541015625,16946.4296875,16939.900390625,16944.93359375,16944.93359375,0,2023,1,15,7,Saturday,-4.392578125,5.888671875,5.033203125,DOWN
16944.77734375,16944.77734375,16923.494140625,16926.69921875,16926.69921875,0,2023,1,16,7,Saturday,18.078125,0.0,3.205078125,UP
16925.9765625,16937.0390625,16925.9765625,16936.33203125,16936.33203125,0,2023,1,17,7,Saturday,-10.35546875,11.0625,10.35546875,DOWN
16936.548828125,16944.259765625,16935.404296875,16944.259765625,16944.259765625,0,2023,1,18,7,Saturday,-7.7109375,7.7109375,8.85546875,DOWN
16944.1484375,16947.669921875,16942.994140625,16947.669921875,16947.669921875,0,2023,1,19,7,Saturday,-3.521484375,3.521484375,4.67578125,DOWN
16947.837890625,16950.63671875,16943.80078125,16950.63671875,16950.63671875,0,2023,1,20,7,Saturday,-2.798828125,2.798828125,6.8359375,DOWN
16950.095703125,16951.65625,16942.93359375,16948.73828125,16948.73828125,0,2023,1,21,7,Saturday,1.357421875,1.560546875,5.8046875,UP
16947.126953125,16947.126953125,16939.22265625,16944.046875,16944.046875,0,2023,1,22,7,Saturday,3.080078125,0.0,4.82421875,UP
16943.806640625,16955.140625,16940.68359375,16955.140625,16955.140625,0,2023,1,23,7,Saturday,-11.333984375,11.333984375,14.45703125,DOWN
16954.146484375,16961.7890625,16924.05078125,16933.21875,16933.21875,44122624,2023,1,0,8,Sunday,20.927734375,7.642578125,9.16796875,UP
16933.576171875,16942.978515625,16927.107421875,16939.9765625,16939.9765625,0,2023,1,1,8,Sunday,-6.400390625,9.40234375,12.869140625,DOWN
16939.50390625,16941.072265625,16927.873046875,16934.298828125,16934.298828125,0,2023,1,2,8,Sunday,5.205078125,1.568359375,6.42578125,UP
16934.765625,16947.6015625,16932.787109375,16947.205078125,16947.205078125,1381376,2023,1,3,8,Sunday,-12.439453125,12.8359375,14.41796875,DOWN
16947.35546875,16948.6015625,16940.611328125,16940.611328125,16940.611328125,0,2023,1,4,8,Sunday,6.744140625,1.24609375,0.0,UP
16940.529296875,16948.947265625,16938.88671875,16948.794921875,16948.794921875,0,2023,1,5,8,Sunday,-8.265625,8.41796875,9.908203125,DOWN
16948.4140625,16948.625,16943.833984375,16947.01171875,16947.01171875,0,2023,1,6,8,Sunday,1.40234375,0.2109375,3.177734375,UP
16947.53515625,16953.771484375,16947.263671875,16950.759765625,16950.759765625,31389696,2023,1,7,8,Sunday,-3.224609375,6.236328125,3.49609375,DOWN
16951.603515625,16955.640625,16948.0859375,16951.205078125,16951.205078125,0,2023,1,8,8,Sunday,0.3984375,4.037109375,3.119140625,UP
16951.095703125,16967.3203125,16937.802734375,16942.111328125,16942.111328125,112012800,2023,1,9,8,Sunday,8.984375,16.224609375,4.30859375,UP
16942.48828125,16948.599609375,16939.623046875,16944.552734375,16944.552734375,0,2023,1,10,8,Sunday,-2.064453125,6.111328125,4.9296875,DOWN
16944.189453125,16945.265625,16939.716796875,16939.84765625,16939.84765625,0,2023,1,11,8,Sunday,4.341796875,1.076171875,0.130859375,UP
16938.916015625,16938.916015625,16932.001953125,16933.037109375,16933.037109375,0,2023,1,12,8,Sunday,5.87890625,0.0,1.03515625,UP
16932.896484375,16942.087890625,16928.17578125,16935.236328125,16935.236328125,0,2023,1,13,8,Sunday,-2.33984375,9.19140625,7.060546875,DOWN
16935.0703125,16959.818359375,16934.908203125,16959.05859375,16959.05859375,0,2023,1,14,8,Sunday,-23.98828125,24.748046875,24.150390625,DOWN
16958.736328125,16997.98046875,16947.107421875,16992.5,16992.5,275939840,2023,1,15,8,Sunday,-33.763671875,39.244140625,45.392578125,DOWN
16997.060546875,17006.091796875,16936.486328125,16948.513671875,16948.513671875,502208000,2023,1,16,8,Sunday,48.546875,9.03125,12.02734375,UP
16947.171875,16955.580078125,16931.533203125,16932.734375,16932.734375,96665600,2023,1,17,8,Sunday,14.4375,8.408203125,1.201171875,UP
16932.791015625,16943.87109375,16929.04296875,16938.375,16938.375,57928704,2023,1,18,8,Sunday,-5.583984375,11.080078125,9.33203125,DOWN
16938.69140625,16945.888671875,16935.978515625,16944.166015625,16944.166015625,25639424,2023,1,19,8,Sunday,-5.474609375,7.197265625,8.1875,DOWN
16943.443359375,16979.83984375,16938.51953125,16976.15234375,16976.15234375,266706944,2023,1,20,8,Sunday,-32.708984375,36.396484375,37.6328125,DOWN
16977.1796875,16982.953125,16959.546875,16962.466796875,16962.466796875,138096640,2023,1,21,8,Sunday,14.712890625,5.7734375,2.919921875,UP
