,high,low,open,close,year,month,day,hour,day_name,max,min,difference,candle_body,high_shadow,low_shadow,low-open,high-open,trend,7_EMA,15_EMA,50_EMA,200_EMA
2023-03-15,24533.578125,23964.91015625,24527.41796875,24349.19140625,2023,3,15,16,Wednesday,24533.578125,23964.91015625,568.66796875,178.2265625,6.16015625,-384.28125,-562.5078125,6.16015625,DOWN,24634.961971903806,24200.082809454165,22876.463628497735,22644.138296830613
2023-03-15,24681.30859375,24313.826171875,24418.20703125,24371.400390625,2023,3,15,20,Wednesday,24681.30859375,24313.826171875,367.482421875,46.806640625,263.1015625,-57.57421875,-104.380859375,263.1015625,DOWN,24569.071576584105,24221.497507100517,22935.08859956155,22661.32498433106
2023-03-16,24514.4375,24225.111328125,24373.45703125,24348.84765625,2023,3,16,0,Thursday,24514.4375,24225.111328125,289.326171875,24.609375,140.98046875,-123.736328125,-148.345703125,140.98046875,DOWN,24514.01559650058,24237.416275744203,22990.530131196392,22678.116254698412
2023-03-16,24711.48046875,24286.3125,24341.90625,24670.72265625,2023,3,16,4,Thursday,24711.48046875,24286.3125,425.16796875,-328.81640625,40.7578125,-55.59375,-55.59375,369.57421875,UP,24553.192361437934,24291.579573307426,23056.42003413967,22697.943184067088
2023-03-16,25083.037109375,24462.064453125,24683.169921875,24897.189453125,2023,3,16,8,Thursday,25083.037109375,24462.064453125,620.97265625,-214.01953125,185.84765625,-221.10546875,-221.10546875,399.8671875,UP,24639.1916343597,24367.280808284624,23128.60707017831,22719.8262315204
2023-03-16,25047.998046875,24624.744140625,24900.162109375,24969.22265625,2023,3,16,12,Thursday,25047.998046875,24624.744140625,423.25390625,-69.060546875,78.775390625,-275.41796875,-275.41796875,147.8359375,UP,24721.699389832276,24442.523539280297,23200.78807355367,22742.20828549781
2023-03-16,25190.326171875,24676.96875,24939.935546875,25027.76171875,2023,3,16,16,Thursday,25190.326171875,24676.96875,513.357421875,-87.826171875,162.564453125,-262.966796875,-262.966796875,250.390625,UP,24798.21497206171,24515.67831171401,23272.434098855487,22764.950110704303
2023-03-16,25104.666015625,24698.4296875,25026.861328125,25050.55859375,2023,3,16,20,Thursday,25104.666015625,24698.4296875,406.236328125,-23.697265625,54.107421875,-328.431640625,-328.431640625,77.8046875,UP,24861.30087748378,24582.53834696851,23342.16447120429,22787.692483669933
2023-03-17,25943.3828125,24955.169921875,25055.123046875,25839.873046875,2023,3,17,0,Friday,25943.3828125,24955.169921875,988.212890625,-784.75,103.509765625,-99.953125,-99.953125,888.259765625,UP,25105.943919831585,24739.705184456823,23440.113827112946,22818.06243952272
2023-03-17,26234.38671875,25729.326171875,25831.033203125,26127.64453125,2023,3,17,4,Friday,26234.38671875,25729.326171875,505.060546875,-296.611328125,106.7421875,-101.70703125,-101.70703125,403.353515625,UP,25361.36907268619,24913.19760280597,23545.5071880595,22850.993604614534
2023-03-17,27002.38671875,26019.345703125,26144.892578125,27002.38671875,2023,3,17,8,Friday,27002.38671875,26019.345703125,983.041015625,-857.494140625,0.0,-125.546875,-125.546875,857.494140625,UP,25771.623484202144,25174.346242298972,23681.071091223832,22892.30099878504
2023-03-17,26970.82421875,26209.294921875,26967.046875,26436.470703125,2023,3,17,12,Friday,26970.82421875,26209.294921875,761.529296875,530.576171875,3.77734375,-227.17578125,-757.751953125,3.77734375,DOWN,25937.83528893286,25332.111799902224,23789.125977965057,22927.566368977477
2023-03-17,26892.158203125,26333.796875,26448.26171875,26774.16796875,2023,3,17,16,Friday,26892.158203125,26333.796875,558.361328125,-325.90625,117.990234375,-114.46484375,-114.46484375,443.896484375,UP,26146.918458887143,25512.368821008196,23906.18644819192,22965.841011761288
2023-03-17,27787.8125,26654.744140625,26876.267578125,27406.73828125,2023,3,17,20,Friday,27787.8125,26654.744140625,1133.068359375,-530.470703125,381.07421875,-221.5234375,-221.5234375,911.544921875,UP,26461.873414477857,25749.165003538423,24043.462990664786,23010.029044293515
2023-03-18,27725.953125,27135.056640625,27448.1171875,27375.587890625,2023,3,18,0,Saturday,27725.953125,27135.056640625,590.896484375,72.529296875,277.8359375,-240.53125,-313.060546875,277.8359375,DOWN,26690.302033514643,25952.467864424245,24174.13455536911,23053.467440774428
2023-03-18,27670.49609375,27288.142578125,27375.658203125,27429.701171875,2023,3,18,4,Saturday,27670.49609375,27288.142578125,382.353515625,-54.04296875,240.794921875,-87.515625,-87.515625,294.837890625,UP,26875.151818104732,26137.12202785559,24301.80383444777,23097.012055014235
2023-03-18,27556.375,27147.447265625,27430.5703125,27507.669921875,2023,3,18,8,Saturday,27556.375,27147.447265625,408.927734375,-77.099609375,48.705078125,-283.123046875,-283.123046875,125.8046875,UP,27033.2813440473,26308.440514608013,24427.52407317041,23140.899197968072
2023-03-18,27667.541015625,27150.7265625,27512.63671875,27312.41015625,2023,3,18,12,Saturday,27667.541015625,27150.7265625,516.814453125,200.2265625,154.904296875,-161.68359375,-361.91015625,154.904296875,DOWN,27103.063547097976,26433.93671981326,24540.656860742158,23182.406769692272
2023-03-18,27511.697265625,26636.26171875,27292.923828125,27429.24609375,2023,3,18,16,Saturday,27511.697265625,26636.26171875,875.435546875,-136.322265625,82.451171875,-656.662109375,-656.662109375,218.7734375,UP,27184.609183760982,26558.350391555352,24653.93486987972,23224.66387739434
2023-03-18,27510.546875,26899.12109375,27421.1328125,26952.69921875,2023,3,18,20,Saturday,27510.546875,26899.12109375,611.42578125,468.43359375,89.4140625,-53.578125,-522.01171875,89.4140625,DOWN,27126.631692508236,26607.643994954684,24744.082491404042,23261.758756412808
2023-03-19,27252.478515625,26969.50390625,26969.50390625,27247.2421875,2023,3,19,0,Sunday,27252.478515625,26969.50390625,282.974609375,-277.73828125,5.236328125,0.0,0.0,282.974609375,UP,27156.784316256177,26687.59376902285,24842.24561674114,23301.415307965915
2023-03-19,27331.921875,26907.716796875,27289.28125,27032.55078125,2023,3,19,4,Sunday,27331.921875,26907.716796875,424.205078125,256.73046875,42.640625,-124.833984375,-381.564453125,42.640625,DOWN,27125.725932504633,26730.713395551244,24928.13993691796,23338.541034068247
2023-03-19,27262.37109375,26969.73828125,27038.341796875,27262.37109375,2023,3,19,8,Sunday,27262.37109375,26969.73828125,292.6328125,-224.029296875,0.0,-68.603515625,-68.603515625,224.029296875,UP,27159.887222815974,26797.170607826087,25019.678413656475,23377.58411923921
2023-03-19,27665.27734375,27196.7578125,27237.736328125,27602.72265625,2023,3,19,12,Sunday,27665.27734375,27196.7578125,468.51953125,-364.986328125,62.5546875,-40.978515625,-40.978515625,427.541015625,UP,27270.59608117448,26897.864613879075,25120.974266307203,23419.625298711955
2023-03-19,28434.2265625,27573.990234375,27635.357421875,28322.208984375,2023,3,19,16,Sunday,28434.2265625,27573.990234375,860.236328125,-686.8515625,112.017578125,-61.3671875,-61.3671875,798.869140625,UP,27533.499306974612,27075.907660191067,25246.51288270202,23468.407225932482
2023-03-19,28440.560546875,27886.578125,28330.806640625,28017.15234375,2023,3,19,20,Sunday,28440.560546875,27886.578125,553.982421875,313.654296875,109.75390625,-130.57421875,-444.228515625,109.75390625,DOWN,27654.41256616846,27193.563245635934,25355.165410586254,23513.668371383403
2023-03-20,28117.27734375,27242.880859375,28041.6015625,27350.666015625,2023,3,20,0,Monday,28117.27734375,27242.880859375,874.396484375,690.935546875,75.67578125,-107.78515625,-798.720703125,75.67578125,DOWN,27578.475928532593,27213.201091884566,25433.420336274048,23551.847452420632
2023-03-20,28307.61328125,27258.22265625,27348.28125,28277.94140625,2023,3,20,4,Monday,28307.61328125,27258.22265625,1049.390625,-929.66015625,29.671875,-90.05859375,-90.05859375,959.33203125,UP,27753.342297961943,27346.293631180244,25544.97018215546,23598.873262906498
2023-03-20,28527.724609375,28106.650390625,28263.1953125,28281.146484375,2023,3,20,8,Monday,28527.724609375,28106.650390625,421.07421875,-17.951171875,246.578125,-156.544921875,-156.544921875,264.529296875,UP,27885.29334456521,27463.150237829588,25652.27121361505,23645.46304620469
2023-03-20,28335.859375,27724.55078125,28294.322265625,27724.55078125,2023,3,20,12,Monday,28335.859375,27724.55078125,611.30859375,569.771484375,41.537109375,0.0,-569.771484375,41.537109375,DOWN,27845.10770373641,27495.82530575714,25733.5370790125,23686.050983866837
2023-03-20,28060.388671875,27531.15234375,27761.51171875,27846.6796875,2023,3,20,16,Monday,28060.388671875,27531.15234375,529.236328125,-85.16796875,213.708984375,-230.359375,-230.359375,298.876953125,UP,27845.500699677308,27539.682103474996,25816.40541660025,23727.450274450253
2023-03-20,28222.1015625,27662.5,27833.6015625,27763.3359375,2023,3,20,20,Monday,28222.1015625,27662.5,559.6015625,70.265625,388.5,-100.8359375,-171.1015625,388.5,DOWN,27824.959509132983,27567.63883272812,25892.75563310612,23767.608340749255
2023-03-21,27982.41796875,27725.947265625,27768.392578125,27810.052734375,2023,3,21,0,Tuesday,27982.41796875,27725.947265625,256.470703125,-41.66015625,172.365234375,-42.4453125,-42.4453125,214.025390625,UP,27821.232815443487,27597.94057043398,25967.94375472451,23807.831668049013
2023-03-21,28005.8515625,27439.646484375,27819.943359375,27598.92578125,2023,3,21,4,Tuesday,28005.8515625,27439.646484375,566.205078125,221.017578125,185.908203125,-159.279296875,-380.296875,185.908203125,DOWN,27765.656056895117,27598.063721785984,26031.9038341961,23845.553997533603
2023-03-21,28194.0703125,27509.9296875,27572.783203125,28081.7734375,2023,3,21,8,Tuesday,28194.0703125,27509.9296875,684.140625,-508.990234375,112.296875,-62.853515625,-62.853515625,621.287109375,UP,27844.685402046336,27658.527436250235,26112.29087746292,23887.7054347472
2023-03-21,28260.798828125,27785.11328125,28079.05078125,28092.66796875,2023,3,21,12,Tuesday,28260.798828125,27785.11328125,475.685546875,-13.6171875,168.130859375,-293.9375,-293.9375,181.748046875,UP,27906.681043722252,27712.795002812705,26189.952724180064,23929.545857971112
2023-03-21,28439.5625,28007.076171875,28077.359375,28152.23828125,2023,3,21,16,Tuesday,28439.5625,28007.076171875,432.486328125,-74.87890625,287.32421875,-70.283203125,-70.283203125,362.203125,UP,27968.070353104187,27767.72541261737,26266.90509896712,23971.562698003738
2023-03-21,28203.09765625,27950.10546875,28139.56640625,28173.486328125,2023,3,21,20,Tuesday,28203.09765625,27950.10546875,252.9921875,-33.919921875,29.611328125,-189.4609375,-189.4609375,63.53125,UP,28019.424346859392,27818.44552705582,26341.672990306644,24013.372883378077
2023-03-22,28284.154296875,28016.576171875,28158.720703125,28219.953125,2023,3,22,0,Wednesday,28284.154296875,28016.576171875,267.578125,-61.232421875,64.201171875,-142.14453125,-142.14453125,125.43359375,UP,28069.556541394544,27868.633976798843,26415.331034804425,24055.22940319521
2023-03-22,28331.44921875,28109.955078125,28216.5625,28135.76171875,2023,3,22,4,Wednesday,28331.44921875,28109.955078125,221.494140625,80.80078125,114.88671875,-25.806640625,-106.607421875,114.88671875,DOWN,28086.107835733408,27902.024944542736,26482.798904763076,24095.831714792774
2023-03-22,28236.314453125,28066.0546875,28141.017578125,28193.517578125,2023,3,22,8,Wednesday,28236.314453125,28066.0546875,170.259765625,-52.5,42.796875,-74.962890625,-74.962890625,95.296875,UP,28112.960271331307,27938.46152374052,26549.88591156158,24136.604708457773
2023-03-22,28775.015625,28159.26953125,28181.46875,28614.41015625,2023,3,22,12,Wednesday,28775.015625,28159.26953125,615.74609375,-432.94140625,160.60546875,-22.19921875,-22.19921875,593.546875,UP,28238.32274256098,28022.955102804204,26630.847646647402,24181.15998654526
2023-03-22,28803.3359375,26771.744140625,28631.05078125,26846.64453125,2023,3,22,16,Wednesday,28803.3359375,26771.744140625,2031.591796875,1784.40625,172.28515625,-74.900390625,-1859.306640625,172.28515625,DOWN,27890.403189733235,27875.91628135993,26639.310269572994,24207.68222082093
2023-03-22,27473.251953125,26759.99609375,26759.99609375,27315.5078125,2023,3,22,20,Wednesday,27473.251953125,26759.99609375,713.255859375,-555.51171875,157.744140625,0.0,0.0,713.255859375,UP,27746.679345424927,27805.865222752436,26665.827820276016,24238.605858549083
2023-03-23,27465.015625,27183.36328125,27301.95703125,27435.095703125,2023,3,23,0,Thursday,27465.015625,27183.36328125,281.65234375,-133.138671875,29.919921875,-118.59375,-118.59375,163.05859375,UP,27668.783434849945,27759.519032799006,26695.995188230878,24270.41172764934
2023-03-23,27748.662109375,27320.66015625,27413.541015625,27688.146484375,2023,3,23,4,Thursday,27748.662109375,27320.66015625,428.001953125,-274.60546875,60.515625,-92.880859375,-92.880859375,335.12109375,UP,27673.62419723121,27750.597464246006,26734.903082197317,24304.419038661537
2023-03-23,27757.337890625,27545.02734375,27684.3203125,27639.236328125,2023,3,23,8,Thursday,27757.337890625,27545.02734375,212.310546875,45.083984375,73.017578125,-94.208984375,-139.29296875,73.017578125,DOWN,27665.027229954656,27736.67732223088,26770.367131057224,24337.60130024824
2023-03-23,28729.84375,27359.24609375,27644.02734375,28661.158203125,2023,3,23,12,Thursday,28729.84375,27359.24609375,1370.59765625,-1017.130859375,68.685546875,-284.78125,-284.78125,1085.81640625,UP,27914.05997324724,27852.237432342645,26844.515800550078,24380.621766943532
2023-03-23,28677.166015625,27825.52734375,28631.580078125,28376.6171875,2023,3,23,16,Thursday,28677.166015625,27825.52734375,851.638671875,254.962890625,45.5859375,-551.08984375,-806.052734375,45.5859375,DOWN,28029.699276810432,27917.784901737316,26904.59820788145,24420.382915406783
2023-03-23,28479.08203125,28042.05078125,28402.86328125,28334.595703125,2023,3,23,20,Thursday,28479.08203125,28042.05078125,437.03125,68.267578125,76.21875,-292.544921875,-360.8125,76.21875,DOWN,28105.923383389076,27969.886251910775,26960.676541028253,24459.330306329353
2023-03-24,28388.4375,28171.009765625,28324.111328125,28244.6796875,2023,3,24,0,Friday,28388.4375,28171.009765625,217.427734375,79.431640625,64.326171875,-73.669921875,-153.1015625,64.326171875,DOWN,28140.612459416807,28004.23543135943,27011.029605595773,24496.995474301202
2023-03-24,28341.1953125,28149.90234375,28248.828125,28314.048828125,2023,3,24,4,Friday,28341.1953125,28149.90234375,191.29296875,-65.220703125,27.146484375,-98.92578125,-98.92578125,92.3671875,UP,28183.971551593855,28042.962105955125,27062.128398636138,24534.97610468751
2023-03-24,28315.91796875,27541.669921875,28314.52734375,27655.744140625,2023,3,24,8,Friday,28315.91796875,27541.669921875,774.248046875,658.783203125,1.390625,-114.07421875,-772.857421875,1.390625,DOWN,28051.91469885164,27994.55986028886,27085.407447341586,24566.02852295555
2023-03-24,28208.205078125,27613.341796875,27647.93359375,28052.533203125,2023,3,24,12,Friday,28208.205078125,27613.341796875,594.86328125,-404.599609375,155.671875,-34.591796875,-34.591796875,560.271484375,UP,28052.06932491998,28001.806528143377,27123.33394756839,24600.720111812956
2023-03-24,28068.716796875,27577.171875,28044.62109375,27841.328125,2023,3,24,16,Friday,28068.716796875,27577.171875,491.544921875,203.29296875,24.095703125,-264.15625,-467.44921875,24.095703125,DOWN,27999.384024939984,27981.746727750455,27151.490581977472,24632.964967665564
2023-03-24,27857.07421875,27039.265625,27846.4765625,27480.521484375,2023,3,24,20,Friday,27857.07421875,27039.265625,817.80859375,365.955078125,10.59765625,-441.255859375,-807.2109375,10.59765625,DOWN,27869.66838979874,27919.093572328522,27164.393754620512,24661.298863354215
2023-03-25,27663.484375,27462.056640625,27487.337890625,27617.291015625,2023,3,25,0,Saturday,27663.484375,27462.056640625,201.427734375,-129.953125,46.193359375,-25.28125,-25.28125,176.146484375,UP,27806.574046255304,27881.368252740584,27182.15443152265,24690.71172059074
2023-03-25,27633.564453125,27422.41796875,27615.5,27529.416015625,2023,3,25,4,Saturday,27633.564453125,27422.41796875,211.146484375,86.083984375,18.064453125,-106.998046875,-193.08203125,18.064453125,DOWN,27737.284538597727,27837.374223101135,27195.77253286,24718.95753447168
2023-03-25,27549.546875,27350.48828125,27515.689453125,27485.439453125,2023,3,25,8,Saturday,27549.546875,27350.48828125,199.05859375,30.25,33.857421875,-134.951171875,-165.201171875,33.857421875,DOWN,27674.323267229545,27793.38237685412,27207.132019929213,24746.484717741863
2023-03-25,27791.826171875,27392.70703125,27491.15625,27708.076171875,2023,3,25,12,Saturday,27791.826171875,27392.70703125,399.119140625,-216.919921875,83.75,-98.44921875,-98.44921875,300.669921875,UP,27682.76149339091,27782.719101231727,27226.776888632972,24775.95328942478
2023-03-25,27736.6328125,27208.458984375,27680.662109375,27208.458984375,2023,3,25,16,Saturday,27736.6328125,27208.458984375,528.173828125,472.203125,55.970703125,0.0,-472.203125,55.970703125,DOWN,27564.185866136933,27710.936586624637,27226.05853944639,24800.157326190452
2023-03-25,27541.1015625,27196.234375,27212.744140625,27494.671875,2023,3,25,20,Saturday,27541.1015625,27196.234375,344.8671875,-281.927734375,46.4296875,-16.509765625,-16.509765625,328.357421875,UP,27546.8073683527,27683.903497671556,27236.59239574261,24826.96841622836
2023-03-26,27659.15234375,27445.046875,27495.5234375,27539.998046875,2023,3,26,0,Sunday,27659.15234375,27445.046875,214.10546875,-44.474609375,119.154296875,-50.4765625,-50.4765625,163.62890625,UP,27545.105037983274,27665.915316321985,27248.49065657133,24853.963735936286
2023-03-26,27589.455078125,27497.248046875,27547.22265625,27527.642578125,2023,3,26,4,Sunday,27589.455078125,27497.248046875,92.20703125,19.580078125,42.232421875,-30.39453125,-49.974609375,42.232421875,DOWN,27540.739423018706,27648.631224047364,27259.437790749907,24880.567505510302
2023-03-26,27905.97265625,27514.7265625,27527.740234375,27905.97265625,2023,3,26,8,Sunday,27905.97265625,27514.7265625,391.24609375,-378.232421875,0.0,-13.013671875,-13.013671875,378.232421875,UP,27632.04773132653,27680.798903072693,27284.79209920089,24910.67103934851
2023-03-26,28178.14453125,27736.6484375,27897.958984375,27869.85546875,2023,3,26,12,Sunday,28178.14453125,27736.6484375,441.49609375,28.103515625,280.185546875,-133.20703125,-161.310546875,280.185546875,DOWN,27691.499665682397,27704.430973782357,27307.735760751835,24940.115660536583
2023-03-26,27930.244140625,27689.939453125,27853.99609375,27850.609375,2023,3,26,16,Sunday,27930.244140625,27689.939453125,240.3046875,3.38671875,76.248046875,-160.669921875,-164.056640625,76.248046875,DOWN,27731.2770930118,27722.703273934563,27329.024922094904,24969.075796998906
2023-03-26,28138.28515625,27724.255859375,27851.583984375,27986.7265625,2023,3,26,20,Sunday,28138.28515625,27724.255859375,414.029296875,-135.142578125,151.55859375,-127.328125,-127.328125,286.701171875,UP,27795.13946038385,27755.70618500524,27354.817143287262,24999.102172775038
2023-03-27,28037.92578125,27814.419921875,27994.068359375,27907.154296875,2023,3,27,0,Monday,28037.92578125,27814.419921875,223.505859375,86.9140625,43.857421875,-92.734375,-179.6484375,43.857421875,DOWN,27823.143169506635,27774.63719898896,27376.477423820113,25028.038014805883
2023-03-27,27934.369140625,27693.44921875,27902.640625,27806.904296875,2023,3,27,4,Monday,27934.369140625,27693.44921875,240.919921875,95.736328125,31.728515625,-113.455078125,-209.19140625,31.728515625,DOWN,27819.083451348728,27778.670586224714,27393.356909037953,25055.688425572742
2023-03-27,27979.064453125,27786.919921875,27811.154296875,27901.74609375,2023,3,27,8,Monday,27979.064453125,27786.919921875,192.14453125,-90.591796875,77.318359375,-24.234375,-24.234375,167.91015625,UP,27839.749111949044,27794.055024665377,27413.293739810975,25084.007407345653
2023-03-27,27922.92578125,26606.689453125,27905.255859375,26918.95703125,2023,3,27,12,Monday,27922.92578125,26606.689453125,1316.236328125,986.298828125,17.669921875,-312.267578125,-1298.56640625,17.669921875,DOWN,27609.551091774283,27684.667775488455,27393.907986534075,25102.265612558633
2023-03-27,27304.12109375,26889.6015625,26909.134765625,26969.734375,2023,3,27,16,Monday,27304.12109375,26889.6015625,414.51953125,-60.599609375,334.38671875,-19.533203125,-19.533203125,394.986328125,UP,27449.596912580713,27595.301100427398,27377.27372725823,25120.847391289397
2023-03-27,27225.681640625,26931.8125,26955.59375,27138.21875,2023,3,27,20,Monday,27225.681640625,26931.8125,293.869140625,-182.625,87.462890625,-23.78125,-23.78125,270.087890625,UP,27371.752371935534,27538.165806623972,27367.899022267713,25140.92073814224
2023-03-28,27169.16796875,26844.7578125,27132.888671875,26973.71875,2023,3,28,0,Tuesday,27169.16796875,26844.7578125,324.41015625,159.169921875,36.279296875,-128.9609375,-288.130859375,36.279296875,DOWN,27272.24396645165,27467.609924545977,27352.440972374865,25159.157534280126
2023-03-28,27131.298828125,26894.818359375,26970.43359375,26968.453125,2023,3,28,4,Tuesday,27131.298828125,26894.818359375,236.48046875,1.98046875,160.865234375,-73.634765625,-75.615234375,160.865234375,DOWN,27196.29625608874,27405.21532460273,27337.38262541899,25177.16047548132
2023-03-28,27142.109375,26677.818359375,26960.05859375,27078.07421875,2023,3,28,8,Tuesday,27142.109375,26677.818359375,464.291015625,-118.015625,64.03515625,-282.240234375,-282.240234375,182.05078125,UP,27166.740746754054,27364.32268637114,27327.213668294717,25196.07504009096
2023-03-28,27166.1328125,26855.234375,27067.7109375,26985.0078125,2023,3,28,12,Tuesday,27166.1328125,26855.234375,310.8984375,82.703125,98.421875,-129.7734375,-212.4765625,98.421875,DOWN,27121.307513190543,27316.908327137247,27313.79383081257,25213.875366184584
2023-03-28,27460.470703125,26796.908203125,26998.896484375,27410.419921875,2023,3,28,16,Tuesday,27460.470703125,26796.908203125,663.5625,-411.5234375,50.05078125,-201.98828125,-201.98828125,461.57421875,UP,27193.585615361655,27328.597276479468,27317.58308928561,25235.731530917823
2023-03-28,27460.71875,27143.22265625,27425.328125,27265.966796875,2023,3,28,20,Tuesday,27460.71875,27143.22265625,317.49609375,159.361328125,35.390625,-122.744140625,-282.10546875,35.390625,DOWN,27211.68091073999,27320.76846652891,27315.558920955784,25255.932876847746
2023-03-29,27460.51171875,27259.662109375,27267.03125,27380.162109375,2023,3,29,0,Wednesday,27460.51171875,27259.662109375,200.849609375,-113.130859375,80.349609375,-7.369140625,-7.369140625,193.48046875,UP,27253.801210398742,27328.19267188467,27318.092379325168,25277.069486126624
2023-03-29,28153.572265625,27361.5078125,27379.6171875,28082.791015625,2023,3,29,4,Wednesday,28153.572265625,27361.5078125,792.064453125,-703.173828125,70.78125,-18.109375,-18.109375,773.955078125,UP,27461.048661705307,27422.51746485221,27348.08056114085,25304.987113285813
2023-03-29,28619.54296875,28051.33984375,28085.640625,28360.330078125,2023,3,29,8,Wednesday,28619.54296875,28051.33984375,568.203125,-274.689453125,259.212890625,-34.30078125,-34.30078125,533.90234375,UP,27685.86901581023,27539.74404151131,27387.776620630426,25335.388535821527
2023-03-29,28572.78515625,28262.41796875,28356.123046875,28459.37109375,2023,3,29,12,Wednesday,28572.78515625,28262.41796875,310.3671875,-103.248046875,113.4140625,-93.705078125,-93.705078125,216.662109375,UP,27879.244535295173,27654.697423041143,27429.799933301783,25366.472939383006
2023-03-29,28450.759765625,28155.828125,28450.759765625,28432.595703125,2023,3,29,16,Wednesday,28450.759765625,28155.828125,294.931640625,18.1640625,0.0,-276.767578125,-294.931640625,0.0,DOWN,28017.58232725263,27751.934708051624,27469.125257608575,25396.981623599346
2023-03-29,28485.505859375,28241.5234375,28422.25390625,28352.009765625,2023,3,29,20,Wednesday,28485.505859375,28241.5234375,243.982421875,70.244140625,63.251953125,-110.486328125,-180.73046875,63.251953125,DOWN,28101.18918684572,27826.944090248297,27503.748179491573,25426.38488869413
2023-03-30,29159.90234375,28260.171875,28350.140625,28504.529296875,2023,3,30,0,Thursday,29159.90234375,28260.171875,899.73046875,-154.388671875,655.373046875,-89.96875,-89.96875,809.76171875,UP,28202.02421435304,27911.642241076635,27542.994497820335,25457.013191263097
2023-03-30,28748.771484375,28467.34375,28485.12890625,28716.41796875,2023,3,30,4,Thursday,28748.771484375,28467.34375,281.427734375,-231.2890625,32.353515625,-17.78515625,-17.78515625,263.642578125,UP,28330.622652952283,28012.239207035807,27589.01110452346,25489.4450795963
2023-03-30,28745.58203125,28509.8203125,28723.083984375,28675.939453125,2023,3,30,8,Thursday,28745.58203125,28509.8203125,235.76171875,47.14453125,22.498046875,-166.119140625,-213.263671875,22.498046875,DOWN,28416.951852995462,28095.201737796957,27631.63574564509,25521.151491273202
2023-03-30,28683.53125,28206.48046875,28669.576171875,28281.689453125,2023,3,30,12,Thursday,28683.53125,28206.48046875,477.05078125,387.88671875,13.955078125,-75.208984375,-463.095703125,13.955078125,DOWN,28383.136253027846,28118.512702212964,27657.128047899205,25548.619530694614
2023-03-30,28298.52734375,27720.16015625,28298.52734375,27995.51953125,2023,3,30,16,Thursday,28298.52734375,27720.16015625,578.3671875,303.0078125,0.0,-275.359375,-578.3671875,0.0,DOWN,28286.232072583385,28103.138555842594,27670.398302148256,25572.966794381733
2023-03-30,28174.384765625,27823.025390625,27968.359375,28027.111328125,2023,3,30,20,Thursday,28174.384765625,27823.025390625,351.359375,-58.751953125,147.2734375,-145.333984375,-145.333984375,206.025390625,UP,28221.45188646879,28093.635152377894,27684.387048264995,25597.386142976193
2023-03-31,28355.330078125,27932.490234375,28032.26171875,28183.7421875,2023,3,31,0,Friday,28355.330078125,27932.490234375,422.83984375,-151.48046875,171.587890625,-99.771484375,-99.771484375,323.068359375,UP,28212.024461726593,28104.898531768158,27703.9696027448,25623.121028991358
2023-03-31,28208.609375,27583.71484375,28173.32421875,27756.642578125,2023,3,31,4,Friday,28208.609375,27583.71484375,624.89453125,416.681640625,35.28515625,-172.927734375,-589.609375,35.28515625,DOWN,28098.178990826193,28061.366537562764,27706.035209622456,25644.350099131992
2023-03-31,27990.94921875,27715.61328125,27738.810546875,27939.884765625,2023,3,31,8,Friday,27990.94921875,27715.61328125,275.3359375,-201.07421875,51.064453125,-23.197265625,-23.197265625,252.138671875,UP,28058.605434525896,28046.181316070542,27715.205780446086,25667.19124009212
2023-03-31,28639.896484375,27879.84765625,27932.837890625,28482.873046875,2023,3,31,12,Friday,28639.896484375,27879.84765625,760.048828125,-550.03515625,157.0234375,-52.990234375,-52.990234375,707.05859375,UP,28164.67233761317,28100.7677824211,27745.310379129573,25695.207974487974
2023-03-31,28533.833984375,28268.224609375,28493.251953125,28477.076171875,2023,3,31,16,Friday,28533.833984375,28268.224609375,265.609375,16.17578125,40.58203125,-208.8515625,-225.02734375,40.58203125,DOWN,28242.773296178628,28147.806331102838,27774.007076884296,25722.88825505899
2023-03-31,28605.43359375,28343.958984375,28470.08984375,28479.576171875,2023,3,31,20,Friday,28605.43359375,28343.958984375,261.474609375,-9.486328125,125.857421875,-126.130859375,-126.130859375,135.34375,UP,28301.97401510272,28189.277561199357,27801.67645315844,25750.317985574577
2023-04-01,28802.45703125,28415.2109375,28473.33203125,28542.728515625,2023,4,1,0,Saturday,28802.45703125,28415.2109375,387.24609375,-69.396484375,259.728515625,-58.12109375,-58.12109375,329.125,UP,28362.16264023329,28233.458930502562,27830.73731835321,25778.103164978063
2023-04-01,28622.62109375,28371.177734375,28547.671875,28432.0703125,2023,4,1,4,Saturday,28622.62109375,28371.177734375,251.443359375,115.6015625,74.94921875,-60.892578125,-176.494140625,74.94921875,DOWN,28379.63955829997,28258.285353252242,27854.319004398185,25804.51079828674
2023-04-01,28491.435546875,28374.435546875,28434.064453125,28384.462890625,2023,4,1,8,Saturday,28491.435546875,28374.435546875,117.0,49.6015625,57.37109375,-10.02734375,-59.62890625,57.37109375,DOWN,28380.845391381226,28274.057545423835,27875.10896072081,25830.181963384635
2023-04-01,28446.41015625,28297.171875,28382.677734375,28393.2578125,2023,4,1,12,Saturday,28446.41015625,28297.171875,149.23828125,-10.580078125,53.15234375,-85.505859375,-85.505859375,63.732421875,UP,28383.94849666092,28288.957578808357,27895.42852353568,25855.68520566439
