date,open,high,low,close,adj close,volume,year,month,day,day_name,minute,hour,max,min,difference,candle_body,high_shadow,low_shadow,low-open,high-open,trend
2022-05-20,30311.119140625,30664.9765625,28793.60546875,29200.740234375,29200.740234375,30749382605,2022,5,20,Friday,0,0,30664.9765625,28793.60546875,1871.37109375,1110.37890625,353.857421875,-407.134765625,-1517.513671875,353.857421875,UP
2022-05-21,29199.859375,29588.869140625,29027.39453125,29432.2265625,29432.2265625,17274840442,2022,5,21,Saturday,0,0,29588.869140625,29027.39453125,561.474609375,-232.3671875,156.642578125,-172.46484375,-172.46484375,389.009765625,DOWN
2022-05-22,29432.47265625,30425.861328125,29275.18359375,30323.72265625,30323.72265625,21631532270,2022,5,22,Sunday,0,0,30425.861328125,29275.18359375,1150.677734375,-891.25,102.138671875,-157.2890625,-157.2890625,993.388671875,DOWN
2022-05-23,30309.396484375,30590.5859375,28975.560546875,29098.91015625,29098.91015625,31483454557,2022,5,23,Monday,0,0,30590.5859375,28975.560546875,1615.025390625,1210.486328125,281.189453125,-123.349609375,-1333.8359375,281.189453125,UP
2022-05-24,29101.125,29774.35546875,28786.58984375,29655.5859375,29655.5859375,26616506245,2022,5,24,Tuesday,0,0,29774.35546875,28786.58984375,987.765625,-554.4609375,118.76953125,-314.53515625,-314.53515625,673.23046875,DOWN
2022-05-25,29653.134765625,30157.78515625,29384.94921875,29562.361328125,29562.361328125,27525063551,2022,5,25,Wednesday,0,0,30157.78515625,29384.94921875,772.8359375,90.7734375,504.650390625,-177.412109375,-268.185546875,504.650390625,UP
2022-05-26,29564.77734375,29834.16015625,28261.90625,29267.224609375,29267.224609375,36774325352,2022,5,26,Thursday,0,0,29834.16015625,28261.90625,1572.25390625,297.552734375,269.3828125,-1005.318359375,-1302.87109375,269.3828125,UP
2022-05-27,29251.140625,29346.943359375,28326.61328125,28627.57421875,28627.57421875,36582005748,2022,5,27,Friday,0,0,29346.943359375,28326.61328125,1020.330078125,623.56640625,95.802734375,-300.9609375,-924.52734375,95.802734375,UP
2022-05-28,28622.625,28814.900390625,28554.56640625,28814.900390625,28814.900390625,35519577634,2022,5,28,Saturday,0,0,28814.900390625,28554.56640625,260.333984375,-192.275390625,0.0,-68.05859375,-68.05859375,192.275390625,DOWN
2022-05-29,29019.8671875,29498.009765625,28841.107421875,29445.95703125,29445.95703125,18093886409,2022,5,29,Sunday,0,0,29498.009765625,28841.107421875,656.90234375,-426.08984375,52.052734375,-178.759765625,-178.759765625,478.142578125,DOWN
2022-05-30,29443.365234375,31949.630859375,29303.572265625,31726.390625,31726.390625,39277993274,2022,5,30,Monday,0,0,31949.630859375,29303.572265625,2646.05859375,-2283.025390625,223.240234375,-139.79296875,-139.79296875,2506.265625,DOWN
2022-05-31,31723.865234375,32249.86328125,31286.154296875,31792.310546875,31792.310546875,33538210634,2022,5,31,Tuesday,0,0,32249.86328125,31286.154296875,963.708984375,-68.4453125,457.552734375,-437.7109375,-437.7109375,525.998046875,DOWN
2022-06-01,31792.5546875,31957.28515625,29501.587890625,29799.080078125,29799.080078125,41135817341,2022,6,1,Wednesday,0,0,31957.28515625,29501.587890625,2455.697265625,1993.474609375,164.73046875,-297.4921875,-2290.966796875,164.73046875,UP
2022-06-02,29794.890625,30604.734375,29652.705078125,30467.48828125,30467.48828125,29083562061,2022,6,2,Thursday,0,0,30604.734375,29652.705078125,952.029296875,-672.59765625,137.24609375,-142.185546875,-142.185546875,809.84375,DOWN
2022-06-03,30467.806640625,30633.03515625,29375.689453125,29704.390625,29704.390625,26175547452,2022,6,3,Friday,0,0,30633.03515625,29375.689453125,1257.345703125,763.416015625,165.228515625,-328.701171875,-1092.1171875,165.228515625,UP
2022-06-04,29706.138671875,29930.564453125,29500.005859375,29832.9140625,29832.9140625,16588370958,2022,6,4,Saturday,0,0,29930.564453125,29500.005859375,430.55859375,-126.775390625,97.650390625,-206.1328125,-206.1328125,224.42578125,DOWN
2022-06-05,29835.1171875,30117.744140625,29574.44921875,29906.662109375,29906.662109375,17264085441,2022,6,5,Sunday,0,0,30117.744140625,29574.44921875,543.294921875,-71.544921875,211.08203125,-260.66796875,-260.66796875,282.626953125,DOWN
2022-06-06,29910.283203125,31693.291015625,29894.1875,31370.671875,31370.671875,31947336829,2022,6,6,Monday,0,0,31693.291015625,29894.1875,1799.103515625,-1460.388671875,322.619140625,-16.095703125,-16.095703125,1783.0078125,DOWN
2022-06-07,31371.7421875,31489.68359375,29311.68359375,31155.478515625,31155.478515625,40770974039,2022,6,7,Tuesday,0,0,31489.68359375,29311.68359375,2178.0,216.263671875,117.94140625,-1843.794921875,-2060.05859375,117.94140625,UP
2022-06-08,31151.48046875,31253.69140625,29944.404296875,30214.35546875,30214.35546875,30242059107,2022,6,8,Wednesday,0,0,31253.69140625,29944.404296875,1309.287109375,937.125,102.2109375,-269.951171875,-1207.076171875,102.2109375,UP
2022-06-09,30215.279296875,30609.310546875,30020.265625,30111.998046875,30111.998046875,21692004719,2022,6,9,Thursday,0,0,30609.310546875,30020.265625,589.044921875,103.28125,394.03125,-91.732421875,-195.013671875,394.03125,UP
2022-06-10,30110.330078125,30245.80859375,28978.146484375,29083.8046875,29083.8046875,29867476527,2022,6,10,Friday,0,0,30245.80859375,28978.146484375,1267.662109375,1026.525390625,135.478515625,-105.658203125,-1132.18359375,135.478515625,UP
2022-06-11,29084.666015625,29401.916015625,28236.212890625,28360.810546875,28360.810546875,27246574439,2022,6,11,Saturday,0,0,29401.916015625,28236.212890625,1165.703125,723.85546875,317.25,-124.59765625,-848.453125,317.25,UP
2022-06-12,28373.513671875,28502.685546875,26762.6484375,26762.6484375,26762.6484375,34163220274,2022,6,12,Sunday,0,0,28502.685546875,26762.6484375,1740.037109375,1610.865234375,129.171875,0.0,-1610.865234375,129.171875,UP
2022-06-13,26737.578125,26795.58984375,22141.2578125,22487.388671875,22487.388671875,68204556440,2022,6,13,Monday,0,0,26795.58984375,22141.2578125,4654.33203125,4250.189453125,58.01171875,-346.130859375,-4596.3203125,58.01171875,UP
2022-06-14,22487.986328125,23018.951171875,20950.818359375,22206.79296875,22206.79296875,50913575242,2022,6,14,Tuesday,0,0,23018.951171875,20950.818359375,2068.1328125,281.193359375,530.96484375,-1255.974609375,-1537.16796875,530.96484375,UP
2022-06-15,22196.73046875,22642.671875,20178.376953125,22572.83984375,22572.83984375,54912007015,2022,6,15,Wednesday,0,0,22642.671875,20178.376953125,2464.294921875,-376.109375,69.83203125,-2018.353515625,-2018.353515625,445.94140625,DOWN
2022-06-16,22576.3046875,22868.921875,20265.2265625,20381.650390625,20381.650390625,31183975654,2022,6,16,Thursday,0,0,22868.921875,20265.2265625,2603.6953125,2194.654296875,292.6171875,-116.423828125,-2311.078125,292.6171875,UP
2022-06-17,20385.71875,21243.3125,20326.51953125,20471.482421875,20471.482421875,27132421514,2022,6,17,Friday,0,0,21243.3125,20326.51953125,916.79296875,-85.763671875,771.830078125,-59.19921875,-59.19921875,857.59375,DOWN
2022-06-18,20473.42578125,20736.041015625,17708.623046875,19017.642578125,19017.642578125,42009436760,2022,6,18,Saturday,0,0,20736.041015625,17708.623046875,3027.41796875,1455.783203125,262.615234375,-1309.01953125,-2764.802734375,262.615234375,UP
2022-06-19,19010.90234375,20683.822265625,18067.15234375,20553.271484375,20553.271484375,35329942625,2022,6,19,Sunday,0,0,20683.822265625,18067.15234375,2616.669921875,-1542.369140625,130.55078125,-943.75,-943.75,1672.919921875,DOWN
2022-06-20,20553.37109375,20913.322265625,19689.169921875,20599.537109375,20599.537109375,30818458597,2022,6,20,Monday,0,0,20913.322265625,19689.169921875,1224.15234375,-46.166015625,313.78515625,-864.201171875,-864.201171875,359.951171875,DOWN
2022-06-21,20594.294921875,21620.62890625,20415.0625,20710.59765625,20710.59765625,28970212744,2022,6,21,Tuesday,0,0,21620.62890625,20415.0625,1205.56640625,-116.302734375,910.03125,-179.232421875,-179.232421875,1026.333984375,DOWN
2022-06-22,20719.4140625,20835.75,19848.078125,19987.029296875,19987.029296875,28574793478,2022,6,22,Wednesday,0,0,20835.75,19848.078125,987.671875,732.384765625,116.3359375,-138.951171875,-871.3359375,116.3359375,UP
2022-06-23,19986.607421875,21135.76171875,19950.1171875,21085.876953125,21085.876953125,26188097173,2022,6,23,Thursday,0,0,21135.76171875,19950.1171875,1185.64453125,-1099.26953125,49.884765625,-36.490234375,-36.490234375,1149.154296875,DOWN
2022-06-24,21084.6484375,21472.91796875,20777.51171875,21231.65625,21231.65625,24957784918,2022,6,24,Friday,0,0,21472.91796875,20777.51171875,695.40625,-147.0078125,241.26171875,-307.13671875,-307.13671875,388.26953125,DOWN
2022-06-25,21233.609375,21520.9140625,20964.5859375,21502.337890625,21502.337890625,18372538715,2022,6,25,Saturday,0,0,21520.9140625,20964.5859375,556.328125,-268.728515625,18.576171875,-269.0234375,-269.0234375,287.3046875,DOWN
2022-06-26,21496.494140625,21783.724609375,21016.26953125,21027.294921875,21027.294921875,18027170497,2022,6,26,Sunday,0,0,21783.724609375,21016.26953125,767.455078125,469.19921875,287.23046875,-11.025390625,-480.224609375,287.23046875,UP
2022-06-27,21028.23828125,21478.08984375,20620.19921875,20735.478515625,20735.478515625,20965695707,2022,6,27,Monday,0,0,21478.08984375,20620.19921875,857.890625,292.759765625,449.8515625,-115.279296875,-408.0390625,449.8515625,UP
2022-06-28,20731.544921875,21164.423828125,20228.8125,20280.634765625,20280.634765625,21381535161,2022,6,28,Tuesday,0,0,21164.423828125,20228.8125,935.611328125,450.91015625,432.87890625,-51.822265625,-502.732421875,432.87890625,UP
2022-06-29,20281.169921875,20364.15625,19937.791015625,20104.0234375,20104.0234375,23552740328,2022,6,29,Wednesday,0,0,20364.15625,19937.791015625,426.365234375,177.146484375,82.986328125,-166.232421875,-343.37890625,82.986328125,UP
2022-06-30,20108.3125,20141.16015625,18729.65625,19784.7265625,19784.7265625,26267239923,2022,6,30,Thursday,0,0,20141.16015625,18729.65625,1411.50390625,323.5859375,32.84765625,-1055.0703125,-1378.65625,32.84765625,UP
2022-07-01,19820.470703125,20632.671875,19073.708984375,19269.3671875,19269.3671875,30767551159,2022,7,1,Friday,0,0,20632.671875,19073.708984375,1558.962890625,551.103515625,812.201171875,-195.658203125,-746.76171875,812.201171875,UP
2022-07-02,19274.8359375,19371.748046875,19027.08203125,19242.255859375,19242.255859375,18100418740,2022,7,2,Saturday,0,0,19371.748046875,19027.08203125,344.666015625,32.580078125,96.912109375,-215.173828125,-247.75390625,96.912109375,UP
2022-07-03,19242.095703125,19558.26953125,18966.951171875,19297.076171875,19297.076171875,16390821947,2022,7,3,Sunday,0,0,19558.26953125,18966.951171875,591.318359375,-54.98046875,261.193359375,-275.14453125,-275.14453125,316.173828125,DOWN
2022-07-04,19297.314453125,20258.748046875,19063.06640625,20231.26171875,20231.26171875,21594638208,2022,7,4,Monday,0,0,20258.748046875,19063.06640625,1195.681640625,-933.947265625,27.486328125,-234.248046875,-234.248046875,961.43359375,DOWN
2022-07-05,20225.353515625,20635.466796875,19341.232421875,20190.115234375,20190.115234375,26715546990,2022,7,5,Tuesday,0,0,20635.466796875,19341.232421875,1294.234375,35.23828125,410.11328125,-848.8828125,-884.12109375,410.11328125,UP
2022-07-06,20194.619140625,20595.529296875,19823.51171875,20548.24609375,20548.24609375,24598943708,2022,7,6,Wednesday,0,0,20595.529296875,19823.51171875,772.017578125,-353.626953125,47.283203125,-371.107421875,-371.107421875,400.91015625,DOWN
2022-07-07,20547.814453125,21771.81640625,20296.103515625,21637.587890625,21637.587890625,25814972520,2022,7,7,Thursday,0,0,21771.81640625,20296.103515625,1475.712890625,-1089.7734375,134.228515625,-251.7109375,-251.7109375,1224.001953125,DOWN
2022-07-08,21637.154296875,22314.94140625,21257.453125,21731.1171875,21731.1171875,49899834488,2022,7,8,Friday,0,0,22314.94140625,21257.453125,1057.48828125,-93.962890625,583.82421875,-379.701171875,-379.701171875,677.787109375,DOWN
2022-07-09,21716.828125,21877.138671875,21445.95703125,21592.20703125,21592.20703125,29641127858,2022,7,9,Saturday,0,0,21877.138671875,21445.95703125,431.181640625,124.62109375,160.310546875,-146.25,-270.87109375,160.310546875,UP
2022-07-10,21591.080078125,21591.080078125,20727.123046875,20860.44921875,20860.44921875,28688807249,2022,7,10,Sunday,0,0,21591.080078125,20727.123046875,863.95703125,730.630859375,0.0,-133.326171875,-863.95703125,0.0,UP
2022-07-11,20856.353515625,20856.353515625,19924.5390625,19970.556640625,19970.556640625,24150249025,2022,7,11,Monday,0,0,20856.353515625,19924.5390625,931.814453125,885.796875,0.0,-46.017578125,-931.814453125,0.0,UP
2022-07-12,19970.474609375,20043.4453125,19308.53125,19323.9140625,19323.9140625,25810220018,2022,7,12,Tuesday,0,0,20043.4453125,19308.53125,734.9140625,646.560546875,72.970703125,-15.3828125,-661.943359375,72.970703125,UP
2022-07-13,19325.97265625,20223.052734375,18999.953125,20212.07421875,20212.07421875,33042430345,2022,7,13,Wednesday,0,0,20223.052734375,18999.953125,1223.099609375,-886.1015625,10.978515625,-326.01953125,-326.01953125,897.080078125,DOWN
2022-07-14,20211.466796875,20789.89453125,19689.2578125,20569.919921875,20569.919921875,31158743333,2022,7,14,Thursday,0,0,20789.89453125,19689.2578125,1100.63671875,-358.453125,219.974609375,-522.208984375,-522.208984375,578.427734375,DOWN
2022-07-15,20573.15625,21138.244140625,20397.0,20836.328125,20836.328125,25905575359,2022,7,15,Friday,0,0,21138.244140625,20397.0,741.244140625,-263.171875,301.916015625,-176.15625,-176.15625,565.087890625,DOWN
2022-07-16,20834.103515625,21514.404296875,20518.8984375,21190.31640625,21190.31640625,24302954056,2022,7,16,Saturday,0,0,21514.404296875,20518.8984375,995.505859375,-356.212890625,324.087890625,-315.205078125,-315.205078125,680.30078125,DOWN
2022-07-17,21195.041015625,21600.640625,20778.1796875,20779.34375,20779.34375,22927802083,2022,7,17,Sunday,0,0,21600.640625,20778.1796875,822.4609375,415.697265625,405.599609375,-1.1640625,-416.861328125,405.599609375,UP
2022-07-18,20781.912109375,22633.033203125,20781.912109375,22485.689453125,22485.689453125,39974475562,2022,7,18,Monday,0,0,22633.033203125,20781.912109375,1851.12109375,-1703.77734375,147.34375,0.0,0.0,1851.12109375,DOWN
2022-07-19,22467.849609375,23666.962890625,21683.40625,23389.43359375,23389.43359375,48765202697,2022,7,19,Tuesday,0,0,23666.962890625,21683.40625,1983.556640625,-921.583984375,277.529296875,-784.443359375,-784.443359375,1199.11328125,DOWN
2022-07-20,23393.19140625,24196.818359375,23009.94921875,23231.732421875,23231.732421875,42932549127,2022,7,20,Wednesday,0,0,24196.818359375,23009.94921875,1186.869140625,161.458984375,803.626953125,-221.783203125,-383.2421875,803.626953125,UP
2022-07-21,23233.201171875,23388.322265625,22431.1484375,23164.62890625,23164.62890625,33631012204,2022,7,21,Thursday,0,0,23388.322265625,22431.1484375,957.173828125,68.572265625,155.12109375,-733.48046875,-802.052734375,155.12109375,UP
2022-07-22,23163.751953125,23671.927734375,22603.416015625,22714.978515625,22714.978515625,31421555646,2022,7,22,Friday,0,0,23671.927734375,22603.416015625,1068.51171875,448.7734375,508.17578125,-111.5625,-560.3359375,508.17578125,UP
2022-07-23,22706.984375,22977.2109375,22002.91015625,22465.478515625,22465.478515625,24021799169,2022,7,23,Saturday,0,0,22977.2109375,22002.91015625,974.30078125,241.505859375,270.2265625,-462.568359375,-704.07421875,270.2265625,UP
2022-07-24,22465.509765625,22974.001953125,22306.83984375,22609.1640625,22609.1640625,23565495303,2022,7,24,Sunday,0,0,22974.001953125,22306.83984375,667.162109375,-143.654296875,364.837890625,-158.669921875,-158.669921875,508.4921875,DOWN
2022-07-25,22607.15625,22649.12109375,21361.642578125,21361.701171875,21361.701171875,35574561406,2022,7,25,Monday,0,0,22649.12109375,21361.642578125,1287.478515625,1245.455078125,41.96484375,-0.05859375,-1245.513671875,41.96484375,UP
2022-07-26,21361.12109375,21361.12109375,20776.81640625,21239.75390625,21239.75390625,28624673855,2022,7,26,Tuesday,0,0,21361.12109375,20776.81640625,584.3046875,121.3671875,0.0,-462.9375,-584.3046875,0.0,UP
2022-07-27,21244.169921875,22986.529296875,21070.806640625,22930.548828125,22930.548828125,31758955233,2022,7,27,Wednesday,0,0,22986.529296875,21070.806640625,1915.72265625,-1686.37890625,55.98046875,-173.36328125,-173.36328125,1742.359375,DOWN
2022-07-28,22933.640625,24110.470703125,22722.265625,23843.88671875,23843.88671875,40212386158,2022,7,28,Thursday,0,0,24110.470703125,22722.265625,1388.205078125,-910.24609375,266.583984375,-211.375,-211.375,1176.830078125,DOWN
2022-07-29,23845.212890625,24294.787109375,23481.173828125,23804.6328125,23804.6328125,35887249746,2022,7,29,Friday,0,0,24294.787109375,23481.173828125,813.61328125,40.580078125,449.57421875,-323.458984375,-364.0390625,449.57421875,UP
2022-07-30,23796.818359375,24572.580078125,23580.5078125,23656.20703125,23656.20703125,28148218301,2022,7,30,Saturday,0,0,24572.580078125,23580.5078125,992.072265625,140.611328125,775.76171875,-75.69921875,-216.310546875,775.76171875,UP
2022-07-31,23652.0703125,24121.642578125,23275.703125,23336.896484375,23336.896484375,23553591896,2022,7,31,Sunday,0,0,24121.642578125,23275.703125,845.939453125,315.173828125,469.572265625,-61.193359375,-376.3671875,469.572265625,UP
2022-08-01,23336.71875,23464.787109375,22890.796875,23314.19921875,23314.19921875,25849159141,2022,8,1,Monday,0,0,23464.787109375,22890.796875,573.990234375,22.51953125,128.068359375,-423.40234375,-445.921875,128.068359375,UP
2022-08-02,23308.43359375,23415.041015625,22710.083984375,22978.1171875,22978.1171875,28389250717,2022,8,2,Tuesday,0,0,23415.041015625,22710.083984375,704.95703125,330.31640625,106.607421875,-268.033203125,-598.349609375,106.607421875,UP
2022-08-03,22981.302734375,23578.650390625,22747.8359375,22846.5078125,22846.5078125,26288169966,2022,8,3,Wednesday,0,0,23578.650390625,22747.8359375,830.814453125,134.794921875,597.34765625,-98.671875,-233.466796875,597.34765625,UP
2022-08-04,22848.21484375,23198.009765625,22485.701171875,22630.95703125,22630.95703125,25120229769,2022,8,4,Thursday,0,0,23198.009765625,22485.701171875,712.30859375,217.2578125,349.794921875,-145.255859375,-362.513671875,349.794921875,UP
2022-08-05,22626.833984375,23422.828125,22612.177734375,23289.314453125,23289.314453125,28881249043,2022,8,5,Friday,0,0,23422.828125,22612.177734375,810.650390625,-662.48046875,133.513671875,-14.65625,-14.65625,795.994140625,DOWN
2022-08-06,23291.423828125,23326.5625,22961.279296875,22961.279296875,22961.279296875,15978259885,2022,8,6,Saturday,0,0,23326.5625,22961.279296875,365.283203125,330.14453125,35.138671875,0.0,-330.14453125,35.138671875,UP
2022-08-07,22963.505859375,23359.009765625,22894.556640625,23175.890625,23175.890625,15886817043,2022,8,7,Sunday,0,0,23359.009765625,22894.556640625,464.453125,-212.384765625,183.119140625,-68.94921875,-68.94921875,395.50390625,DOWN
2022-08-08,23179.52734375,24203.689453125,23176.546875,23809.486328125,23809.486328125,28575544847,2022,8,8,Monday,0,0,24203.689453125,23176.546875,1027.142578125,-629.958984375,394.203125,-2.98046875,-2.98046875,1024.162109375,DOWN
2022-08-09,23811.484375,23898.615234375,22982.0,23164.318359375,23164.318359375,23555719219,2022,8,9,Tuesday,0,0,23898.615234375,22982.0,916.615234375,647.166015625,87.130859375,-182.318359375,-829.484375,87.130859375,UP
2022-08-10,23162.8984375,24127.4140625,22771.51953125,23947.642578125,23947.642578125,32837431722,2022,8,10,Wednesday,0,0,24127.4140625,22771.51953125,1355.89453125,-784.744140625,179.771484375,-391.37890625,-391.37890625,964.515625,DOWN
2022-08-11,23948.345703125,24822.62890625,23900.99609375,23957.529296875,23957.529296875,37127036580,2022,8,11,Thursday,0,0,24822.62890625,23900.99609375,921.6328125,-9.18359375,865.099609375,-47.349609375,-47.349609375,874.283203125,DOWN
2022-08-12,23957.203125,24412.56640625,23657.265625,24402.818359375,24402.818359375,27265804688,2022,8,12,Friday,0,0,24412.56640625,23657.265625,755.30078125,-445.615234375,9.748046875,-299.9375,-299.9375,455.36328125,DOWN
2022-08-13,24402.1875,24860.05078125,24346.115234375,24424.068359375,24424.068359375,22987346289,2022,8,13,Saturday,0,0,24860.05078125,24346.115234375,513.935546875,-21.880859375,435.982421875,-56.072265625,-56.072265625,457.86328125,DOWN
2022-08-14,24429.056640625,24974.9140625,24206.259765625,24319.333984375,24319.333984375,22994133555,2022,8,14,Sunday,0,0,24974.9140625,24206.259765625,768.654296875,109.72265625,545.857421875,-113.07421875,-222.796875,545.857421875,UP
2022-08-15,24318.31640625,25135.58984375,23839.775390625,24136.97265625,24136.97265625,35123501685,2022,8,15,Monday,0,0,25135.58984375,23839.775390625,1295.814453125,181.34375,817.2734375,-297.197265625,-478.541015625,817.2734375,UP
2022-08-16,24126.13671875,24228.416015625,23733.5,23883.291015625,23883.291015625,27753685646,2022,8,16,Tuesday,0,0,24228.416015625,23733.5,494.916015625,242.845703125,102.279296875,-149.791015625,-392.63671875,102.279296875,UP
2022-08-17,23881.31640625,24407.05859375,23243.353515625,23335.998046875,23335.998046875,30931623076,2022,8,17,Wednesday,0,0,24407.05859375,23243.353515625,1163.705078125,545.318359375,525.7421875,-92.64453125,-637.962890625,525.7421875,UP
2022-08-18,23341.0390625,23563.83203125,23177.6015625,23212.73828125,23212.73828125,23747613147,2022,8,18,Thursday,0,0,23563.83203125,23177.6015625,386.23046875,128.30078125,222.79296875,-35.13671875,-163.4375,222.79296875,UP
2022-08-19,23213.3125,23213.3125,20868.84765625,20877.552734375,20877.552734375,40509610260,2022,8,19,Friday,0,0,23213.3125,20868.84765625,2344.46484375,2335.759765625,0.0,-8.705078125,-2344.46484375,0.0,UP
2022-08-20,20872.841796875,21350.806640625,20856.73046875,21166.060546875,21166.060546875,27595671000,2022,8,20,Saturday,0,0,21350.806640625,20856.73046875,494.076171875,-293.21875,184.74609375,-16.111328125,-16.111328125,477.96484375,DOWN
2022-08-21,21160.392578125,21668.845703125,21103.197265625,21534.12109375,21534.12109375,23102307723,2022,8,21,Sunday,0,0,21668.845703125,21103.197265625,565.6484375,-373.728515625,134.724609375,-57.1953125,-57.1953125,508.453125,DOWN
2022-08-22,21531.462890625,21531.462890625,20939.18359375,21398.908203125,21398.908203125,31666498758,2022,8,22,Monday,0,0,21531.462890625,20939.18359375,592.279296875,132.5546875,0.0,-459.724609375,-592.279296875,0.0,UP
2022-08-23,21401.044921875,21646.203125,20955.138671875,21528.087890625,21528.087890625,31878280659,2022,8,23,Tuesday,0,0,21646.203125,20955.138671875,691.064453125,-127.04296875,118.115234375,-445.90625,-445.90625,245.158203125,DOWN
2022-08-24,21526.455078125,21783.076171875,21195.005859375,21395.01953125,21395.01953125,31962253368,2022,8,24,Wednesday,0,0,21783.076171875,21195.005859375,588.0703125,131.435546875,256.62109375,-200.013671875,-331.44921875,256.62109375,UP
2022-08-25,21395.458984375,21789.63671875,21362.44140625,21600.904296875,21600.904296875,31028679593,2022,8,25,Thursday,0,0,21789.63671875,21362.44140625,427.1953125,-205.4453125,188.732421875,-33.017578125,-33.017578125,394.177734375,DOWN
2022-08-26,21596.0859375,21804.908203125,20199.482421875,20260.01953125,20260.01953125,42326789564,2022,8,26,Friday,0,0,21804.908203125,20199.482421875,1605.42578125,1336.06640625,208.822265625,-60.537109375,-1396.603515625,208.822265625,UP
2022-08-27,20262.48046875,20340.775390625,19890.5234375,20041.73828125,20041.73828125,30116729776,2022,8,27,Saturday,0,0,20340.775390625,19890.5234375,450.251953125,220.7421875,78.294921875,-151.21484375,-371.95703125,78.294921875,UP
2022-08-28,20041.03515625,20139.0546875,19616.814453125,19616.814453125,19616.814453125,24366810591,2022,8,28,Sunday,0,0,20139.0546875,19616.814453125,522.240234375,424.220703125,98.01953125,0.0,-424.220703125,98.01953125,UP
2022-08-29,19615.154296875,20357.462890625,19600.78515625,20297.994140625,20297.994140625,32637854078,2022,8,29,Monday,0,0,20357.462890625,19600.78515625,756.677734375,-682.83984375,59.46875,-14.369140625,-14.369140625,742.30859375,DOWN
2022-08-30,20298.611328125,20542.64453125,19617.640625,19796.80859375,19796.80859375,34483360283,2022,8,30,Tuesday,0,0,20542.64453125,19617.640625,925.00390625,501.802734375,244.033203125,-179.16796875,-680.970703125,244.033203125,UP
2022-08-31,19799.58203125,20420.990234375,19799.58203125,20049.763671875,20049.763671875,33225232872,2022,8,31,Wednesday,0,0,20420.990234375,19799.58203125,621.408203125,-250.181640625,371.2265625,0.0,0.0,621.408203125,DOWN
2022-09-01,20050.498046875,20198.390625,19653.96875,20127.140625,20127.140625,30182031010,2022,9,1,Thursday,0,0,20198.390625,19653.96875,544.421875,-76.642578125,71.25,-396.529296875,-396.529296875,147.892578125,DOWN
2022-09-02,20126.072265625,20401.568359375,19814.765625,19969.771484375,19969.771484375,29123998928,2022,9,2,Friday,0,0,20401.568359375,19814.765625,586.802734375,156.30078125,275.49609375,-155.005859375,-311.306640625,275.49609375,UP
2022-09-03,19969.71875,20037.009765625,19698.35546875,19832.087890625,19832.087890625,23613051457,2022,9,3,Saturday,0,0,20037.009765625,19698.35546875,338.654296875,137.630859375,67.291015625,-133.732421875,-271.36328125,67.291015625,UP
2022-09-04,19832.470703125,19999.689453125,19636.81640625,19986.712890625,19986.712890625,25245861652,2022,9,4,Sunday,0,0,19999.689453125,19636.81640625,362.873046875,-154.2421875,12.9765625,-195.654296875,-195.654296875,167.21875,DOWN
2022-09-05,19988.7890625,20031.16015625,19673.046875,19812.37109375,19812.37109375,28813460025,2022,9,5,Monday,0,0,20031.16015625,19673.046875,358.11328125,176.41796875,42.37109375,-139.32421875,-315.7421875,42.37109375,UP
2022-09-06,19817.724609375,20155.26953125,18800.171875,18837.66796875,18837.66796875,43403978910,2022,9,6,Tuesday,0,0,20155.26953125,18800.171875,1355.09765625,980.056640625,337.544921875,-37.49609375,-1017.552734375,337.544921875,UP
2022-09-07,18837.68359375,19427.171875,18644.466796875,19290.32421875,19290.32421875,35239757134,2022,9,7,Wednesday,0,0,19427.171875,18644.466796875,782.705078125,-452.640625,136.84765625,-193.216796875,-193.216796875,589.48828125,DOWN
2022-09-08,19289.94140625,19417.3515625,19076.71484375,19329.833984375,19329.833984375,32194477850,2022,9,8,Thursday,0,0,19417.3515625,19076.71484375,340.63671875,-39.892578125,87.517578125,-213.2265625,-213.2265625,127.41015625,DOWN
2022-09-09,19328.140625,21439.41015625,19310.962890625,21381.15234375,21381.15234375,48469528171,2022,9,9,Friday,0,0,21439.41015625,19310.962890625,2128.447265625,-2053.01171875,58.2578125,-17.177734375,-17.177734375,2111.26953125,DOWN
2022-09-10,21376.912109375,21760.275390625,21168.72265625,21680.5390625,21680.5390625,36913738894,2022,9,10,Saturday,0,0,21760.275390625,21168.72265625,591.552734375,-303.626953125,79.736328125,-208.189453125,-208.189453125,383.36328125,DOWN
2022-09-11,21678.54296875,21770.552734375,21406.9453125,21769.255859375,21769.255859375,34493951963,2022,9,11,Sunday,0,0,21770.552734375,21406.9453125,363.607421875,-90.712890625,1.296875,-271.59765625,-271.59765625,92.009765625,DOWN
2022-09-12,21770.1484375,22439.181640625,21603.896484375,22370.44921875,22370.44921875,50212088965,2022,9,12,Monday,0,0,22439.181640625,21603.896484375,835.28515625,-600.30078125,68.732421875,-166.251953125,-166.251953125,669.033203125,DOWN
2022-09-13,22371.48046875,22673.8203125,20062.669921875,20296.70703125,20296.70703125,51091116622,2022,9,13,Tuesday,0,0,22673.8203125,20062.669921875,2611.150390625,2074.7734375,302.33984375,-234.037109375,-2308.810546875,302.33984375,UP
