,high,low,open,close,year,month,day,hour,minute
2016-07-07,8343.35,8325.45,8342.0,8325.45,2016,7,7,9,15
2016-07-08,8350.4,8331.35,8350.4,8334.9,2016,7,8,9,15
2016-07-11,8432.1,8408.9,8413.35,8431.6,2016,7,11,9,15
2016-07-12,8502.85,8492.55,8502.6,8492.9,2016,7,12,9,15
2016-07-13,8542.95,8515.4,8540.45,8519.0,2016,7,13,9,15
2016-07-14,8517.7,8500.95,8515.75,8513.0,2016,7,14,9,15
2016-07-15,8582.05,8562.75,8565.45,8581.35,2016,7,15,9,15
2016-07-18,8577.3,8560.9,8564.05,8572.45,2016,7,18,9,15
2016-07-19,8525.8,8507.65,8514.3,8516.15,2016,7,19,9,15
2016-07-20,8553.35,8514.6,8515.45,8552.7,2016,7,20,9,15
2016-07-21,8584.85,8572.55,8582.7,8572.85,2016,7,21,9,15
2016-07-22,8522.8,8511.05,8519.65,8519.2,2016,7,22,9,15
2016-07-25,8540.15,8519.55,8519.95,8537.6,2016,7,25,9,15
2016-07-26,8637.45,8620.7,8633.75,8626.2,2016,7,26,9,15
2016-07-27,8629.75,8597.2,8599.4,8629.75,2016,7,27,9,15
2016-07-28,8636.8,8626.65,8636.8,8633.25,2016,7,28,9,15
2016-07-29,8669.15,8643.0,8667.8,8651.3,2016,7,29,9,15
2016-08-01,8699.4,8654.5,8654.5,8698.8,2016,8,1,9,15
2016-08-02,8677.45,8635.85,8647.45,8671.3,2016,8,2,9,15
2016-08-03,8634.6,8596.5,8634.6,8598.1,2016,8,3,9,15
2016-08-04,8599.95,8564.65,8599.95,8569.6,2016,8,4,9,15
2016-08-05,8625.0,8593.8,8600.2,8617.4,2016,8,5,9,15
2016-08-08,8720.75,8707.9,8710.1,8711.0,2016,8,8,9,15
2016-08-09,8727.8,8700.05,8727.8,8709.9,2016,8,9,9,15
2016-08-10,8689.3,8675.85,8686.7,8675.85,2016,8,10,9,15
2016-08-11,8578.55,8554.45,8572.8,8560.65,2016,8,11,9,15
2016-08-12,8634.75,8605.45,8605.45,8629.8,2016,8,12,9,15
2016-08-16,8670.25,8647.65,8670.25,8653.1,2016,8,16,9,15
2016-08-17,8649.3,8627.1,8639.2,8646.75,2016,8,17,9,15
2016-08-18,8670.25,8648.3,8648.95,8663.05,2016,8,18,9,15
2016-08-19,8694.3,8679.25,8694.3,8683.5,2016,8,19,9,15
2016-08-22,8684.15,8659.65,8667.0,8672.6,2016,8,22,9,15
2016-08-23,8628.6,8608.45,8628.35,8617.65,2016,8,23,9,15
2016-08-24,8660.45,8643.8,8648.5,8647.05,2016,8,24,9,15
2016-08-25,8675.75,8665.15,8666.75,8672.1,2016,8,25,9,15
2016-08-26,8618.15,8607.1,8614.35,8607.1,2016,8,26,9,15
2016-08-29,8583.75,8560.75,8583.75,8560.75,2016,8,29,9,15
2016-08-30,8654.75,8644.35,8649.2,8653.7,2016,8,30,9,15
2016-08-31,8769.95,8754.05,8754.05,8766.7,2016,8,31,9,15
2016-09-01,8805.15,8782.6,8792.35,8802.8,2016,9,1,9,15
2016-09-02,8797.55,8785.35,8796.35,8791.9,2016,9,2,9,15
2016-09-06,8877.25,8852.7,8852.7,8867.45,2016,9,6,9,15
2016-09-07,8968.7,8951.2,8968.7,8957.3,2016,9,7,9,15
2016-09-08,8915.5,8896.9,8915.5,8910.45,2016,9,8,9,15
2016-09-09,8936.8,8913.6,8936.8,8916.6,2016,9,9,9,15
2016-09-12,8734.45,8700.35,8732.95,8724.2,2016,9,12,9,15
2016-09-14,8737.05,8709.3,8709.3,8728.15,2016,9,14,9,15
2016-09-15,8747.7,8731.15,8743.85,8738.3,2016,9,15,9,15
2016-09-16,8802.1,8780.85,8780.85,8798.7,2016,9,16,9,15
2016-09-19,8809.8,8786.35,8791.55,8796.25,2016,9,19,9,15
2016-09-20,8815.5,8789.85,8815.0,8799.2,2016,9,20,9,15
2016-09-21,8794.15,8778.5,8789.2,8782.1,2016,9,21,9,15
2016-09-22,8892.2,8873.25,8873.35,8879.35,2016,9,22,9,15
2016-09-23,8882.15,8847.45,8882.15,8848.5,2016,9,23,9,15
2016-09-26,8808.0,8785.0,8807.9,8786.45,2016,9,26,9,15
2016-09-27,8768.0,8748.9,8748.9,8754.75,2016,9,27,9,15
2016-09-28,8726.75,8708.55,8711.2,8712.85,2016,9,28,9,15
2016-09-29,8800.4,8789.75,8790.8,8793.05,2016,9,29,9,15
2016-09-30,8611.7,8581.25,8581.5,8589.7,2016,9,30,9,15
2016-10-03,8671.25,8651.4,8666.15,8656.25,2016,10,3,9,15
2016-10-04,8770.6,8753.7,8770.6,8756.3,2016,10,4,9,15
2016-10-05,8806.35,8789.4,8806.35,8791.4,2016,10,5,9,15
2016-10-06,8768.7,8743.7,8768.7,8744.05,2016,10,6,9,15
2016-10-07,8721.45,8703.5,8721.3,8706.3,2016,10,7,9,15
2016-10-10,8745.35,8730.75,8735.35,8730.8,2016,10,10,9,15
2016-10-13,8673.1,8636.75,8670.95,8636.75,2016,10,13,9,15
2016-10-14,8594.0,8573.45,8594.0,8579.05,2016,10,14,9,15
2016-10-17,8614.3,8570.85,8612.15,8572.35,2016,10,17,9,15
2016-10-18,8585.45,8556.05,8556.05,8578.35,2016,10,18,9,15
2016-10-19,8696.3,8669.85,8696.3,8681.0,2016,10,19,9,15
2016-10-20,8700.35,8688.0,8693.35,8699.65,2016,10,20,9,15
2016-10-21,8708.6,8675.6,8708.6,8688.2,2016,10,21,9,15
2016-10-24,8717.6,8703.75,8709.85,8715.45,2016,10,24,9,15
2016-10-25,8721.7,8701.65,8721.7,8709.45,2016,10,25,9,15
2016-10-26,8657.3,8630.25,8657.3,8641.9,2016,10,26,9,15
2016-10-27,8607.1,8582.95,8607.1,8583.15,2016,10,27,9,15
2016-10-28,8625.0,8591.2,8625.0,8594.9,2016,10,28,9,15
2016-10-30,8677.7,8642.1,8672.6,8643.95,2016,10,30,18,30
2016-11-01,8653.15,8631.75,8653.15,8637.5,2016,11,1,9,15
2016-11-02,8541.0,8524.3,8541.0,8532.25,2016,11,2,9,15
2016-11-03,8515.5,8490.2,8499.85,8515.0,2016,11,3,9,15
2016-11-04,8503.6,8472.15,8503.6,8488.1,2016,11,4,9,15
2016-11-07,8535.75,8494.45,8535.75,8504.1,2016,11,7,9,15
2016-11-08,8540.55,8515.65,8540.0,8519.1,2016,11,8,9,15
2016-11-09,8214.25,8003.0,8054.05,8213.45,2016,11,9,9,15
2016-11-10,8551.0,8513.15,8546.8,8535.9,2016,11,10,9,15
2016-11-11,8456.65,8421.65,8456.65,8433.4,2016,11,11,9,15
2016-11-15,8286.95,8196.2,8284.85,8215.2,2016,11,15,9,15
2016-11-16,8207.7,8160.4,8205.65,8160.4,2016,11,16,9,15
2016-11-17,8136.7,8103.45,8105.1,8128.5,2016,11,17,9,15
2016-11-18,8104.2,8073.7,8097.55,8085.25,2016,11,18,9,15
2016-11-21,8102.1,8060.35,8102.1,8066.5,2016,11,21,9,15
2016-11-22,8001.8,7982.5,7990.8,7988.5,2016,11,22,9,15
2016-11-23,8053.85,8006.35,8051.2,8006.5,2016,11,23,9,15
2016-11-24,8011.8,7974.2,8011.8,7981.75,2016,11,24,9,15
2016-11-25,8006.5,7984.6,8006.5,7984.9,2016,11,25,9,15
2016-11-28,8099.3,8066.7,8080.65,8096.9,2016,11,28,9,15
2016-11-29,8156.05,8129.35,8131.55,8155.9,2016,11,29,9,15
2016-11-30,8172.15,8142.55,8172.15,8149.75,2016,11,30,9,15
2016-12-01,8244.0,8221.55,8244.0,8236.45,2016,12,1,9,15
2016-12-02,8153.7,8140.1,8153.55,8142.25,2016,12,2,9,15
2016-12-05,8094.25,8072.85,8088.75,8085.7,2016,12,5,9,15
2016-12-06,8173.1,8148.95,8153.15,8162.95,2016,12,6,9,15
2016-12-07,8168.4,8155.35,8168.4,8160.9,2016,12,7,9,15
2016-12-08,8184.65,8154.1,8154.1,8181.25,2016,12,8,9,15
2016-12-09,8271.7,8251.1,8271.7,8254.4,2016,12,9,9,15
2016-12-12,8226.2,8210.15,8225.35,8217.6,2016,12,12,9,15
2016-12-13,8200.6,8166.1,8200.6,8171.7,2016,12,13,9,15
2016-12-14,8229.35,8204.05,8229.35,8211.0,2016,12,14,9,15
2016-12-15,8157.4,8122.3,8128.4,8156.95,2016,12,15,9,15
2016-12-16,8178.45,8151.8,8178.2,8154.0,2016,12,16,9,15
2016-12-19,8126.8,8114.5,8126.0,8121.7,2016,12,19,9,15
2016-12-20,8121.5,8098.2,8110.6,8120.9,2016,12,20,9,15
2016-12-21,8111.45,8093.7,8105.85,8095.8,2016,12,21,9,15
2016-12-22,8045.1,8037.9,8043.85,8040.25,2016,12,22,9,15
2016-12-23,7975.85,7955.65,7970.35,7956.85,2016,12,23,9,15
2016-12-26,7969.7,7945.5,7965.1,7949.2,2016,12,26,9,15
2016-12-27,7935.55,7915.05,7915.05,7924.25,2016,12,27,9,15
2016-12-28,8057.5,8046.4,8047.55,8049.1,2016,12,28,9,15
2016-12-29,8047.95,8021.05,8030.6,8047.95,2016,12,29,9,15
2016-12-30,8132.35,8116.35,8119.65,8132.25,2016,12,30,9,15
2017-01-02,8211.7,8169.15,8210.1,8174.4,2017,1,2,9,15
2017-01-03,8196.0,8163.15,8195.25,8164.35,2017,1,3,9,15
2017-01-04,8211.2,8194.65,8200.8,8207.75,2017,1,4,9,15
2017-01-05,8233.6,8223.9,8226.65,8231.2,2017,1,5,9,15
2017-01-06,8295.0,8282.15,8283.0,8289.55,2017,1,6,9,15
2017-01-09,8260.3,8240.85,8259.1,8241.95,2017,1,9,9,15
2017-01-10,8279.55,8262.25,8262.7,8279.25,2017,1,10,9,15
2017-01-11,8332.95,8323.45,8329.85,8324.15,2017,1,11,9,15
2017-01-12,8396.55,8387.35,8391.05,8394.55,2017,1,12,9,15
2017-01-13,8457.65,8430.75,8457.65,8432.6,2017,1,13,9,15
2017-01-16,8390.95,8374.75,8390.95,8378.65,2017,1,16,9,15
2017-01-17,8433.6,8415.05,8415.05,8433.6,2017,1,17,9,15
2017-01-18,8428.0,8407.85,8408.95,8424.75,2017,1,18,9,15
2017-01-19,8418.4,8406.3,8418.4,8409.75,2017,1,19,9,15
2017-01-20,8415.95,8397.65,8404.35,8415.65,2017,1,20,9,15
2017-01-23,8351.3,8328.05,8329.6,8346.05,2017,1,23,9,15
2017-01-24,8418.45,8399.45,8407.05,8418.45,2017,1,24,9,15
2017-01-25,8503.6,8496.9,8499.45,8502.15,2017,1,25,9,15
2017-01-27,8638.35,8610.05,8610.5,8633.7,2017,1,27,9,15
2017-01-30,8637.4,8627.35,8635.45,8633.85,2017,1,30,9,15
2017-01-31,8629.45,8598.4,8629.45,8605.95,2017,1,31,9,15
2017-02-01,8577.75,8563.5,8570.35,8576.75,2017,2,1,9,15
2017-02-02,8725.15,8698.7,8725.15,8713.3,2017,2,2,9,15
2017-02-03,8735.15,8718.1,8735.15,8729.65,2017,2,3,9,15
2017-02-06,8794.5,8782.1,8785.45,8786.1,2017,2,6,9,15
2017-02-07,8808.35,8789.15,8805.7,8791.45,2017,2,7,9,15
2017-02-08,8778.4,8766.2,8774.55,8774.3,2017,2,8,9,15
2017-02-09,8818.3,8794.4,8795.55,8813.1,2017,2,9,9,15
2017-02-10,8821.65,8803.2,8812.35,8805.8,2017,2,10,9,15
2017-02-13,8826.45,8805.7,8818.85,8806.75,2017,2,13,9,15
2017-02-14,8819.9,8786.9,8819.9,8799.65,2017,2,14,9,15
2017-02-15,8807.65,8777.65,8777.65,8795.9,2017,2,15,9,15
2017-02-16,8751.4,8736.25,8739.0,8736.25,2017,2,16,9,15
2017-02-17,8885.9,8843.65,8883.7,8849.6,2017,2,17,9,15
2017-02-20,8823.4,8813.05,8818.55,8820.85,2017,2,20,9,15
2017-02-21,8892.8,8873.5,8890.75,8879.8,2017,2,21,9,15
2017-02-22,8932.15,8917.5,8931.45,8926.55,2017,2,22,9,15
2017-02-23,8956.15,8935.7,8952.55,8955.65,2017,2,23,9,15
2017-02-27,8943.7,8913.8,8943.7,8938.3,2017,2,27,9,15
2017-02-28,8906.6,8893.4,8898.95,8897.3,2017,2,28,9,15
2017-03-01,8920.25,8900.65,8904.4,8912.55,2017,3,1,9,15
2017-03-02,8988.5,8974.85,8982.85,8980.85,2017,3,2,9,15
2017-03-03,8887.4,8871.9,8885.55,8873.1,2017,3,3,9,15
2017-03-06,8927.85,8914.7,8915.1,8924.3,2017,3,6,9,15
2017-03-07,8977.75,8963.2,8977.75,8963.2,2017,3,7,9,15
2017-03-08,8952.25,8941.1,8950.7,8945.95,2017,3,8,9,15
2017-03-09,8914.5,8900.5,8914.5,8912.85,2017,3,9,9,15
2017-03-10,8975.3,8953.7,8953.7,8965.75,2017,3,10,9,15
2017-03-14,9120.6,9082.15,9091.65,9085.9,2017,3,14,9,15
2017-03-15,9089.5,9080.75,9086.85,9087.65,2017,3,15,9,15
2017-03-16,9143.0,9129.65,9129.65,9138.85,2017,3,16,9,15
2017-03-17,9214.1,9169.9,9207.8,9170.35,2017,3,17,9,15
2017-03-20,9166.95,9136.55,9166.95,9136.6,2017,3,20,9,15
2017-03-21,9144.65,9129.5,9133.95,9135.85,2017,3,21,9,15
2017-03-22,9072.7,9042.15,9047.2,9068.25,2017,3,22,9,15
2017-03-23,9074.65,9048.75,9048.75,9053.4,2017,3,23,9,15
2017-03-24,9104.15,9089.6,9104.0,9095.85,2017,3,24,9,15
2017-03-27,9094.6,9075.3,9093.45,9087.4,2017,3,27,9,15
2017-03-28,9091.7,9081.5,9081.5,9087.15,2017,3,28,9,15
2017-03-29,9133.7,9121.2,9128.7,9123.7,2017,3,29,9,15
2017-03-30,9153.35,9137.65,9142.6,9149.35,2017,3,30,9,15
2017-03-31,9163.2,9154.0,9158.9,9161.9,2017,3,31,9,15
2017-04-03,9220.6,9202.15,9220.6,9203.9,2017,4,3,9,15
2017-04-05,9264.4,9215.55,9264.4,9224.6,2017,4,5,9,15
2017-04-06,9245.8,9226.9,9245.8,9231.95,2017,4,6,9,15
2017-04-07,9227.85,9214.1,9223.7,9227.8,2017,4,7,9,15
2017-04-10,9225.6,9215.4,9225.6,9221.2,2017,4,10,9,15
2017-04-11,9194.25,9174.45,9184.55,9192.65,2017,4,11,9,15
2017-04-12,9245.25,9232.5,9242.5,9240.85,2017,4,12,9,15
2017-04-13,9202.5,9179.15,9202.5,9185.5,2017,4,13,9,15
2017-04-17,9159.85,9142.75,9144.75,9152.05,2017,4,17,9,15
2017-04-18,9182.05,9161.55,9163.0,9182.05,2017,4,18,9,15
2017-04-19,9114.9,9095.15,9112.2,9114.7,2017,4,19,9,15
2017-04-20,9126.05,9106.3,9108.1,9122.2,2017,4,20,9,15
2017-04-21,9183.2,9168.15,9179.1,9168.15,2017,4,21,9,15
2017-04-24,9149.9,9130.75,9135.35,9149.55,2017,4,24,9,15
2017-04-25,9278.05,9258.55,9273.05,9260.4,2017,4,25,9,15
2017-04-26,9342.1,9318.6,9336.2,9327.4,2017,4,26,9,15
2017-04-27,9361.7,9335.7,9359.15,9342.15,2017,4,27,9,15
2017-04-28,9341.5,9307.7,9340.95,9313.7,2017,4,28,9,15
2017-05-02,9339.85,9322.3,9339.85,9326.45,2017,5,2,9,15
2017-05-03,9344.75,9326.65,9344.7,9330.8,2017,5,3,9,15
2017-05-04,9360.95,9341.6,9360.95,9347.5,2017,5,4,9,15
2017-05-05,9374.55,9327.25,9374.55,9327.25,2017,5,5,9,15
2017-05-08,9317.15,9304.25,9311.45,9313.4,2017,5,8,9,15
2017-05-09,9337.35,9317.45,9337.35,9318.65,2017,5,9,9,15
2017-05-10,9352.9,9336.65,9339.65,9352.2,2017,5,10,9,15
2017-05-11,9448.6,9430.25,9448.6,9436.2,2017,5,11,9,15
2017-05-12,9436.85,9421.0,9436.65,9427.6,2017,5,12,9,15
2017-05-15,9435.45,9426.9,9433.55,9433.65,2017,5,15,9,15
2017-05-16,9465.05,9456.85,9461.0,9460.5,2017,5,16,9,15
2017-05-17,9519.95,9490.05,9517.6,9496.8,2017,5,17,9,15
2017-05-18,9483.35,9453.0,9453.2,9480.05,2017,5,18,9,15
2017-05-19,9490.4,9466.15,9469.9,9487.15,2017,5,19,9,15
2017-05-22,9498.6,9478.15,9480.25,9482.25,2017,5,22,9,15
2017-05-23,9448.0,9428.1,9445.05,9428.85,2017,5,23,9,15
2017-05-24,9414.75,9386.35,9410.9,9394.8,2017,5,24,9,15
2017-05-25,9396.9,9380.65,9384.05,9386.95,2017,5,25,9,15
2017-05-26,9510.3,9496.1,9507.75,9503.45,2017,5,26,9,15
2017-05-29,9578.9,9550.15,9560.05,9578.9,2017,5,29,9,15
2017-05-30,9600.8,9583.0,9590.65,9591.2,2017,5,30,9,15
2017-05-31,9637.25,9618.3,9636.55,9618.9,2017,5,31,9,15
2017-06-01,9622.85,9599.65,9603.55,9622.85,2017,6,1,9,15
2017-06-02,9672.65,9653.35,9657.15,9663.6,2017,6,2,9,15
2017-06-05,9662.45,9650.6,9656.3,9653.6,2017,6,5,9,15
2017-06-06,9706.3,9679.5,9704.25,9684.55,2017,6,6,9,15
2017-06-07,9665.0,9652.8,9663.95,9660.0,2017,6,7,9,15
2017-06-08,9688.25,9672.45,9682.4,9676.05,2017,6,8,9,15
2017-06-09,9638.55,9623.0,9638.55,9634.65,2017,6,9,9,15
2017-06-12,9646.7,9623.3,9646.7,9632.95,2017,6,12,9,15
2017-06-13,9633.1,9615.55,9615.55,9630.4,2017,6,13,9,15
2017-06-14,9624.7,9605.7,9621.55,9612.15,2017,6,14,9,15
2017-06-15,9617.9,9601.4,9617.9,9612.95,2017,6,15,9,15
2017-06-16,9607.95,9594.9,9595.45,9603.9,2017,6,16,9,15
2017-06-19,9630.7,9621.75,9626.4,9622.9,2017,6,19,9,15
2017-06-20,9673.9,9659.95,9670.5,9667.85,2017,6,20,9,15
2017-06-21,9650.05,9627.8,9648.1,9632.1,2017,6,21,9,15
2017-06-22,9668.7,9642.65,9642.65,9661.75,2017,6,22,9,15
2017-06-23,9646.65,9625.05,9643.25,9628.45,2017,6,23,9,15
2017-06-27,9615.25,9593.9,9594.05,9612.25,2017,6,27,9,15
2017-06-28,9520.2,9480.1,9520.2,9483.0,2017,6,28,9,15
2017-06-29,9541.5,9522.95,9522.95,9534.8,2017,6,29,9,15
2017-06-30,9478.5,9461.7,9478.5,9461.7,2017,6,30,9,15
2017-07-03,9603.05,9551.6,9587.95,9559.75,2017,7,3,9,15
2017-07-04,9649.8,9628.4,9645.9,9632.5,2017,7,4,9,15
2017-07-05,9624.35,9609.75,9619.75,9619.8,2017,7,5,9,15
2017-07-06,9653.6,9641.85,9653.6,9643.95,2017,7,6,9,15
2017-07-07,9672.35,9653.35,9670.35,9660.65,2017,7,7,9,15
2017-07-10,9712.6,9681.3,9698.25,9685.9,2017,7,10,9,15
2017-07-11,9798.75,9789.8,9797.45,9794.8,2017,7,11,9,15
2017-07-12,9812.85,9805.95,9807.3,9807.05,2017,7,12,9,15
2017-07-13,9874.95,9855.5,9855.8,9874.0,2017,7,13,9,15
2017-07-14,9913.3,9873.45,9913.3,9876.95,2017,7,14,9,15
2017-07-17,9911.6,9899.5,9908.15,9910.15,2017,7,17,9,15
2017-07-18,9868.9,9813.8,9832.7,9856.2,2017,7,18,9,15
2017-07-19,9870.3,9853.75,9855.95,9856.45,2017,7,19,9,15
2017-07-20,9922.35,9906.95,9920.2,9917.2,2017,7,20,9,15
2017-07-21,9899.6,9881.65,9899.6,9881.65,2017,7,21,9,15
2017-07-24,9937.7,9919.6,9936.8,9924.65,2017,7,24,9,15
2017-07-25,10010.55,9985.3,10010.55,9986.35,2017,7,25,9,15
2017-07-26,9984.7,9966.45,9983.65,9972.55,2017,7,26,9,15
2017-07-27,10069.65,10055.85,10063.25,10066.4,2017,7,27,9,15
2017-07-28,9996.55,9969.55,9996.55,9974.05,2017,7,28,9,15
2017-07-31,10042.45,10018.0,10034.7,10038.85,2017,7,31,9,15
2017-08-01,10101.05,10082.0,10101.05,10090.1,2017,8,1,9,15
2017-08-02,10136.3,10121.5,10136.3,10121.5,2017,8,2,9,15
2017-08-03,10081.15,10058.6,10081.15,10067.0,2017,8,3,9,15
2017-08-04,10013.25,9998.65,10008.6,9999.35,2017,8,4,9,15
2017-08-07,10086.95,10071.15,10074.8,10084.9,2017,8,7,9,15
2017-08-08,10083.6,10067.85,10068.35,10076.8,2017,8,8,9,15
2017-08-09,9961.15,9939.7,9961.15,9939.7,2017,8,9,9,15
2017-08-10,9878.9,9862.2,9872.85,9873.6,2017,8,10,9,15
2017-08-11,9731.0,9707.6,9712.15,9724.35,2017,8,11,9,15
2017-08-14,9772.25,9754.55,9755.75,9763.35,2017,8,14,9,15
2017-08-16,9829.1,9809.85,9825.85,9815.2,2017,8,16,9,15
2017-08-17,9947.6,9900.7,9945.55,9905.55,2017,8,17,9,15
2017-08-18,9865.95,9834.15,9865.95,9836.8,2017,8,18,9,15
2017-08-21,9868.85,9846.95,9864.25,9863.55,2017,8,21,9,15
2017-08-22,9819.25,9805.4,9815.75,9805.45,2017,8,22,9,15
2017-08-23,9815.75,9798.25,9803.05,9798.25,2017,8,23,9,15
2017-08-24,9881.2,9855.55,9881.2,9860.25,2017,8,24,9,15
2017-08-28,9907.45,9889.9,9907.15,9890.05,2017,8,28,9,15
2017-08-29,9886.4,9866.65,9886.4,9867.8,2017,8,29,9,15
2017-08-30,9863.25,9850.8,9859.5,9862.7,2017,8,30,9,15
2017-08-31,9905.7,9870.4,9905.7,9879.45,2017,8,31,9,15
2017-09-01,9937.65,9910.3,9937.65,9914.95,2017,9,1,9,15
2017-09-04,9984.15,9952.9,9984.15,9961.85,2017,9,4,9,15
2017-09-05,9935.25,9915.3,9933.25,9915.3,2017,9,5,9,15
2017-09-06,9899.3,9882.65,9899.25,9898.25,2017,9,6,9,15
2017-09-07,9958.35,9945.25,9945.85,9957.05,2017,9,7,9,15
2017-09-08,9959.1,9951.15,9958.65,9952.75,2017,9,8,9,15
2017-09-11,9992.15,9971.75,9971.75,9988.8,2017,9,11,9,15
2017-09-12,10056.85,10029.2,10056.85,10035.95,2017,9,12,9,15
2017-09-13,10100.8,10084.35,10099.25,10092.95,2017,9,13,9,15
2017-09-14,10111.35,10098.35,10107.4,10109.9,2017,9,14,9,15
2017-09-15,10075.4,10055.75,10062.35,10075.4,2017,9,15,9,15
2017-09-18,10156.95,10133.1,10133.1,10153.5,2017,9,18,9,15
2017-09-19,10178.5,10153.05,10175.6,10154.3,2017,9,19,9,15
2017-09-20,10170.05,10156.35,10160.95,10157.75,2017,9,20,9,15
2017-09-21,10156.95,10139.0,10139.6,10153.05,2017,9,21,9,15
2017-09-22,10094.35,10050.0,10094.35,10057.25,2017,9,22,9,15
2017-09-25,9960.1,9913.1,9960.1,9923.45,2017,9,25,9,15
2017-09-26,9885.45,9860.1,9875.25,9884.7,2017,9,26,9,15
2017-09-27,9920.6,9872.15,9920.6,9885.9,2017,9,27,9,15
2017-09-28,9738.3,9705.5,9736.4,9728.45,2017,9,28,9,15
2017-09-29,9814.3,9796.8,9814.3,9806.6,2017,9,29,9,15
2017-10-03,9893.3,9849.75,9893.3,9860.4,2017,10,3,9,15
2017-10-04,9884.35,9852.75,9884.35,9857.2,2017,10,4,9,15
2017-10-05,9927.55,9913.15,9927.0,9918.65,2017,10,5,9,15
2017-10-06,9935.85,9907.65,9908.15,9935.4,2017,10,6,9,15
2017-10-09,9989.2,9969.1,9988.2,9971.8,2017,10,9,9,15
2017-10-10,10018.0,10008.5,10013.7,10015.35,2017,10,10,9,15
2017-10-11,10047.9,10039.55,10042.6,10040.8,2017,10,11,9,15
2017-10-12,10020.9,10008.3,10011.2,10009.55,2017,10,12,9,15
2017-10-13,10134.1,10121.75,10123.7,10127.55,2017,10,13,9,15
2017-10-16,10234.5,10207.4,10207.4,10230.05,2017,10,16,9,15
2017-10-17,10229.0,10212.9,10227.65,10224.1,2017,10,17,9,15
2017-10-18,10209.4,10194.55,10209.4,10205.7,2017,10,18,9,15
2017-10-19,10210.75,10195.6,10210.35,10196.7,2017,10,19,18,30
2017-10-23,10192.9,10161.6,10176.65,10192.4,2017,10,23,9,15
2017-10-24,10218.55,10193.05,10218.55,10195.4,2017,10,24,9,15
2017-10-25,10333.0,10276.5,10321.15,10282.45,2017,10,25,9,15
2017-10-26,10291.8,10275.75,10291.8,10283.95,2017,10,26,9,15
2017-10-27,10364.8,10352.85,10362.3,10358.45,2017,10,27,9,15
2017-10-30,10368.8,10344.85,10353.85,10357.9,2017,10,30,9,15
2017-10-31,10364.9,10347.55,10364.9,10350.6,2017,10,31,9,15
2017-11-01,10402.55,10386.35,10390.35,10392.85,2017,11,1,9,15
2017-11-02,10448.75,10432.45,10440.5,10445.55,2017,11,2,9,15
2017-11-03,10461.55,10442.55,10461.55,10448.35,2017,11,3,9,15
2017-11-06,10440.55,10422.25,10431.75,10436.1,2017,11,6,9,15
2017-11-07,10485.15,10472.3,10477.15,10476.8,2017,11,7,9,15
2017-11-08,10370.8,10355.5,10361.95,10359.2,2017,11,8,9,15
2017-11-09,10364.5,10349.15,10358.65,10356.4,2017,11,9,9,15
2017-11-10,10304.35,10281.65,10304.35,10292.4,2017,11,10,9,15
2017-11-13,10334.0,10315.75,10322.0,10322.15,2017,11,13,9,15
2017-11-14,10226.2,10208.6,10223.4,10217.45,2017,11,14,9,15
2017-11-15,10175.3,10164.1,10171.95,10170.05,2017,11,15,9,15
2017-11-16,10168.55,10148.45,10152.9,10149.85,2017,11,16,9,15
2017-11-17,10338.35,10321.85,10324.55,10330.35,2017,11,17,9,15
2017-11-20,10291.95,10266.1,10287.2,10268.1,2017,11,20,9,15
2017-11-21,10335.6,10325.75,10329.25,10335.25,2017,11,21,9,15
2017-11-22,10363.6,10348.6,10350.8,10361.2,2017,11,22,9,15
2017-11-23,10360.45,10331.5,10358.45,10335.1,2017,11,23,9,15
2017-11-24,10377.6,10365.3,10366.8,10376.7,2017,11,24,9,15
2017-11-27,10365.8,10348.3,10361.05,10358.1,2017,11,27,9,15
2017-11-28,10390.15,10373.2,10387.9,10389.8,2017,11,28,9,15
2017-11-29,10390.7,10370.35,10376.65,10382.55,2017,11,29,9,15
2017-11-30,10332.7,10313.15,10332.7,10314.25,2017,11,30,9,15
2017-12-01,10269.9,10254.55,10263.7,10263.15,2017,12,1,9,15
2017-12-04,10175.5,10128.3,10175.05,10128.4,2017,12,4,9,15
2017-12-05,10118.6,10100.2,10118.25,10117.45,2017,12,5,9,15
2017-12-06,10091.5,10079.2,10088.8,10086.3,2017,12,6,9,15
2017-12-07,10079.3,10062.0,10063.45,10064.95,2017,12,7,9,15
2017-12-08,10220.4,10195.25,10198.45,10220.4,2017,12,8,9,15
2017-12-11,10311.3,10300.85,10310.5,10303.8,2017,12,11,9,15
2017-12-12,10324.9,10291.9,10324.9,10294.55,2017,12,12,9,15
2017-12-13,10237.75,10211.2,10236.6,10221.05,2017,12,13,9,15
2017-12-14,10229.3,10209.85,10229.3,10210.5,2017,12,14,9,15
2017-12-15,10361.15,10341.85,10345.65,10343.05,2017,12,15,9,15
2017-12-18,10263.1,10076.15,10263.1,10127.25,2017,12,18,9,15
2017-12-19,10429.45,10411.95,10414.8,10426.8,2017,12,19,9,15
2017-12-20,10494.4,10446.05,10494.4,10457.7,2017,12,20,9,15
2017-12-21,10473.95,10456.55,10473.95,10460.5,2017,12,21,9,15
2017-12-22,10463.5,10449.65,10457.3,10460.2,2017,12,22,9,15
2017-12-26,10513.05,10493.85,10512.3,10498.9,2017,12,26,9,15
2017-12-27,10531.05,10517.4,10531.05,10525.55,2017,12,27,9,15
