,high,low,open,close,year,month,day,hour,day_name,max,min,difference,candle_body,high_shadow,low_shadow,low-open,high-open,trend,7_EMA,15_EMA,50_EMA,200_EMA
2024-01-03,43475.546875,42221.5546875,43009.13671875,42600.1484375,2024,1,3,16,Wednesday,43475.546875,42221.5546875,1253.9921875,408.98828125,466.41015625,-378.59375,-787.58203125,466.41015625,DOWN,43822.01902301535,43928.67843623362,43210.13364454823,42596.45848159537
2024-01-03,42969.5,42581.83984375,42622.37109375,42837.3984375,2024,1,3,20,Wednesday,42969.5,42581.83984375,387.66015625,-215.02734375,132.1015625,-40.53125,-40.53125,347.12890625,UP,43575.86387663652,43792.26843639192,43195.516577605165,42598.85589409194
2024-01-04,43230.19140625,42675.17578125,42855.81640625,43119.53125,2024,1,4,0,Thursday,43230.19140625,42675.17578125,555.015625,-263.71484375,110.66015625,-180.640625,-180.640625,374.375,UP,43461.78071997739,43708.17628809293,43192.53676083634,42604.03674340446
2024-01-04,43278.00390625,42838.32421875,43134.48828125,42838.32421875,2024,1,4,4,Thursday,43278.00390625,42838.32421875,439.6796875,296.1640625,143.515625,0.0,-296.1640625,143.515625,DOWN,43305.91659467054,43599.44477942507,43178.64607291139,42606.367962064614
2024-01-04,43265.33203125,42761.1015625,42816.296875,43212.22265625,2024,1,4,8,Thursday,43265.33203125,42761.1015625,504.23046875,-395.92578125,53.109375,-55.1953125,-55.1953125,449.03515625,UP,43282.49311006541,43551.042014028186,43179.96280166977,42612.396366981884
2024-01-04,44292.71875,43159.66015625,43215.875,44122.6484375,2024,1,4,12,Thursday,44292.71875,43159.66015625,1133.05859375,-906.7734375,170.0703125,-56.21484375,-56.21484375,1076.84375,UP,43492.531941924055,43622.49281696216,43216.93086581997,42627.42375076813
2024-01-04,44471.59375,43854.80859375,44083.94140625,44017.75390625,2024,1,4,16,Thursday,44471.59375,43854.80859375,616.78515625,66.1875,387.65234375,-162.9453125,-229.1328125,387.65234375,DOWN,43623.83743300554,43671.90045312314,43248.33569093487,42641.25788166845
2024-01-04,44770.0234375,43973.2734375,44023.69140625,44200.71484375,2024,1,4,20,Thursday,44770.0234375,43973.2734375,796.75,-177.0234375,569.30859375,-50.41796875,-50.41796875,746.33203125,UP,43768.05678569165,43738.0022519515,43285.683893006055,42656.77486636578
2024-01-05,44308.4453125,42784.71875,44192.98046875,43506.32421875,2024,1,5,0,Friday,44308.4453125,42784.71875,1523.7265625,686.65625,115.46484375,-721.60546875,-1408.26171875,115.46484375,DOWN,43702.62364395624,43709.04249780131,43294.33645479994,42665.22809375269
2024-01-05,43923.0546875,43336.67578125,43507.3671875,43822.0078125,2024,1,5,4,Friday,43923.0546875,43336.67578125,586.37890625,-314.640625,101.046875,-170.69140625,-170.69140625,415.6875,UP,43732.46968609218,43723.16316213865,43315.02944921955,42676.73833971038
2024-01-05,44269.05078125,43620.58984375,43818.16015625,43792.96484375,2024,1,5,8,Friday,44269.05078125,43620.58984375,648.4609375,25.1953125,450.890625,-172.375,-197.5703125,450.890625,DOWN,43747.59347550664,43731.888372340065,43333.77201371095,42687.845071093856
2024-01-05,44110.15234375,43353.71875,43791.71484375,43474.86328125,2024,1,5,12,Friday,44110.15234375,43353.71875,756.43359375,316.8515625,318.4375,-121.14453125,-437.99609375,318.4375,DOWN,43679.41092694248,43699.76023595381,43339.30500459483,42695.67609806058
2024-01-05,43782.30859375,43173.01171875,43522.49609375,43624.01953125,2024,1,5,16,Friday,43782.30859375,43173.01171875,609.296875,-101.5234375,158.2890625,-349.484375,-349.484375,259.8125,UP,43665.56307801936,43690.292647865834,43350.47028014994,42704.913346152025
2024-01-05,44353.28515625,43632.421875,43632.421875,44160.76171875,2024,1,5,20,Friday,44353.28515625,43632.421875,720.86328125,-528.33984375,192.5234375,0.0,0.0,720.86328125,UP,43789.36273820202,43749.101281726355,43382.246414997,42719.39939961072
2024-01-06,44227.6328125,43868.73828125,44178.953125,43983.96875,2024,1,6,0,Saturday,44227.6328125,43868.73828125,358.89453125,194.984375,48.6796875,-115.23046875,-310.21484375,48.6796875,DOWN,43838.01424115151,43778.45971526056,43405.843369310845,42731.98217921658
2024-01-06,43988.828125,43475.15625,43977.52734375,43696.42578125,2024,1,6,4,Saturday,43988.828125,43475.15625,513.671875,281.1015625,11.30078125,-221.26953125,-502.37109375,11.30078125,DOWN,43802.617126176134,43768.20547350924,43417.23875801434,42741.57863296816
2024-01-06,43779.0390625,43600.87890625,43694.296875,43696.9375,2024,1,6,8,Saturday,43779.0390625,43600.87890625,178.16015625,-2.640625,82.1015625,-93.41796875,-93.41796875,84.7421875,UP,43776.1972196321,43759.29697682058,43428.207336131425,42751.08469134659
2024-01-06,43931.703125,43593.7890625,43692.66015625,43899.26171875,2024,1,6,12,Saturday,43931.703125,43593.7890625,337.9140625,-206.6015625,32.44140625,-98.87109375,-98.87109375,239.04296875,UP,43806.963344411575,43776.79256956176,43446.68005701843,42762.509338385426
2024-01-06,44149.7734375,43867.40234375,43893.7734375,43941.8125,2024,1,6,16,Saturday,44149.7734375,43867.40234375,282.37109375,-48.0390625,207.9609375,-26.37109375,-26.37109375,256.0,UP,43840.67563330868,43797.42006086654,43466.09701556673,42774.24369820249
2024-01-06,43989.16015625,43747.0859375,43940.88671875,43975.1171875,2024,1,6,20,Saturday,43989.16015625,43747.0859375,242.07421875,-34.23046875,14.04296875,-193.80078125,-193.80078125,48.2734375,UP,43874.28602185651,43819.63220169573,43486.058590936664,42786.19268814575
2024-01-07,44266.60546875,43893.671875,43998.46484375,43977.83984375,2024,1,7,0,Sunday,44266.60546875,43893.671875,372.93359375,20.625,268.140625,-84.16796875,-104.79296875,268.140625,DOWN,43900.174477329885,43839.408156952515,43505.34413026268,42798.04987377365
2024-01-07,44115.171875,43894.15625,43961.70703125,44103.1484375,2024,1,7,4,Sunday,44115.171875,43894.15625,221.015625,-141.44140625,12.0234375,-67.55078125,-67.55078125,153.46484375,UP,43950.917967372414,43872.37569202095,43528.78743642886,42811.03592913411
2024-01-07,44187.40625,43917.26171875,44104.0234375,44079.5546875,2024,1,7,8,Sunday,44187.40625,43917.26171875,270.14453125,24.46875,83.3828125,-162.29296875,-186.76171875,83.3828125,DOWN,43983.077147404314,43898.27306645583,43550.38615215714,42823.65800633178
2024-01-07,44495.5703125,44001.26171875,44085.7734375,44082.82421875,2024,1,7,12,Sunday,44495.5703125,44001.26171875,494.30859375,2.94921875,409.796875,-81.5625,-84.51171875,409.796875,DOWN,44008.013915240736,43921.3419604926,43571.26607633725,42836.18702337077
2024-01-07,44273.9375,43848.20703125,44079.98828125,44248.67578125,2024,1,7,16,Sunday,44273.9375,43848.20703125,425.73046875,-168.6875,25.26171875,-231.78125,-231.78125,193.94921875,UP,44068.17938174305,43962.25868808728,43597.83116280442,42850.24163787703
2024-01-07,44283.25,43662.23046875,44262.1171875,43934.7109375,2024,1,7,20,Sunday,44283.25,43662.23046875,621.01953125,327.40625,21.1328125,-272.48046875,-599.88671875,21.1328125,DOWN,44034.81227068229,43958.815219263866,43611.04213436111,42861.03237717676
2024-01-08,43987.6015625,43244.08203125,43948.70703125,43547.26171875,2024,1,8,0,Monday,43987.6015625,43244.08203125,743.51953125,401.4453125,38.89453125,-303.1796875,-704.625,38.89453125,DOWN,43912.924632699214,43907.37103169963,43608.540941592044,42867.860529829224
2024-01-08,44285.15234375,43456.53515625,43541.4765625,44008.6484375,2024,1,8,4,Monday,44285.15234375,43456.53515625,828.6171875,-467.171875,276.50390625,-84.94140625,-84.94140625,743.67578125,UP,43936.85558389941,43920.030707424674,43624.23143162765,42879.211653288636
2024-01-08,44651.7890625,43723.4140625,43986.70703125,44617.80859375,2024,1,8,8,Monday,44651.7890625,43723.4140625,928.375,-631.1015625,33.98046875,-263.29296875,-263.29296875,665.08203125,UP,44107.09383636205,44007.25294321534,43663.195241906964,42896.51112533303
2024-01-08,45207.4453125,44535.34765625,44635.58984375,45048.8125,2024,1,8,12,Monday,45207.4453125,44535.34765625,672.09765625,-413.22265625,158.6328125,-100.2421875,-100.2421875,571.85546875,UP,44342.523502271535,44137.447887813425,43717.53317359689,42917.927059409325
2024-01-08,47208.70703125,44867.85546875,45039.5625,47027.77734375,2024,1,8,16,Monday,47208.70703125,44867.85546875,2340.8515625,-1988.21484375,180.9296875,-171.70703125,-171.70703125,2169.14453125,UP,45013.83696264115,44498.739069805495,43847.34667046564,42958.82109208933
2024-01-08,47218.0,46707.2734375,47022.015625,46962.42578125,2024,1,8,20,Monday,47218.0,46707.2734375,510.7265625,59.58984375,195.984375,-255.15234375,-314.7421875,195.984375,DOWN,45500.98416729336,44806.69990873606,43969.506635594444,42998.657954668044
2024-01-09,47156.859375,46322.8828125,46987.640625,46963.99609375,2024,1,9,0,Tuesday,47156.859375,46322.8828125,833.9765625,23.64453125,169.21875,-641.11328125,-664.7578125,169.21875,DOWN,45866.73714890752,45076.361931862804,44086.9375947378,43038.11405555443
2024-01-09,46962.59375,46630.52734375,46962.59375,46857.53515625,2024,1,9,4,Tuesday,46962.59375,46630.52734375,332.06640625,105.05859375,0.0,-227.0078125,-332.06640625,0.0,DOWN,46114.43665074314,45299.00858491121,44195.588479502985,43076.118245611106
2024-01-09,46883.4765625,46439.1796875,46851.48828125,46637.25,2024,1,9,8,Tuesday,46883.4765625,46439.1796875,444.296875,214.23828125,31.98828125,-198.0703125,-412.30859375,31.98828125,DOWN,46245.13998805736,45466.2887617973,44291.33991167934,43111.55239242095
2024-01-09,47018.25,45794.90234375,46650.46875,46886.4296875,2024,1,9,12,Tuesday,47018.25,45794.90234375,1223.34765625,-235.9609375,131.8203125,-855.56640625,-855.56640625,367.78125,UP,46405.462412918016,45643.80637751014,44393.108138182106,43149.113360531184
2024-01-09,46981.74609375,46538.25,46885.10546875,46885.92578125,2024,1,9,16,Tuesday,46981.74609375,46538.25,443.49609375,-0.8203125,95.8203125,-346.85546875,-346.85546875,96.640625,UP,46525.57825500101,45799.07130297762,44490.86569281222,43186.295573672665
2024-01-09,47893.69921875,45244.71484375,46890.671875,46112.94140625,2024,1,9,20,Tuesday,47893.69921875,45244.71484375,2648.984375,777.73046875,1003.02734375,-868.2265625,-1645.95703125,1003.02734375,DOWN,46422.41904281326,45838.30506588667,44554.4765051039,43215.41642772817
2024-01-10,46223.12109375,45641.05859375,46121.5390625,46133.37109375,2024,1,10,0,Wednesday,46223.12109375,45641.05859375,582.0625,-11.83203125,89.75,-480.48046875,-480.48046875,101.58203125,UP,46350.157055547446,45875.18831936958,44616.39393995277,43244.45080251445
2024-01-10,46196.265625,45792.07421875,46132.4453125,45792.07421875,2024,1,10,4,Wednesday,46196.265625,45792.07421875,404.19140625,340.37109375,63.8203125,0.0,-340.37109375,63.8203125,DOWN,46210.63634634808,45864.79905679214,44662.499048925216,43269.80028924317
2024-01-10,45862.83984375,45263.34375,45796.61328125,45470.6875,2024,1,10,8,Wednesday,45862.83984375,45263.34375,599.49609375,325.92578125,66.2265625,-207.34375,-533.26953125,66.2265625,DOWN,46025.64913476106,45815.535112193116,44694.19271367325,43291.69966447458
2024-01-10,45635.15234375,44483.15234375,45526.6484375,45468.13671875,2024,1,10,12,Wednesday,45635.15234375,44483.15234375,1152.0,58.51171875,108.50390625,-984.984375,-1043.49609375,108.50390625,DOWN,45886.27103075829,45772.11031301273,44724.54345897038,43313.35575456688
2024-01-10,46686.44140625,45245.921875,45554.265625,46492.0546875,2024,1,10,16,Wednesday,46686.44140625,45245.921875,1440.51953125,-937.7890625,194.38671875,-308.34375,-308.34375,1132.17578125,UP,46037.71694494372,45862.10335982364,44793.85762479507,43344.98459967069
2024-01-10,47647.22265625,45302.1015625,46512.2734375,46646.68359375,2024,1,10,20,Wednesday,47647.22265625,45302.1015625,2345.12109375,-134.41015625,1000.5390625,-1210.171875,-1210.171875,1134.94921875,UP,46189.958607145294,45960.175889064434,44866.517466714875,43377.83732597995
2024-01-11,46745.10546875,46290.9453125,46656.07421875,46484.2578125,2024,1,11,0,Thursday,46745.10546875,46290.9453125,454.16015625,171.81640625,89.03125,-193.3125,-365.12890625,89.03125,DOWN,46263.53340848397,46025.68612949388,44929.95826458881,43408.74698256224
2024-01-11,46514.8046875,45678.64453125,46514.8046875,46089.1484375,2024,1,11,4,Thursday,46514.8046875,45678.64453125,836.16015625,425.65625,0.0,-410.50390625,-836.16015625,0.0,DOWN,46219.93716573798,46033.618917994645,44975.41670274219,43435.4176438054
2024-01-11,47131.82421875,46083.609375,46103.4609375,47086.29296875,2024,1,11,8,Thursday,47131.82421875,46083.609375,1048.21484375,-982.83203125,45.53125,-19.8515625,-19.8515625,1028.36328125,UP,46436.52611649099,46165.20317433906,45058.196164154266,43471.74476146654
2024-01-11,48969.37109375,46531.1953125,47060.5625,46691.44921875,2024,1,11,12,Thursday,48969.37109375,46531.1953125,2438.17578125,369.11328125,1908.80859375,-160.25390625,-529.3671875,1908.80859375,DOWN,46500.25689205574,46230.983929890426,45122.24530355018,43503.781621738024
2024-01-11,46883.109375,45735.16796875,46734.1640625,46704.07421875,2024,1,11,16,Thursday,46883.109375,45735.16796875,1147.94140625,30.08984375,148.9453125,-968.90625,-998.99609375,148.9453125,DOWN,46551.211223729304,46290.12021599787,45184.27781002861,43535.62532917098
2024-01-11,46977.81640625,46126.24609375,46704.06640625,46402.35546875,2024,1,11,20,Thursday,46977.81640625,46126.24609375,851.5703125,301.7109375,273.75,-276.109375,-577.8203125,273.75,DOWN,46513.99728498448,46304.14962259189,45232.04556135101,43564.150007176744
2024-01-12,46498.13671875,45914.953125,46354.79296875,46072.23828125,2024,1,12,0,Friday,46498.13671875,45914.953125,583.18359375,282.5546875,143.34375,-157.28515625,-439.83984375,143.34375,DOWN,46403.55753405086,46275.16070492415,45264.9942954647,43589.10610940633
2024-01-12,46353.0859375,45829.69921875,46015.40625,46008.625,2024,1,12,4,Friday,46353.0859375,45829.69921875,523.38671875,6.78125,337.6796875,-178.92578125,-185.70703125,337.6796875,DOWN,46304.82440053814,46241.84374180863,45294.15628387785,43613.18092423811
2024-01-12,46234.359375,45620.90234375,46009.15234375,45970.44921875,2024,1,12,8,Friday,46234.359375,45620.90234375,613.45703125,38.703125,225.20703125,-349.546875,-388.25,225.20703125,DOWN,46221.23060509111,46207.919426426306,45320.67757544146,43636.63633015366
2024-01-12,46105.3984375,44363.59765625,45958.546875,44405.25,2024,1,12,12,Friday,46105.3984375,44363.59765625,1741.80078125,1553.296875,146.8515625,-41.65234375,-1594.94921875,146.8515625,DOWN,45767.23545381833,45982.58574812302,45284.77845483591,43644.28422736607
2024-01-12,44608.0078125,43223.53515625,44427.8984375,43435.46484375,2024,1,12,16,Friday,44608.0078125,43223.53515625,1384.47265625,992.43359375,180.109375,-211.9296875,-1204.36328125,180.109375,DOWN,45184.29280130124,45664.195635076394,45212.25635244039,43642.20642255397
2024-01-12,43967.53125,41903.76953125,43434.98828125,42842.4765625,2024,1,12,20,Friday,43967.53125,41903.76953125,2063.76171875,592.51171875,532.54296875,-938.70703125,-1531.21875,532.54296875,DOWN,44598.838741600935,45311.48075100435,45119.32381165842,43634.248911508665
2024-01-13,42958.73046875,42464.14453125,42799.4453125,42603.203125,2024,1,13,0,Saturday,42958.73046875,42464.14453125,494.5859375,196.2421875,159.28515625,-139.05859375,-335.30078125,159.28515625,DOWN,44099.929837450705,44972.9460477538,45020.65241218162,43623.98974945385
2024-01-13,43234.078125,42568.70703125,42604.015625,43112.1328125,2024,1,13,4,Saturday,43234.078125,42568.70703125,665.37109375,-508.1171875,121.9453125,-35.30859375,-35.30859375,630.0625,UP,43852.98058121303,44740.34439334708,44945.808506311754,43618.89664560357
2024-01-13,43234.66015625,42543.91796875,43100.41796875,42578.95703125,2024,1,13,8,Saturday,43234.66015625,42543.91796875,690.7421875,521.4609375,134.2421875,-35.0390625,-556.5,134.2421875,DOWN,43534.47469372227,44470.17097308494,44852.99080140737,43608.54898774931
2024-01-13,43206.546875,42517.94140625,42605.5390625,43182.5546875,2024,1,13,12,Saturday,43206.546875,42517.94140625,688.60546875,-577.015625,23.9921875,-87.59765625,-87.59765625,601.0078125,UP,43446.49469216671,44309.218937386824,44787.48350282277,43604.3102384931
2024-01-13,43161.7421875,42752.671875,43161.7421875,42810.12109375,2024,1,13,16,Saturday,43161.7421875,42752.671875,409.0703125,351.62109375,0.0,-57.44921875,-409.0703125,0.0,DOWN,43287.40129256253,44121.83170693222,44709.93987893756,43596.407858943414
2024-01-13,43014.17578125,42718.98828125,42787.94921875,42835.70703125,2024,1,13,20,Saturday,43014.17578125,42718.98828125,295.1875,-47.7578125,178.46875,-68.9609375,-68.9609375,226.2265625,UP,43174.47772723439,43961.066122471944,44636.44055157727,43588.83869647881
2024-01-14,42874.4296875,42654.546875,42842.26171875,42667.25,2024,1,14,0,Sunday,42874.4296875,42654.546875,219.8828125,175.01171875,32.16796875,-12.703125,-187.71484375,32.16796875,DOWN,43047.670795425794,43799.33910716295,44559.217392691884,43579.66865969793
2024-01-14,43048.32421875,42561.640625,42670.75390625,42992.76953125,2024,1,14,4,Sunday,43048.32421875,42561.640625,486.68359375,-322.015625,55.5546875,-109.11328125,-109.11328125,377.5703125,UP,43033.945479381844,43698.51791017383,44497.78806479221,43573.828867375065
2024-01-14,43065.59765625,42790.51171875,43001.578125,42812.25,2024,1,14,8,Sunday,43065.59765625,42790.51171875,275.0859375,189.328125,64.01953125,-21.73828125,-211.06640625,64.01953125,DOWN,42978.52160953639,43587.7344214021,44431.68853283957,43566.25096819721
2024-01-14,42991.58203125,42734.93359375,42816.33203125,42914.34765625,2024,1,14,12,Sunday,42991.58203125,42734.93359375,256.6484375,-98.015625,77.234375,-81.3984375,-81.3984375,175.25,UP,42962.478121214794,43503.56107575809,44372.18496905175,43559.76436807833
2024-01-14,42996.0390625,42625.859375,42916.24609375,42625.859375,2024,1,14,16,Sunday,42996.0390625,42625.859375,370.1796875,290.38671875,79.79296875,0.0,-290.38671875,79.79296875,DOWN,42878.3234346611,43393.84836316333,44303.701612422265,43550.471781082524
2024-01-14,42713.58203125,41724.61328125,42638.08984375,41812.25390625,2024,1,14,20,Sunday,42713.58203125,41724.61328125,988.96875,825.8359375,75.4921875,-87.640625,-913.4765625,75.4921875,DOWN,42611.80605255833,43196.149056049166,44205.99778080767,43533.17608083543
2024-01-15,42616.390625,41705.41796875,41715.06640625,42539.94140625,2024,1,15,0,Monday,42616.390625,41705.41796875,910.97265625,-824.875,76.44921875,-9.6484375,-9.6484375,901.32421875,UP,42593.839890981246,43114.12309982427,44140.66223670737,43523.29314875001
2024-01-15,42782.19140625,42514.125,42552.171875,42701.32421875,2024,1,15,4,Monday,42782.19140625,42514.125,268.06640625,-149.15234375,80.8671875,-38.046875,-38.046875,230.01953125,UP,42620.710972923436,43062.52323968998,44084.217608552186,43515.11435342663
2024-01-15,42748.234375,42533.07421875,42702.640625,42678.52734375,2024,1,15,8,Monday,42748.234375,42533.07421875,215.16015625,24.11328125,45.59375,-145.453125,-169.56640625,45.59375,DOWN,42635.16506563008,43014.52375269748,44029.09250012857,43506.790104574124
2024-01-15,42907.01953125,42176.66796875,42680.6640625,42257.58203125,2024,1,15,12,Monday,42907.01953125,42176.66796875,730.3515625,423.08203125,226.35546875,-80.9140625,-503.99609375,226.35546875,DOWN,42540.76930703506,42919.90603751654,43959.62150134902,43494.36017349627
2024-01-15,43319.72265625,42254.97265625,42254.97265625,42958.9453125,2024,1,15,16,Monday,43319.72265625,42254.97265625,1064.75,-703.97265625,360.77734375,0.0,0.0,1064.75,UP,42645.313308401295,42924.785946889475,43920.37929786475,43489.03266244158
2024-01-15,43077.4921875,42386.90625,42953.734375,42533.6796875,2024,1,15,20,Monday,43077.4921875,42386.90625,690.5859375,420.0546875,123.7578125,-146.7734375,-566.828125,123.7578125,DOWN,42617.40490317597,42875.89766446579,43865.9989209877,43479.52666269092
2024-01-16,42893.484375,42466.2578125,42499.3359375,42893.484375,2024,1,16,0,Tuesday,42893.484375,42466.2578125,427.2265625,-394.1484375,0.0,-33.078125,-33.078125,394.1484375,UP,42686.42477113198,42878.09600328257,43827.86109565485,43473.69539614674
2024-01-16,42903.5859375,42588.81640625,42887.0625,42717.609375,2024,1,16,4,Tuesday,42903.5859375,42588.81640625,314.76953125,169.453125,16.5234375,-128.79296875,-298.24609375,16.5234375,DOWN,42694.22092209898,42858.035174747245,43784.321812491915,43466.17215215523
2024-01-16,43094.55078125,42691.921875,42742.01953125,42845.51171875,2024,1,16,8,Tuesday,43094.55078125,42691.921875,402.62890625,-103.4921875,249.0390625,-50.09765625,-50.09765625,352.53125,UP,42732.043621261735,42856.46974274759,43747.50573038439,43459.99642644971
2024-01-16,43294.61328125,42085.99609375,42858.9140625,43258.41796875,2024,1,16,12,Tuesday,43294.61328125,42085.99609375,1208.6171875,-399.50390625,36.1953125,-772.91796875,-772.91796875,435.69921875,UP,42863.637208133805,42906.71327099789,43728.32581816344,43457.9906706517
2024-01-16,43380.16796875,42857.625,43237.26953125,43166.3125,2024,1,16,16,Tuesday,43380.16796875,42857.625,522.54296875,70.95703125,142.8984375,-308.6875,-379.64453125,142.8984375,DOWN,42939.30603110035,42939.16317462316,43706.28608019624,43455.08840029696
2024-01-16,43566.2734375,43081.828125,43157.125,43138.171875,2024,1,16,20,Tuesday,43566.2734375,43081.828125,484.4453125,18.953125,409.1484375,-56.34375,-75.296875,409.1484375,DOWN,42989.022492075266,42964.03926217026,43684.00709175717,43451.9350020353
2024-01-17,43189.890625,42848.70703125,43132.1015625,42848.70703125,2024,1,17,0,Wednesday,43189.890625,42848.70703125,341.18359375,283.39453125,57.7890625,0.0,-283.39453125,57.7890625,DOWN,42953.943626868946,42949.62273330523,43651.25022663924,43445.93273366928
2024-01-17,42895.58203125,42620.265625,42850.9296875,42657.12890625,2024,1,17,4,Wednesday,42895.58203125,42620.265625,275.31640625,193.80078125,44.65234375,-36.86328125,-230.6640625,44.65234375,DOWN,42879.73994671421,42913.06100492333,43612.265076820055,43438.0839393666
2024-01-17,42825.80078125,42553.41796875,42642.421875,42655.79296875,2024,1,17,8,Wednesday,42825.80078125,42553.41796875,272.3828125,-13.37109375,170.0078125,-89.00390625,-89.00390625,183.37890625,UP,42823.75320222316,42880.902500401666,43574.756366699665,43430.29994960922
2024-01-17,42880.05078125,42412.78125,42657.89453125,42478.96484375,2024,1,17,12,Wednesday,42880.05078125,42412.78125,467.26953125,178.9296875,222.15625,-66.18359375,-245.11328125,222.15625,DOWN,42737.55611260487,42830.66029332021,43531.78415011341,43420.833928655404
2024-01-17,42703.4765625,42189.30859375,42460.83984375,42597.171875,2024,1,17,16,Wednesday,42703.4765625,42189.30859375,514.16796875,-136.33203125,106.3046875,-271.53125,-271.53125,242.63671875,UP,42702.46005320366,42801.474241030184,43495.13268834425,43412.638286330475
2024-01-17,42817.95703125,42459.29296875,42587.1875,42738.96484375,2024,1,17,20,Wednesday,42817.95703125,42459.29296875,358.6640625,-151.77734375,78.9921875,-127.89453125,-127.89453125,230.76953125,UP,42711.58625084024,42793.66056637016,43465.47904737978,43405.935067996346
2024-01-18,42745.890625,42496.08984375,42742.3125,42544.04296875,2024,1,18,0,Thursday,42745.890625,42496.08984375,249.80078125,198.26953125,3.578125,-47.953125,-246.22265625,3.578125,DOWN,42669.70043031768,42762.45836666764,43429.344299198216,43397.35902720783
