datetime,open,high,low,close,adj close,volume,year,month,day,day_name,minute,hour,max,min,difference,candle_body,high_shadow,low_shadow,low-open,high-open,trend,15_EMA,50_EMA,200_EMA
2023-01-01 21:00:00+00:00,16614.111328125,16617.142578125,16606.0390625,16617.142578125,16617.142578125,0,2023,1,1,Sunday,0,21,16617.142578125,16606.0390625,11.103515625,-3.03125,0.0,-8.072265625,-8.072265625,3.03125,UP,16578.423810276465,16555.53342476092,16543.99332919687
2023-01-01 22:00:00+00:00,16617.212890625,16617.212890625,16604.0,16613.220703125,16613.220703125,0,2023,1,1,Sunday,0,22,16617.212890625,16604.0,13.212890625,3.9921875,0.0,-9.220703125,-13.212890625,0.0,DOWN,16582.77342188253,16557.795670971278,16544.682158788197
2023-01-01 23:00:00+00:00,16612.919921875,16630.439453125,16612.919921875,16625.515625,16625.515625,0,2023,1,1,Sunday,0,23,16630.439453125,16612.919921875,17.51953125,-12.595703125,4.923828125,0.0,0.0,17.51953125,UP,16588.116197272215,16560.451355442994,16545.486471884833
2023-01-02 00:00:00+00:00,16625.509765625,16634.52734375,16601.185546875,16604.12890625,16604.12890625,0,2023,1,2,Monday,0,0,16634.52734375,16601.185546875,33.341796875,21.380859375,9.017578125,-2.943359375,-24.32421875,9.017578125,DOWN,16590.117785894436,16562.164200572683,16546.06997869444
2023-01-02 01:00:00+00:00,16603.552734375,16603.552734375,16572.228515625,16585.587890625,16585.587890625,186740736,2023,1,2,Monday,0,1,16603.552734375,16572.228515625,31.32421875,17.96484375,0.0,-13.359375,-31.32421875,0.0,DOWN,16589.551548985757,16563.082776653166,16546.463191748477
2023-01-02 02:00:00+00:00,16585.337890625,16602.75390625,16576.390625,16602.296875,16602.296875,0,2023,1,2,Monday,0,2,16602.75390625,16576.390625,26.36328125,-16.958984375,0.45703125,-8.947265625,-8.947265625,17.416015625,UP,16591.144714737537,16564.620584431475,16547.018750785806
2023-01-02 03:00:00+00:00,16601.724609375,16677.0625,16596.572265625,16675.173828125,16675.173828125,237762560,2023,1,2,Monday,0,3,16677.0625,16596.572265625,80.490234375,-73.44921875,1.888671875,-5.15234375,-5.15234375,75.337890625,UP,16601.64835391097,16568.956005752792,16548.293925684706
2023-01-02 04:00:00+00:00,16673.560546875,16673.560546875,16644.28125,16647.150390625,16647.150390625,113892352,2023,1,2,Monday,0,4,16673.560546875,16644.28125,29.279296875,26.41015625,0.0,-2.869140625,-29.279296875,0.0,DOWN,16607.33610850022,16572.02245221837,16549.277572102023
2023-01-02 05:00:00+00:00,16646.736328125,16658.5390625,16635.173828125,16654.7890625,16654.7890625,94795776,2023,1,2,Monday,0,5,16658.5390625,16635.173828125,23.365234375,-8.052734375,3.75,-11.5625,-11.5625,11.802734375,UP,16613.267727750193,16575.26820164118,16550.32743767812
2023-01-02 06:00:00+00:00,16654.1796875,16660.572265625,16642.19921875,16642.37890625,16642.37890625,23991296,2023,1,2,Monday,0,6,16660.572265625,16642.19921875,18.373046875,11.80078125,6.392578125,-0.1796875,-11.98046875,6.392578125,DOWN,16616.90662506267,16577.899993978783,16551.243372688783
2023-01-02 07:00:00+00:00,16643.1328125,16751.025390625,16642.482421875,16733.3203125,16733.3203125,685169664,2023,1,2,Monday,0,7,16751.025390625,16642.482421875,108.54296875,-90.1875,17.705078125,-0.650390625,-0.650390625,107.892578125,UP,16631.458335992338,16583.994908430595,16553.055083532676
2023-01-02 08:00:00+00:00,16730.89453125,16759.34375,16722.005859375,16738.244140625,16738.244140625,302564352,2023,1,2,Monday,0,8,16759.34375,16722.005859375,37.337890625,-7.349609375,21.099609375,-8.888671875,-8.888671875,28.44921875,UP,16644.806561571422,16590.043897928415,16554.897760717675
2023-01-02 09:00:00+00:00,16738.748046875,16743.384765625,16722.615234375,16723.53515625,16723.53515625,176388096,2023,1,2,Monday,0,9,16743.384765625,16722.615234375,20.76953125,15.212890625,4.63671875,-0.919921875,-16.1328125,4.63671875,DOWN,16654.647635906244,16595.278849235143,16556.575744752823
2023-01-02 10:00:00+00:00,16722.537109375,16741.27734375,16722.537109375,16736.640625,16736.640625,225211392,2023,1,2,Monday,0,10,16741.27734375,16722.537109375,18.740234375,-14.103515625,4.63671875,0.0,0.0,18.740234375,UP,16664.896759542964,16600.822448284747,16558.36743510354
2023-01-02 11:00:00+00:00,16736.615234375,16737.525390625,16713.490234375,16734.787109375,16734.787109375,139137024,2023,1,2,Monday,0,11,16737.525390625,16713.490234375,24.03515625,1.828125,0.91015625,-21.296875,-23.125,0.91015625,DOWN,16673.63305327197,16606.075964405933,16560.122854748035
2023-01-02 12:00:00+00:00,16735.609375,16744.224609375,16731.697265625,16731.697265625,16731.697265625,30431232,2023,1,2,Monday,0,12,16744.224609375,16731.697265625,12.52734375,3.912109375,8.615234375,0.0,-3.912109375,8.615234375,DOWN,16680.891079816098,16611.002289943935,16561.83006281646
2023-01-02 13:00:00+00:00,16730.953125,16735.064453125,16698.087890625,16707.037109375,16707.037109375,46505984,2023,1,2,Monday,0,13,16735.064453125,16698.087890625,36.9765625,23.916015625,4.111328125,-8.94921875,-32.865234375,4.111328125,DOWN,16684.15933351096,16614.768361294173,16563.274909050877
2023-01-02 14:00:00+00:00,16706.705078125,16714.703125,16693.642578125,16707.150390625,16707.150390625,179221504,2023,1,2,Monday,0,14,16714.703125,16693.642578125,21.060546875,-0.4453125,7.552734375,-13.0625,-13.0625,7.998046875,UP,16687.033215650215,16618.391185973815,16564.706505882463
2023-01-02 15:00:00+00:00,16707.29296875,16743.041015625,16702.654296875,16739.27734375,16739.27734375,292578304,2023,1,2,Monday,0,15,16743.041015625,16702.654296875,40.38671875,-31.984375,3.763671875,-4.638671875,-4.638671875,35.748046875,UP,16693.56373166269,16623.131819612096,16566.443529144828
2023-01-02 16:00:00+00:00,16738.236328125,16741.48828125,16723.0703125,16723.935546875,16723.935546875,0,2023,1,2,Monday,0,16,16741.48828125,16723.0703125,18.41796875,14.30078125,3.251953125,-0.865234375,-15.166015625,3.251953125,DOWN,16697.360208564227,16627.08490695574,16568.010613898365
2023-01-02 17:00:00+00:00,16723.203125,16726.3828125,16717.83203125,16722.05078125,16722.05078125,0,2023,1,2,Monday,0,17,16726.3828125,16717.83203125,8.55078125,1.15234375,3.1796875,-4.21875,-5.37109375,3.1796875,DOWN,16700.446530149948,16630.80905888885,16569.543351881963
2023-01-02 18:00:00+00:00,16722.072265625,16734.701171875,16716.5859375,16727.607421875,16727.607421875,0,2023,1,2,Monday,0,18,16734.701171875,16716.5859375,18.115234375,-5.53515625,7.09375,-5.486328125,-5.486328125,12.62890625,UP,16703.84164161558,16634.605073123603,16571.116128697817
2023-01-02 19:00:00+00:00,16728.4375,16738.482421875,16727.005859375,16738.470703125,16738.470703125,0,2023,1,2,Monday,0,19,16738.482421875,16727.005859375,11.4765625,-10.033203125,0.01171875,-1.431640625,-1.431640625,10.044921875,UP,16708.17027430426,16638.678235084444,16572.78134834386
2023-01-02 20:00:00+00:00,16738.76953125,16738.76953125,16725.134765625,16733.21484375,16733.21484375,0,2023,1,2,Monday,0,20,16738.76953125,16725.134765625,13.634765625,5.5546875,0.0,-8.080078125,-13.634765625,0.0,DOWN,16711.300845484977,16642.38555307133,16574.37770153198
2023-01-02 21:00:00+00:00,16733.8203125,16741.69140625,16731.267578125,16741.69140625,16741.69140625,0,2023,1,2,Monday,0,21,16741.69140625,16731.267578125,10.423828125,-7.87109375,0.0,-2.552734375,-2.552734375,7.87109375,UP,16715.099665580605,16646.27990025481,16576.04251451425
2023-01-02 22:00:00+00:00,16748.845703125,16759.111328125,16707.3984375,16708.857421875,16708.857421875,276126720,2023,1,2,Monday,0,22,16759.111328125,16707.3984375,51.712890625,39.98828125,10.265625,-1.458984375,-41.447265625,10.265625,DOWN,16714.319385117404,16648.733920710503,16577.364055881026
2023-01-02 23:00:00+00:00,16708.32421875,16723.60546875,16688.482421875,16688.482421875,16688.482421875,213874688,2023,1,2,Monday,0,23,16723.60546875,16688.482421875,35.123046875,19.841796875,15.28125,0.0,-19.841796875,15.28125,DOWN,16711.089764712102,16650.292685462053,16578.46971126405
2023-01-03 00:00:00+00:00,16688.84765625,16707.51171875,16680.625,16700.056640625,16700.056640625,130288640,2023,1,3,Tuesday,0,0,16707.51171875,16680.625,26.88671875,-11.208984375,7.455078125,-8.22265625,-8.22265625,18.6640625,UP,16709.710624201216,16652.244213115504,16579.679531456695
2023-01-03 01:00:00+00:00,16700.29296875,16700.943359375,16666.916015625,16678.140625,16678.140625,0,2023,1,3,Tuesday,0,1,16700.943359375,16666.916015625,34.02734375,22.15234375,0.650390625,-11.224609375,-33.376953125,0.650390625,DOWN,16705.764374301063,16653.259758679604,16580.65924383026
2023-01-03 02:00:00+00:00,16679.291015625,16690.59375,16679.291015625,16684.15234375,16684.15234375,68002816,2023,1,3,Tuesday,0,2,16690.59375,16679.291015625,11.302734375,-4.861328125,6.44140625,0.0,0.0,11.302734375,UP,16703.06287048218,16654.471232603933,16581.689025919015
2023-01-03 03:00:00+00:00,16683.830078125,16700.548828125,16677.87109375,16696.939453125,16696.939453125,0,2023,1,3,Tuesday,0,3,16700.548828125,16677.87109375,22.677734375,-13.109375,3.609375,-5.958984375,-5.958984375,16.71875,UP,16702.29744331253,16656.136653016525,16582.835796338975
2023-01-03 04:00:00+00:00,16697.326171875,16700.46484375,16688.775390625,16691.66015625,16691.66015625,0,2023,1,3,Tuesday,0,4,16700.46484375,16688.775390625,11.689453125,5.666015625,3.138671875,-2.884765625,-8.55078125,3.138671875,DOWN,16700.967782429714,16657.5297315747,16583.918625790826
2023-01-03 05:00:00+00:00,16692.26953125,16719.958984375,16689.7890625,16719.958984375,16719.958984375,17508352,2023,1,3,Tuesday,0,5,16719.958984375,16689.7890625,30.169921875,-27.689453125,0.0,-2.48046875,-2.48046875,27.689453125,UP,16703.341682672875,16659.97793756687,16585.272261199625
2023-01-03 06:00:00+00:00,16721.240234375,16760.447265625,16721.240234375,16733.84375,16733.84375,261134336,2023,1,3,Tuesday,0,6,16760.447265625,16721.240234375,39.20703125,-12.603515625,26.603515625,0.0,0.0,39.20703125,UP,16707.154441088765,16662.87463609366,16586.750584471272
2023-01-03 07:00:00+00:00,16733.1875,16734.48828125,16719.21875,16733.474609375,16733.474609375,0,2023,1,3,Tuesday,0,7,16734.48828125,16719.21875,15.26953125,-0.287109375,1.013671875,-13.96875,-13.96875,1.30078125,UP,16710.444462124546,16665.64326249685,16588.210525017577
2023-01-03 08:00:00+00:00,16733.693359375,16737.673828125,16714.830078125,16723.326171875,16723.326171875,0,2023,1,3,Tuesday,0,8,16737.673828125,16714.830078125,22.84375,10.3671875,3.98046875,-8.49609375,-18.86328125,3.98046875,DOWN,16712.054675843352,16667.90533737443,16589.554959314668
2023-01-03 09:00:00+00:00,16724.5625,16759.87890625,16724.5625,16758.69921875,16758.69921875,62049280,2023,1,3,Tuesday,0,9,16759.87890625,16724.5625,35.31640625,-34.13671875,1.1796875,0.0,0.0,35.31640625,UP,16717.88524370668,16671.4658817421,16591.23798677174
2023-01-03 10:00:00+00:00,16756.40234375,16756.40234375,16741.484375,16743.46875,16743.46875,0,2023,1,3,Tuesday,0,10,16756.40234375,16741.484375,14.91796875,12.93359375,0.0,-1.984375,-14.91796875,0.0,DOWN,16721.083181993345,16674.28952363457,16592.75272073421
2023-01-03 11:00:00+00:00,16744.017578125,16748.451171875,16733.13671875,16736.234375,16736.234375,27625472,2023,1,3,Tuesday,0,11,16748.451171875,16733.13671875,15.314453125,7.783203125,4.43359375,-3.09765625,-10.880859375,4.43359375,DOWN,16722.977081119177,16676.718733492038,16594.18039888611
2023-01-03 12:00:00+00:00,16734.439453125,16737.798828125,16712.908203125,16713.888671875,16713.888671875,105897984,2023,1,3,Tuesday,0,12,16737.798828125,16712.908203125,24.890625,20.55078125,3.359375,-0.98046875,-21.53125,3.359375,DOWN,16721.841029963656,16678.176378134507,16595.37152598053
2023-01-03 13:00:00+00:00,16714.34375,16732.68359375,16714.34375,16728.439453125,16728.439453125,119075840,2023,1,3,Tuesday,0,13,16732.68359375,16714.34375,18.33984375,-14.095703125,4.244140625,0.0,0.0,18.33984375,UP,16722.665832858824,16680.147479114527,16596.69558495709
2023-01-03 14:00:00+00:00,16728.587890625,16759.248046875,16696.62890625,16696.62890625,16696.62890625,532247552,2023,1,3,Tuesday,0,14,16759.248046875,16696.62890625,62.619140625,31.958984375,30.66015625,0.0,-31.958984375,30.66015625,DOWN,16719.41121703272,16680.79380959043,16597.689946362992
2023-01-03 15:00:00+00:00,16687.10546875,16687.10546875,16639.509765625,16665.87109375,16665.87109375,548231168,2023,1,3,Tuesday,0,15,16687.10546875,16639.509765625,47.595703125,21.234375,0.0,-26.361328125,-47.595703125,0.0,DOWN,16712.71870162238,16680.20860504767,16598.368365739978
2023-01-03 16:00:00+00:00,16667.44140625,16685.49609375,16630.984375,16630.984375,16630.984375,389563392,2023,1,3,Tuesday,0,16,16685.49609375,16630.984375,54.51171875,36.45703125,18.0546875,0.0,-36.45703125,18.0546875,DOWN,16702.501910794585,16678.278243085013,16598.69290314555
2023-01-03 17:00:00+00:00,16629.419921875,16641.076171875,16622.37109375,16630.1640625,16630.1640625,271706112,2023,1,3,Tuesday,0,17,16641.076171875,16622.37109375,18.705078125,-0.744140625,10.912109375,-7.048828125,-7.048828125,11.65625,UP,16693.45967975776,16676.391412473837,16599.006049009775
2023-01-03 18:00:00+00:00,16630.3671875,16650.978515625,16630.3671875,16647.05859375,16647.05859375,177948672,2023,1,3,Tuesday,0,18,16650.978515625,16630.3671875,20.611328125,-16.69140625,3.919921875,0.0,0.0,20.611328125,UP,16687.65954400679,16675.241105857214,16599.48418378331
2023-01-03 19:00:00+00:00,16648.36328125,16652.220703125,16633.734375,16647.4921875,16647.4921875,195572736,2023,1,3,Tuesday,0,19,16652.220703125,16633.734375,18.486328125,0.87109375,3.857421875,-13.7578125,-14.62890625,3.857421875,DOWN,16682.63862444344,16674.152912980462,16599.96187536258
2023-01-03 20:00:00+00:00,16647.6015625,16667.400390625,16647.40234375,16660.10546875,16660.10546875,255580160,2023,1,3,Tuesday,0,20,16667.400390625,16647.40234375,19.998046875,-12.50390625,7.294921875,-0.19921875,-0.19921875,19.798828125,UP,16679.82197998176,16673.602032814564,16600.56031907788
2023-01-03 21:00:00+00:00,16661.28515625,16675.890625,16660.521484375,16673.580078125,16673.580078125,132721664,2023,1,3,Tuesday,0,21,16675.890625,16660.521484375,15.369140625,-12.294921875,2.310546875,-0.763671875,-0.763671875,14.60546875,UP,16679.041742249665,16673.601171846345,16601.286883844517
2023-01-03 22:00:00+00:00,16673.25,16675.2265625,16661.0078125,16672.7265625,16672.7265625,0,2023,1,3,Tuesday,0,22,16675.2265625,16661.0078125,14.21875,0.5234375,1.9765625,-11.71875,-12.2421875,1.9765625,DOWN,16678.252344780958,16673.566873440606,16601.997726418205
2023-01-03 23:00:00+00:00,16674.00390625,16691.013671875,16674.00390625,16679.951171875,16679.951171875,0,2023,1,3,Tuesday,0,23,16691.013671875,16674.00390625,17.009765625,-5.947265625,11.0625,0.0,0.0,17.009765625,UP,16678.464698167714,16673.817238085092,16602.773382591906
2023-01-04 00:00:00+00:00,16680.205078125,16685.458984375,16667.763671875,16669.9296875,16669.9296875,0,2023,1,4,Wednesday,0,0,16685.458984375,16667.763671875,17.6953125,10.275390625,5.25390625,-2.166015625,-12.44140625,5.25390625,DOWN,16677.39782183425,16673.66478512097,16603.44160453129
2023-01-04 01:00:00+00:00,16671.099609375,16724.76171875,16669.287109375,16710.986328125,16710.986328125,279676928,2023,1,4,Wednesday,0,1,16724.76171875,16669.287109375,55.474609375,-39.88671875,13.775390625,-1.8125,-1.8125,53.662109375,UP,16681.596385120592,16675.1283750427,16604.511701283467
2023-01-04 02:00:00+00:00,16710.3828125,16744.958984375,16709.197265625,16741.478515625,16741.478515625,331211776,2023,1,4,Wednesday,0,2,16744.958984375,16709.197265625,35.76171875,-31.095703125,3.48046875,-1.185546875,-1.185546875,34.576171875,UP,16689.081651433644,16677.730341340044,16605.874555157512
2023-01-04 03:00:00+00:00,16741.337890625,16837.29296875,16740.86328125,16837.29296875,16837.29296875,898331648,2023,1,4,Wednesday,0,3,16837.29296875,16740.86328125,96.4296875,-95.955078125,0.0,-0.474609375,-0.474609375,95.955078125,UP,16707.60806609819,16683.987699277688,16608.17722593953
2023-01-04 04:00:00+00:00,16840.0390625,16876.052734375,16840.0390625,16859.3515625,16859.3515625,638460928,2023,1,4,Wednesday,0,4,16876.052734375,16840.0390625,36.013671875,-19.3125,16.701171875,0.0,0.0,36.013671875,UP,16726.576003148417,16690.8647135217,16610.676473069485
2023-01-04 05:00:00+00:00,16858.435546875,16859.533203125,16845.05859375,16855.123046875,16855.123046875,59361280,2023,1,4,Wednesday,0,5,16859.533203125,16845.05859375,14.474609375,3.3125,1.09765625,-10.064453125,-13.376953125,1.09765625,DOWN,16742.64438361424,16697.306216790457,16613.108777286456
2023-01-04 06:00:00+00:00,16854.87890625,16871.296875,16851.451171875,16871.296875,16871.296875,0,2023,1,4,Wednesday,0,6,16871.296875,16851.451171875,19.845703125,-16.41796875,0.0,-3.427734375,-3.427734375,16.41796875,UP,16758.72594503746,16704.1293798575,16615.6778130846
2023-01-04 07:00:00+00:00,16871.177734375,16884.5703125,16856.861328125,16870.26953125,16870.26953125,98355200,2023,1,4,Wednesday,0,7,16884.5703125,16856.861328125,27.708984375,0.908203125,13.392578125,-13.408203125,-14.31640625,13.392578125,DOWN,16772.668893314025,16710.644679912108,16618.21106401162
2023-01-04 08:00:00+00:00,16871.8359375,16886.140625,16848.37109375,16869.171875,16869.171875,298249216,2023,1,4,Wednesday,0,8,16886.140625,16848.37109375,37.76953125,2.6640625,14.3046875,-20.80078125,-23.46484375,14.3046875,DOWN,16784.73176602477,16716.86143266065,16620.70818650902
2023-01-04 09:00:00+00:00,16869.642578125,16869.642578125,16845.3828125,16847.53125,16847.53125,0,2023,1,4,Wednesday,0,9,16869.642578125,16845.3828125,24.259765625,22.111328125,0.0,-2.1484375,-24.259765625,0.0,DOWN,16792.581701521674,16721.98573922298,16622.965132414403
2023-01-04 10:00:00+00:00,16848.1328125,16851.654296875,16840.9921875,16845.255859375,16845.255859375,31297536,2023,1,4,Wednesday,0,10,16851.654296875,16840.9921875,10.662109375,2.876953125,3.521484375,-4.263671875,-7.140625,3.521484375,DOWN,16799.16597125334,16726.819861581884,16625.176980443863
2023-01-04 11:00:00+00:00,16845.841796875,16854.9296875,16841.96875,16847.41015625,16847.41015625,3552256,2023,1,4,Wednesday,0,11,16854.9296875,16841.96875,12.9609375,-1.568359375,7.51953125,-3.873046875,-3.873046875,9.087890625,UP,16805.196494377924,16731.54889274534,16627.38825582502
2023-01-04 12:00:00+00:00,16846.962890625,16848.9921875,16817.544921875,16822.00390625,16822.00390625,159467520,2023,1,4,Wednesday,0,12,16848.9921875,16817.544921875,31.447265625,24.958984375,2.029296875,-4.458984375,-29.41796875,2.029296875,DOWN,16807.297420861934,16735.096148176897,16629.3247299586
2023-01-04 13:00:00+00:00,16820.296875,16840.005859375,16819.69140625,16833.626953125,16833.626953125,0,2023,1,4,Wednesday,0,13,16840.005859375,16819.69140625,20.314453125,-13.330078125,6.37890625,-0.60546875,-0.60546875,19.708984375,UP,16810.58861239482,16738.960101312117,16631.357587900555
2023-01-04 14:00:00+00:00,16831.44140625,16849.25,16812.228515625,16829.9375,16829.9375,0,2023,1,4,Wednesday,0,14,16849.25,16812.228515625,37.021484375,1.50390625,17.80859375,-17.708984375,-19.212890625,17.80859375,DOWN,16813.007223345467,16742.52784243713,16633.333507423933
2023-01-04 15:00:00+00:00,16829.34375,16852.587890625,16789.75,16852.587890625,16852.587890625,18069504,2023,1,4,Wednesday,0,15,16852.587890625,16789.75,62.837890625,-23.244140625,0.0,-39.59375,-39.59375,23.244140625,UP,16817.954806755406,16746.843922758224,16635.51514307768
2023-01-04 16:00:00+00:00,16853.30078125,16879.1484375,16844.380859375,16867.66796875,16867.66796875,22614016,2023,1,4,Wednesday,0,16,16879.1484375,16844.380859375,34.767578125,-14.3671875,11.48046875,-8.919921875,-8.919921875,25.84765625,UP,16824.16895200473,16751.582120640254,16637.82512144258
2023-01-04 17:00:00+00:00,16867.283203125,16919.3203125,16855.1015625,16900.767578125,16900.767578125,309210112,2023,1,4,Wednesday,0,17,16919.3203125,16855.1015625,64.21875,-33.484375,18.552734375,-12.181640625,-12.181640625,52.037109375,UP,16833.743780269764,16757.432530737697,16640.44146429514
2023-01-04 18:00:00+00:00,16900.49609375,16964.5859375,16887.7734375,16957.0078125,16957.0078125,442209280,2023,1,4,Wednesday,0,18,16964.5859375,16887.7734375,76.8125,-56.51171875,7.578125,-12.72265625,-12.72265625,64.08984375,UP,16849.15178429854,16765.259012375434,16643.591378207628
2023-01-04 19:00:00+00:00,16955.822265625,16960.177734375,16821.509765625,16842.033203125,16842.033203125,993354752,2023,1,4,Wednesday,0,19,16960.177734375,16821.509765625,138.66796875,113.7890625,4.35546875,-20.5234375,-134.3125,4.35546875,DOWN,16848.26196165185,16768.26976495385,16645.56592372919
2023-01-04 20:00:00+00:00,16840.978515625,16847.107421875,16802.75390625,16804.451171875,16804.451171875,293746688,2023,1,4,Wednesday,0,20,16847.107421875,16802.75390625,44.353515625,36.52734375,6.12890625,-1.697265625,-38.224609375,6.12890625,DOWN,16842.785612929743,16769.688643656642,16647.146871471934
