Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
75.2,2024-10-03,Thursday,13:53:00,120.65,10,PE,81600.0,Buy,2024-10-03,Thursday,15:15:00,60.9,-597.5000000000001,-49.52341483630336,2024-10-04,,,Exit Condition Met For Trade
76,2024-10-04,,09:16:00,82563.36,,,,,2024-10-04,,15:15:00,81745.78,-750.0,,,0,-750.05,Exit Condition Met For Trade
76.2,2024-10-04,Friday,09:18:00,105.05,10,PE,81600.0,Buy,2024-10-04,Friday,09:57:00,30.05,-750.0,-71.39457401237506,2024-10-04,,,Stop Loss Hit
77,2024-10-15,,09:16:00,82192.12,,,,,2024-10-15,,15:15:00,81799.7,-372.5,,,274.45000000000005,-422.54999999999995,Exit Condition Met For Trade
77.2,2024-10-15,Tuesday,10:02:00,119.55,10,PE,80700.0,Buy,2024-10-15,Tuesday,15:15:00,82.3,-372.5,-31.158511083228774,2024-10-18,,,Exit Condition Met For Trade
78,2024-10-17,,09:16:00,81733.95,,,,,2024-10-17,,15:15:00,81016.1,-186.0,,,462.45000000000005,-187.54999999999995,Exit Condition Met For Trade
78.2,2024-10-17,Thursday,09:38:00,117.6,10,PE,80700.0,Buy,2024-10-17,Thursday,15:15:00,99.0,-185.99999999999994,-15.816326530612242,2024-10-18,,,Exit Condition Met For Trade
79,2024-10-18,,09:16:00,80763.31,,,,,2024-10-18,,15:15:00,81209.77,-750.0,,,34.450000000000045,-750.05,Exit Condition Met For Trade
79.2,2024-10-18,Friday,09:19:00,109.25,10,PE,80200.0,Buy,2024-10-18,Friday,09:50:00,34.25,-750.0,-68.64988558352402,2024-10-18,,,Stop Loss Hit
80,2024-10-21,,09:16:00,81652.32,,,,,2024-10-21,,15:15:00,81211.6,-760.0,,,79.45000000000005,-760.05,Exit Condition Met For Trade
80.2,2024-10-21,Monday,09:51:00,121.0,10,PE,79300.0,Buy,2024-10-21,Monday,13:57:00,45.0,-760.0,-62.8099173553719,2024-10-25,,,Stop Loss Hit
81,2024-10-22,,09:16:00,81188.41,,,,,2024-10-22,,15:15:00,80170.23,300.5,,,303.45000000000005,-0.05,Exit Condition Met For Trade
81.2,2024-10-22,Tuesday,15:02:00,109.0,10,PE,79200.0,Buy,2024-10-22,Tuesday,15:15:00,139.05,300.5000000000001,27.56880733944955,2024-10-25,,,Exit Condition Met For Trade
82,2024-10-25,,09:16:00,80030.08,,,,,2024-10-25,,15:15:00,79437.28,-750.0,,,1424.95,-750.05,Exit Condition Met For Trade
82.2,2024-10-25,Friday,10:52:00,99.55,10,PE,79400.0,Buy,2024-10-25,Friday,15:13:00,24.55,-750.0,-75.33902561526871,2024-10-25,,,Stop Loss Hit
83,2024-11-04,,09:16:00,79373.92,,,,,2024-11-04,,15:15:00,78789.75,141.5,,,2290.95,-87.54999999999995,Exit Condition Met For Trade
83.2,2024-11-04,Monday,09:35:00,138.6,10,PE,77000.0,Buy,2024-11-04,Monday,15:15:00,152.75,141.50000000000006,10.209235209235214,2024-11-08,,,Exit Condition Met For Trade
84,2024-11-07,,09:16:00,80270.52,,,,,2024-11-07,,15:15:00,79549.07,-220.0,,,655.95,-347.54999999999995,Exit Condition Met For Trade
84.2,2024-11-07,Thursday,09:59:00,104.05,10,PE,79000.0,Buy,2024-11-07,Thursday,15:15:00,82.05,-220.0,-21.14368092263335,2024-11-08,,,Exit Condition Met For Trade
85,2024-11-08,,09:16:00,79321.6,,,,,2024-11-08,,15:15:00,79523.53,-750.0,,,0,-750.05,Exit Condition Met For Trade
85.2,2024-11-08,Friday,09:20:00,100.0,10,PE,78400.0,Buy,2024-11-08,Friday,09:32:00,25.0,-750.0,-75.0,2024-11-08,,,Stop Loss Hit
86,2024-11-11,,09:16:00,79046.67,,,,,2024-11-11,,15:15:00,79589.57,-750.0,,,29.950000000000045,-750.05,Exit Condition Met For Trade
86.1,2024-11-11,Monday,11:16:00,110.0,10,CE,81000.0,Buy,2024-11-11,Monday,14:16:00,35.0,-750.0,-68.18181818181819,2024-11-14,,,Stop Loss Hit
87,2024-11-12,,09:16:00,79787.24,,,,,2024-11-12,,15:15:00,78656.3,1383.0,,,1456.95,-0.05,Exit Condition Met For Trade
87.2,2024-11-12,Tuesday,12:41:00,113.2,10,PE,78500.0,Buy,2024-11-12,Tuesday,15:15:00,251.5,1383.0,122.1731448763251,2024-11-14,,,Exit Condition Met For Trade
88,2024-11-13,,09:16:00,78582.19,,,,,2024-11-13,,15:15:00,77641.89,589.5,,,1132.45,-572.05,Exit Condition Met For Trade
88.2,2024-11-13,Wednesday,09:49:00,115.4,10,PE,77400.0,Buy,2024-11-13,Wednesday,15:15:00,174.35,589.4999999999999,51.08318890814557,2024-11-14,,,Exit Condition Met For Trade
89,2024-11-19,,09:16:00,77664.7,,,,,2024-11-19,,15:15:00,77502.44,-652.0,,,590.45,-699.55,Exit Condition Met For Trade
89.1,2024-11-19,Tuesday,09:39:00,108.35,10,CE,79000.0,Buy,2024-11-19,Tuesday,15:15:00,43.15,-651.9999999999999,-60.17535763728657,2024-11-22,,,Exit Condition Met For Trade
90,2024-11-22,,09:16:00,77352.41,,,,,2024-11-22,,10:00:00,77621.8,-616.5,,,666.45,-730.0500000000002,Square Off All Legs due to Stop Loss
90.1,2024-11-22,Friday,09:23:00,107.05,10,CE,78100.0,Buy,2024-11-22,Friday,10:00:00,120.4,133.50000000000009,12.470808033629154,2024-11-22,,,Square Off All Legs due to Stop Loss
90.2,2024-11-22,Friday,09:40:00,116.95,10,PE,76500.0,Buy,2024-11-22,Friday,10:00:00,41.95,-750.0,-64.12997007268063,2024-11-22,,,Stop Loss Hit
91,2024-11-28,,09:16:00,80296.86,,,,,2024-11-28,,15:15:00,79045.15,3500.0,,,3500.0,-0.05,Exit Condition Met For Trade
91.2,2024-11-28,Thursday,10:37:00,110.9,10,PE,79200.0,Buy,2024-11-28,Thursday,14:14:00,460.9,3500.0,315.5996393146979,2024-11-29,,,Target Hit
92,2024-11-29,,09:16:00,79150.59,,,,,2024-11-29,,15:15:00,79769.43,-750.0,,,4.9500000000000455,-750.05,Exit Condition Met For Trade
92.1,2024-11-29,Friday,09:34:00,115.4,10,CE,80300.0,Buy,2024-11-29,Friday,10:07:00,40.4,-750.0,-64.99133448873484,2024-11-29,,,Stop Loss Hit
93,2024-12-02,,09:16:00,79456.02,,,,,2024-12-02,,15:15:00,80249.16,47.5,,,398.45000000000005,-0.05,Exit Condition Met For Trade
93.1,2024-12-02,Monday,13:59:00,108.8,10,CE,81800.0,Buy,2024-12-02,Monday,15:15:00,113.55,47.5,4.365808823529412,2024-12-06,,,Exit Condition Met For Trade
94,2024-12-05,,09:16:00,81083.61,,,,,2024-12-05,,13:43:00,81664.33,-780.5,,,21.450000000000045,-831.5500000000002,Square Off All Legs due to Stop Loss
94.1,2024-12-05,Thursday,12:16:00,105.05,10,CE,82800.0,Buy,2024-12-05,Thursday,13:43:00,102.0,-30.49999999999997,-2.9033793431699166,2024-12-06,,,Square Off All Legs due to Stop Loss
94.2,2024-12-05,Thursday,10:59:00,110.35,10,PE,78800.0,Buy,2024-12-05,Thursday,13:43:00,35.35,-750.0,-67.96556411418216,2024-12-06,,,Stop Loss Hit
