product_symbol,price,size,timestamp,buyer_role
C-BTC-68400-090324,1141.00000000,1,2024-03-08 15:14:30.840234,maker
C-BTC-68400-090324,1141.00000000,1,2024-03-08 15:16:40.035694,maker
C-BTC-69800-090324,710.00000000,250,2024-03-08 15:26:41.425928,taker
P-BTC-64000-090324,496.00000000,500,2024-03-08 16:12:55.583519,taker
P-BTC-63400-090324,209.00000000,381,2024-03-08 16:12:57.790684,maker
P-BTC-63400-090324,210.00000000,119,2024-03-08 16:12:59.200300,maker
P-BTC-68000-090324,117.00000000,10,2024-03-09 04:57:26.031204,maker
C-BTC-70000-090324,0.10000000,90,2024-03-09 07:21:55.051760,maker
P-BTC-68000-090324,254.30000000,10,2024-03-09 10:09:34.439463,maker
C-BTC-69200-100324,104.00000000,80,2024-03-09 12:27:26.514494,maker
C-BTC-69200-100324,390.58965517,80,2024-03-10 12:00:00.066201,taker
C-BTC-70600-110324,520.00000000,50,2024-03-10 13:25:14.449344,maker
C-BTC-70400-110324,590.00000000,20,2024-03-10 13:26:39.747594,maker
C-BTC-72000-120324,668.00000000,25,2024-03-10 16:54:52.890712,taker
P-BTC-69000-110324,596.00000000,25,2024-03-10 16:54:53.470438,taker
C-BTC-69500-220324,4154.00000000,25,2024-03-10 18:02:37.379649,taker
P-BTC-68000-120324,809.00000000,25,2024-03-10 18:02:38.234124,taker
C-BTC-69400-120324,1436.00000000,25,2024-03-10 19:24:15.508723,taker
P-BTC-64400-110324,56.00000000,25,2024-03-10 19:24:16.479868,taker
C-BTC-70000-130324,1600.00000000,25,2024-03-10 19:48:27.902363,taker
P-BTC-62500-150324,403.00000000,25,2024-03-10 19:48:28.863721,taker
C-BTC-69800-130324,1725.00000000,25,2024-03-10 19:58:38.769556,taker
P-BTC-59500-220324,632.00000000,25,2024-03-10 19:58:39.815403,taker
C-BTC-69600-130324,1731.00000000,25,2024-03-10 20:56:53.615746,taker
P-BTC-62000-220324,1032.00000000,25,2024-03-10 20:56:54.723477,taker
P-BTC-69000-110324,780.00000000,25,2024-03-10 22:19:27.595659,taker
C-BTC-69000-130324,1657.00000000,25,2024-03-10 22:20:18.836273,taker
P-BTC-68000-110324,331.00000000,25,2024-03-10 22:20:19.921646,taker
C-BTC-68200-130324,2113.00000000,25,2024-03-10 22:21:14.142397,taker
P-BTC-67600-110324,203.00000000,25,2024-03-10 22:21:15.311395,taker
C-BTC-71200-110324,111.00000000,25,2024-03-10 22:35:50.711879,taker
P-BTC-67800-110324,240.00000000,25,2024-03-10 22:35:51.987138,taker
C-BTC-64000-220324,6806.00000000,25,2024-03-10 22:43:49.175128,taker
P-BTC-66000-130324,696.00000000,25,2024-03-10 22:43:50.459745,taker
P-BTC-67600-110324,253.50000000,25,2024-03-10 22:45:09.192798,taker
C-BTC-68400-130324,1901.00000000,25,2024-03-10 22:46:21.235973,taker
P-BTC-67200-110324,181.00000000,25,2024-03-10 22:46:22.605454,taker
P-BTC-67800-110324,321.10000000,25,2024-03-10 22:55:30.400040,taker
P-BTC-68000-120324,1049.20000000,25,2024-03-10 22:55:33.169023,taker
P-BTC-68000-110324,429.00000000,25,2024-03-10 22:55:47.088391,taker
C-BTC-70000-120324,721.00000000,25,2024-03-10 22:55:49.990746,taker
P-BTC-67600-120324,958.00000000,25,2024-03-10 22:55:51.379338,taker
P-BTC-67200-110324,245.80000000,25,2024-03-10 22:56:20.376331,taker
C-BTC-67600-130324,2052.00000000,25,2024-03-10 22:57:28.426255,taker
P-BTC-68000-110324,558.00000000,25,2024-03-10 22:57:29.437037,taker
C-BTC-68600-130324,1731.00000000,25,2024-03-10 23:00:13.124899,taker
P-BTC-67200-110324,224.00000000,25,2024-03-10 23:00:14.487798,taker
C-BTC-68800-130324,1764.00000000,25,2024-03-10 23:17:31.010942,taker
P-BTC-58000-220324,496.00000000,25,2024-03-10 23:17:32.472355,taker
C-BTC-68400-110324,740.00000000,25,2024-03-10 23:22:17.851782,taker
P-BTC-58500-220324,554.00000000,25,2024-03-10 23:22:19.669696,taker
C-BTC-68000-220324,4534.00000000,25,2024-03-11 00:06:58.420671,taker
P-BTC-68800-110324,553.00000000,25,2024-03-11 00:07:00.106971,taker
C-BTC-68500-220324,4285.00000000,25,2024-03-11 00:07:28.584922,taker
P-BTC-59000-220324,589.00000000,25,2024-03-11 00:07:29.982932,taker
P-BTC-68800-110324,725.40000000,25,2024-03-11 00:25:58.007165,taker
C-BTC-67500-220324,4588.00000000,25,2024-03-11 00:26:27.499711,taker
P-BTC-68200-110324,431.00000000,25,2024-03-11 00:26:29.148243,taker
C-BTC-69000-220324,3911.00000000,25,2024-03-11 00:27:23.652089,taker
P-BTC-68600-110324,564.00000000,25,2024-03-11 00:27:25.305403,taker
P-BTC-68600-110324,730.60000000,25,2024-03-11 00:44:25.758497,taker
P-BTC-68200-110324,579.90000000,25,2024-03-11 00:49:34.708309,taker
C-BTC-70200-110324,90.00000000,25,2024-03-11 00:49:47.674633,taker
P-BTC-67800-110324,468.00000000,25,2024-03-11 00:49:49.829531,taker
P-BTC-67200-110324,292.50000000,25,2024-03-11 00:50:27.764352,taker
C-BTC-67000-220324,4488.00000000,25,2024-03-11 00:50:29.487760,taker
P-BTC-68600-110324,940.00000000,25,2024-03-11 00:50:31.160240,taker
P-BTC-62500-150324,530.40000000,25,2024-03-11 00:50:39.389088,taker
C-BTC-71000-220324,2751.00000000,25,2024-03-11 00:51:05.799428,taker
P-BTC-65200-130324,658.00000000,25,2024-03-11 00:51:07.286632,taker
P-BTC-67800-110324,582.40000000,25,2024-03-11 00:51:15.714910,taker
P-BTC-68000-110324,702.00000000,25,2024-03-11 00:51:16.070185,taker
P-BTC-66000-130324,916.50000000,25,2024-03-11 00:51:18.101177,taker
P-BTC-67600-120324,1183.00000000,25,2024-03-11 00:51:20.289342,taker
P-BTC-68600-110324,1166.20000000,25,2024-03-11 00:51:22.156518,taker
C-BTC-67400-110324,770.00000000,25,2024-03-11 00:51:29.023681,taker
P-BTC-66800-110324,352.00000000,25,2024-03-11 00:51:30.662305,taker
C-BTC-66800-130324,2285.00000000,25,2024-03-11 00:51:49.139686,taker
P-BTC-65600-110324,181.00000000,25,2024-03-11 00:51:51.091172,taker
P-BTC-66800-110324,366.60000000,25,2024-03-11 00:52:18.868131,taker
P-BTC-64400-110324,72.80000000,25,2024-03-11 00:52:24.905324,taker
P-BTC-65600-110324,230.10000000,25,2024-03-11 00:52:25.789943,taker
P-BTC-62000-220324,1344.20000000,25,2024-03-11 00:52:31.278601,taker
P-BTC-65200-130324,833.40000000,25,2024-03-11 00:52:32.326443,taker
P-BTC-59500-220324,821.60000000,25,2024-03-11 00:52:32.951977,taker
C-BTC-66500-220324,4487.00000000,25,2024-03-11 00:53:12.225822,taker
