datetime,open,high,low,close,adj close,volume,year,month,hour,day,day_name,minute,max,min,difference,candle_body,high_shadow,low_shadow,trend
2024-08-01 14:15:00,24981.44921875,24984.30078125,24965.900390625,24973.5,24973.5,0,2024,8,14,1,Thursday,15,24984.30078125,24965.900390625,18.400390625,7.94921875,2.8515625,7.599609375,UP
2024-08-01 14:30:00,24973.05078125,25005.80078125,24956.94921875,25005.80078125,25005.80078125,0,2024,8,14,1,Thursday,30,25005.80078125,24956.94921875,48.8515625,-32.75,32.75,48.8515625,DOWN
2024-08-01 14:45:00,25003.599609375,25010.25,24973.19921875,24983.05078125,24983.05078125,0,2024,8,14,1,Thursday,45,25010.25,24973.19921875,37.05078125,20.548828125,6.650390625,9.8515625,UP
2024-08-01 15:00:00,24982.55078125,25020.900390625,24975.349609375,25018.25,25018.25,0,2024,8,15,1,Thursday,0,25020.900390625,24975.349609375,45.55078125,-35.69921875,38.349609375,42.900390625,DOWN
2024-08-01 15:15:00,25018.69921875,25030.849609375,24998.400390625,25004.900390625,25004.900390625,0,2024,8,15,1,Thursday,15,25030.849609375,24998.400390625,32.44921875,13.798828125,12.150390625,6.5,UP
2024-08-02 09:15:00,24824.19921875,24851.44921875,24754.94921875,24837.0,24837.0,0,2024,8,9,2,Friday,15,24851.44921875,24754.94921875,96.5,-12.80078125,27.25,82.05078125,DOWN
2024-08-02 09:30:00,24836.0,24836.69921875,24758.19921875,24761.5,24761.5,0,2024,8,9,2,Friday,30,24836.69921875,24758.19921875,78.5,74.5,0.69921875,3.30078125,UP
2024-08-02 09:45:00,24758.900390625,24764.650390625,24725.0,24738.650390625,24738.650390625,0,2024,8,9,2,Friday,45,24764.650390625,24725.0,39.650390625,20.25,5.75,13.650390625,UP
2024-08-02 10:00:00,24739.25,24778.900390625,24730.25,24778.900390625,24778.900390625,0,2024,8,10,2,Friday,0,24778.900390625,24730.25,48.650390625,-39.650390625,39.650390625,48.650390625,DOWN
2024-08-02 10:15:00,24779.44921875,24788.650390625,24746.0,24754.099609375,24754.099609375,0,2024,8,10,2,Friday,15,24788.650390625,24746.0,42.650390625,25.349609375,9.201171875,8.099609375,UP
2024-08-02 10:30:00,24754.849609375,24809.599609375,24754.849609375,24793.900390625,24793.900390625,0,2024,8,10,2,Friday,30,24809.599609375,24754.849609375,54.75,-39.05078125,54.75,39.05078125,DOWN
2024-08-02 10:45:00,24794.05078125,24823.25,24791.5,24821.400390625,24821.400390625,0,2024,8,10,2,Friday,45,24823.25,24791.5,31.75,-27.349609375,29.19921875,29.900390625,DOWN
2024-08-02 11:00:00,24820.599609375,24823.75,24778.75,24805.05078125,24805.05078125,0,2024,8,11,2,Friday,0,24823.75,24778.75,45.0,15.548828125,3.150390625,26.30078125,UP
2024-08-02 11:15:00,24803.599609375,24824.05078125,24795.44921875,24822.94921875,24822.94921875,0,2024,8,11,2,Friday,15,24824.05078125,24795.44921875,28.6015625,-19.349609375,20.451171875,27.5,DOWN
2024-08-02 11:30:00,24822.599609375,24830.75,24802.349609375,24822.55078125,24822.55078125,0,2024,8,11,2,Friday,30,24830.75,24802.349609375,28.400390625,0.048828125,8.150390625,20.201171875,UP
2024-08-02 11:45:00,24821.599609375,24835.099609375,24796.849609375,24797.400390625,24797.400390625,0,2024,8,11,2,Friday,45,24835.099609375,24796.849609375,38.25,24.19921875,13.5,0.55078125,UP
2024-08-02 12:00:00,24797.25,24799.44921875,24779.900390625,24788.69921875,24788.69921875,0,2024,8,12,2,Friday,0,24799.44921875,24779.900390625,19.548828125,8.55078125,2.19921875,8.798828125,UP
2024-08-02 12:15:00,24788.400390625,24794.900390625,24765.75,24771.05078125,24771.05078125,0,2024,8,12,2,Friday,15,24794.900390625,24765.75,29.150390625,17.349609375,6.5,5.30078125,UP
2024-08-02 12:30:00,24770.69921875,24779.94921875,24757.5,24761.80078125,24761.80078125,0,2024,8,12,2,Friday,30,24779.94921875,24757.5,22.44921875,8.8984375,9.25,4.30078125,UP
2024-08-02 12:45:00,24762.099609375,24780.44921875,24754.69921875,24776.650390625,24776.650390625,0,2024,8,12,2,Friday,45,24780.44921875,24754.69921875,25.75,-14.55078125,18.349609375,21.951171875,DOWN
2024-08-02 13:00:00,24776.650390625,24783.400390625,24767.94921875,24770.5,24770.5,0,2024,8,13,2,Friday,0,24783.400390625,24767.94921875,15.451171875,6.150390625,6.75,2.55078125,UP
2024-08-02 13:15:00,24769.25,24777.349609375,24755.400390625,24775.5,24775.5,0,2024,8,13,2,Friday,15,24777.349609375,24755.400390625,21.94921875,-6.25,8.099609375,20.099609375,DOWN
2024-08-02 13:30:00,24775.5,24808.30078125,24767.599609375,24793.5,24793.5,0,2024,8,13,2,Friday,30,24808.30078125,24767.599609375,40.701171875,-18.0,32.80078125,25.900390625,DOWN
2024-08-02 13:45:00,24793.25,24807.400390625,24788.349609375,24801.25,24801.25,0,2024,8,13,2,Friday,45,24807.400390625,24788.349609375,19.05078125,-8.0,14.150390625,12.900390625,DOWN
2024-08-02 14:00:00,24801.5,24808.900390625,24763.94921875,24770.55078125,24770.55078125,0,2024,8,14,2,Friday,0,24808.900390625,24763.94921875,44.951171875,30.94921875,7.400390625,6.6015625,UP
2024-08-02 14:15:00,24771.19921875,24792.55078125,24755.5,24767.849609375,24767.849609375,0,2024,8,14,2,Friday,15,24792.55078125,24755.5,37.05078125,3.349609375,21.3515625,12.349609375,UP
2024-08-02 14:30:00,24767.099609375,24770.44921875,24730.69921875,24735.0,24735.0,0,2024,8,14,2,Friday,30,24770.44921875,24730.69921875,39.75,32.099609375,3.349609375,4.30078125,UP
2024-08-02 14:45:00,24734.69921875,24744.650390625,24718.94921875,24731.150390625,24731.150390625,0,2024,8,14,2,Friday,45,24744.650390625,24718.94921875,25.701171875,3.548828125,9.951171875,12.201171875,UP
2024-08-02 15:00:00,24730.650390625,24735.44921875,24688.30078125,24727.900390625,24727.900390625,0,2024,8,15,2,Friday,0,24735.44921875,24688.30078125,47.1484375,2.75,4.798828125,39.599609375,UP
2024-08-02 15:15:00,24728.849609375,24736.69921875,24696.099609375,24699.44921875,24699.44921875,0,2024,8,15,2,Friday,15,24736.69921875,24696.099609375,40.599609375,29.400390625,7.849609375,3.349609375,UP
2024-08-05 09:15:00,24323.69921875,24346.30078125,24211.44921875,24216.55078125,24216.55078125,0,2024,8,9,5,Monday,15,24346.30078125,24211.44921875,134.8515625,107.1484375,22.6015625,5.1015625,UP
2024-08-05 09:30:00,24215.5,24275.650390625,24193.25,24271.400390625,24271.400390625,0,2024,8,9,5,Monday,30,24275.650390625,24193.25,82.400390625,-55.900390625,60.150390625,78.150390625,DOWN
2024-08-05 09:45:00,24272.900390625,24346.19921875,24248.599609375,24332.44921875,24332.44921875,0,2024,8,9,5,Monday,45,24346.19921875,24248.599609375,97.599609375,-59.548828125,73.298828125,83.849609375,DOWN
2024-08-05 10:00:00,24333.400390625,24337.5,24263.650390625,24292.150390625,24292.150390625,0,2024,8,10,5,Monday,0,24337.5,24263.650390625,73.849609375,41.25,4.099609375,28.5,UP
2024-08-05 10:15:00,24290.80078125,24295.900390625,24256.400390625,24273.0,24273.0,0,2024,8,10,5,Monday,15,24295.900390625,24256.400390625,39.5,17.80078125,5.099609375,16.599609375,UP
2024-08-05 10:30:00,24273.0,24280.44921875,24186.400390625,24205.55078125,24205.55078125,0,2024,8,10,5,Monday,30,24280.44921875,24186.400390625,94.048828125,67.44921875,7.44921875,19.150390625,UP
2024-08-05 10:45:00,24206.19921875,24206.80078125,24093.400390625,24096.650390625,24096.650390625,0,2024,8,10,5,Monday,45,24206.80078125,24093.400390625,113.400390625,109.548828125,0.6015625,3.25,UP
