datetime,open,high,low,close,adj close,volume,year,month,hour,day,day_name,minute,max,min,difference,candle_body,high_shadow,low_shadow,trend
2024-09-02 10:55:00+05:30,25311.75,25315.25,25305.400390625,25314.55078125,25314.55078125,0,2024,9,10,2,Monday,55,25315.25,25305.400390625,9.849609375,-2.80078125,3.5,9.150390625,DOWN
2024-09-02 11:00:00+05:30,25314.44921875,25316.94921875,25310.25,25312.75,25312.75,0,2024,9,11,2,Monday,0,25316.94921875,25310.25,6.69921875,1.69921875,2.5,2.5,UP
2024-09-02 11:05:00+05:30,25312.44921875,25317.0,25302.599609375,25316.400390625,25316.400390625,0,2024,9,11,2,Monday,5,25317.0,25302.599609375,14.400390625,-3.951171875,4.55078125,13.80078125,DOWN
2024-09-02 11:10:00+05:30,25317.0,25320.400390625,25310.80078125,25315.400390625,25315.400390625,0,2024,9,11,2,Monday,10,25320.400390625,25310.80078125,9.599609375,1.599609375,3.400390625,4.599609375,UP
2024-09-02 11:15:00+05:30,25315.80078125,25319.19921875,25307.25,25313.55078125,25313.55078125,0,2024,9,11,2,Monday,15,25319.19921875,25307.25,11.94921875,2.25,3.3984375,6.30078125,UP
2024-09-02 11:20:00+05:30,25313.75,25322.0,25307.150390625,25320.25,25320.25,0,2024,9,11,2,Monday,20,25322.0,25307.150390625,14.849609375,-6.5,8.25,13.099609375,DOWN
2024-09-02 11:25:00+05:30,25320.69921875,25321.55078125,25307.94921875,25310.150390625,25310.150390625,0,2024,9,11,2,Monday,25,25321.55078125,25307.94921875,13.6015625,10.548828125,0.8515625,2.201171875,UP
2024-09-02 11:30:00+05:30,25310.349609375,25312.30078125,25302.099609375,25306.599609375,25306.599609375,0,2024,9,11,2,Monday,30,25312.30078125,25302.099609375,10.201171875,3.75,1.951171875,4.5,UP
2024-09-02 11:35:00+05:30,25307.0,25311.55078125,25303.150390625,25304.150390625,25304.150390625,0,2024,9,11,2,Monday,35,25311.55078125,25303.150390625,8.400390625,2.849609375,4.55078125,1.0,UP
2024-09-02 11:40:00+05:30,25304.5,25308.25,25292.849609375,25298.19921875,25298.19921875,0,2024,9,11,2,Monday,40,25308.25,25292.849609375,15.400390625,6.30078125,3.75,5.349609375,UP
2024-09-02 11:45:00+05:30,25298.599609375,25308.25,25297.0,25307.05078125,25307.05078125,0,2024,9,11,2,Monday,45,25308.25,25297.0,11.25,-8.451171875,9.650390625,10.05078125,DOWN
2024-09-02 11:50:00+05:30,25307.150390625,25307.80078125,25291.05078125,25293.94921875,25293.94921875,0,2024,9,11,2,Monday,50,25307.80078125,25291.05078125,16.75,13.201171875,0.650390625,2.8984375,UP
2024-09-02 11:55:00+05:30,25294.150390625,25295.44921875,25281.80078125,25287.75,25287.75,0,2024,9,11,2,Monday,55,25295.44921875,25281.80078125,13.6484375,6.400390625,1.298828125,5.94921875,UP
2024-09-02 12:00:00+05:30,25289.099609375,25293.0,25283.599609375,25292.900390625,25292.900390625,0,2024,9,12,2,Monday,0,25293.0,25283.599609375,9.400390625,-3.80078125,3.900390625,9.30078125,DOWN
2024-09-02 12:05:00+05:30,25295.599609375,25299.75,25289.94921875,25295.44921875,25295.44921875,0,2024,9,12,2,Monday,5,25299.75,25289.94921875,9.80078125,0.150390625,4.150390625,5.5,UP
2024-09-02 12:10:00+05:30,25295.650390625,25302.099609375,25287.05078125,25300.5,25300.5,0,2024,9,12,2,Monday,10,25302.099609375,25287.05078125,15.048828125,-4.849609375,6.44921875,13.44921875,DOWN
2024-09-02 12:15:00+05:30,25301.5,25304.099609375,25290.30078125,25293.150390625,25293.150390625,0,2024,9,12,2,Monday,15,25304.099609375,25290.30078125,13.798828125,8.349609375,2.599609375,2.849609375,UP
2024-09-02 12:20:00+05:30,25293.400390625,25298.349609375,25290.5,25293.05078125,25293.05078125,0,2024,9,12,2,Monday,20,25298.349609375,25290.5,7.849609375,0.349609375,4.94921875,2.55078125,UP
2024-09-02 12:25:00+05:30,25293.0,25298.349609375,25287.099609375,25290.099609375,25290.099609375,0,2024,9,12,2,Monday,25,25298.349609375,25287.099609375,11.25,2.900390625,5.349609375,3.0,UP
2024-09-02 12:30:00+05:30,25290.25,25296.80078125,25288.400390625,25293.19921875,25293.19921875,0,2024,9,12,2,Monday,30,25296.80078125,25288.400390625,8.400390625,-2.94921875,6.55078125,4.798828125,DOWN
2024-09-02 12:35:00+05:30,25292.849609375,25299.75,25292.69921875,25294.44921875,25294.44921875,0,2024,9,12,2,Monday,35,25299.75,25292.69921875,7.05078125,-1.599609375,6.900390625,1.75,DOWN
2024-09-02 12:40:00+05:30,25294.650390625,25296.5,25273.94921875,25276.80078125,25276.80078125,0,2024,9,12,2,Monday,40,25296.5,25273.94921875,22.55078125,17.849609375,1.849609375,2.8515625,UP
2024-09-02 12:45:00+05:30,25276.849609375,25278.94921875,25257.94921875,25259.30078125,25259.30078125,0,2024,9,12,2,Monday,45,25278.94921875,25257.94921875,21.0,17.548828125,2.099609375,1.3515625,UP
2024-09-02 12:50:00+05:30,25259.150390625,25263.900390625,25251.69921875,25259.099609375,25259.099609375,0,2024,9,12,2,Monday,50,25263.900390625,25251.69921875,12.201171875,0.05078125,4.75,7.400390625,UP
2024-09-02 12:55:00+05:30,25258.900390625,25263.55078125,25235.55078125,25246.55078125,25246.55078125,0,2024,9,12,2,Monday,55,25263.55078125,25235.55078125,28.0,12.349609375,4.650390625,11.0,UP
2024-09-02 13:00:00+05:30,25246.599609375,25258.599609375,25240.94921875,25256.44921875,25256.44921875,0,2024,9,13,2,Monday,0,25258.599609375,25240.94921875,17.650390625,-9.849609375,12.0,15.5,DOWN
2024-09-02 13:05:00+05:30,25256.30078125,25266.849609375,25254.849609375,25262.05078125,25262.05078125,0,2024,9,13,2,Monday,5,25266.849609375,25254.849609375,12.0,-5.75,10.548828125,7.201171875,DOWN
2024-09-02 13:10:00+05:30,25261.44921875,25269.94921875,25254.55078125,25255.69921875,25255.69921875,0,2024,9,13,2,Monday,10,25269.94921875,25254.55078125,15.3984375,5.75,8.5,1.1484375,UP
2024-09-02 13:15:00+05:30,25255.80078125,25265.0,25254.94921875,25260.0,25260.0,0,2024,9,13,2,Monday,15,25265.0,25254.94921875,10.05078125,-4.19921875,9.19921875,5.05078125,DOWN
2024-09-02 13:20:00+05:30,25259.55078125,25261.80078125,25250.150390625,25256.19921875,25256.19921875,0,2024,9,13,2,Monday,20,25261.80078125,25250.150390625,11.650390625,3.3515625,2.25,6.048828125,UP
2024-09-02 13:25:00+05:30,25255.650390625,25262.0,25248.650390625,25257.150390625,25257.150390625,0,2024,9,13,2,Monday,25,25262.0,25248.650390625,13.349609375,-1.5,6.349609375,8.5,DOWN
2024-09-02 13:30:00+05:30,25255.900390625,25262.75,25253.099609375,25254.599609375,25254.599609375,0,2024,9,13,2,Monday,30,25262.75,25253.099609375,9.650390625,1.30078125,6.849609375,1.5,UP
2024-09-02 13:35:00+05:30,25254.80078125,25257.349609375,25248.349609375,25249.05078125,25249.05078125,0,2024,9,13,2,Monday,35,25257.349609375,25248.349609375,9.0,5.75,2.548828125,0.701171875,UP
2024-09-02 13:40:00+05:30,25250.19921875,25255.55078125,25244.94921875,25253.5,25253.5,0,2024,9,13,2,Monday,40,25255.55078125,25244.94921875,10.6015625,-3.30078125,5.3515625,8.55078125,DOWN
2024-09-02 13:45:00+05:30,25253.099609375,25259.05078125,25250.849609375,25258.400390625,25258.400390625,0,2024,9,13,2,Monday,45,25259.05078125,25250.849609375,8.201171875,-5.30078125,5.951171875,7.55078125,DOWN
2024-09-02 13:50:00+05:30,25258.599609375,25264.849609375,25256.94921875,25258.55078125,25258.55078125,0,2024,9,13,2,Monday,50,25264.849609375,25256.94921875,7.900390625,0.048828125,6.25,1.6015625,UP
2024-09-02 13:55:00+05:30,25259.099609375,25260.19921875,25250.55078125,25252.30078125,25252.30078125,0,2024,9,13,2,Monday,55,25260.19921875,25250.55078125,9.6484375,6.798828125,1.099609375,1.75,UP
2024-09-02 14:00:00+05:30,25253.0,25280.75,25251.150390625,25277.69921875,25277.69921875,0,2024,9,14,2,Monday,0,25280.75,25251.150390625,29.599609375,-24.69921875,27.75,26.548828125,DOWN
2024-09-02 14:05:00+05:30,25277.30078125,25283.650390625,25270.650390625,25283.150390625,25283.150390625,0,2024,9,14,2,Monday,5,25283.650390625,25270.650390625,13.0,-5.849609375,6.349609375,12.5,DOWN
2024-09-02 14:10:00+05:30,25282.75,25283.099609375,25272.599609375,25275.75,25275.75,0,2024,9,14,2,Monday,10,25283.099609375,25272.599609375,10.5,7.0,0.349609375,3.150390625,UP
2024-09-02 14:15:00+05:30,25275.400390625,25289.19921875,25275.099609375,25289.150390625,25289.150390625,0,2024,9,14,2,Monday,15,25289.19921875,25275.099609375,14.099609375,-13.75,13.798828125,14.05078125,DOWN
2024-09-02 14:20:00+05:30,25289.30078125,25290.349609375,25264.19921875,25272.55078125,25272.55078125,0,2024,9,14,2,Monday,20,25290.349609375,25264.19921875,26.150390625,16.75,1.048828125,8.3515625,UP
2024-09-02 14:25:00+05:30,25272.849609375,25274.25,25258.0,25259.80078125,25259.80078125,0,2024,9,14,2,Monday,25,25274.25,25258.0,16.25,13.048828125,1.400390625,1.80078125,UP
2024-09-02 14:30:00+05:30,25260.650390625,25275.94921875,25259.599609375,25273.599609375,25273.599609375,0,2024,9,14,2,Monday,30,25275.94921875,25259.599609375,16.349609375,-12.94921875,15.298828125,14.0,DOWN
2024-09-02 14:35:00+05:30,25273.30078125,25285.150390625,25271.55078125,25282.650390625,25282.650390625,0,2024,9,14,2,Monday,35,25285.150390625,25271.55078125,13.599609375,-9.349609375,11.849609375,11.099609375,DOWN
2024-09-02 14:40:00+05:30,25282.19921875,25283.650390625,25272.150390625,25273.0,25273.0,0,2024,9,14,2,Monday,40,25283.650390625,25272.150390625,11.5,9.19921875,1.451171875,0.849609375,UP
2024-09-02 14:45:00+05:30,25273.599609375,25286.44921875,25271.80078125,25284.0,25284.0,0,2024,9,14,2,Monday,45,25286.44921875,25271.80078125,14.6484375,-10.400390625,12.849609375,12.19921875,DOWN
2024-09-02 14:50:00+05:30,25283.55078125,25286.94921875,25269.19921875,25270.900390625,25270.900390625,0,2024,9,14,2,Monday,50,25286.94921875,25269.19921875,17.75,12.650390625,3.3984375,1.701171875,UP
2024-09-02 14:55:00+05:30,25270.0,25275.849609375,25265.599609375,25274.25,25274.25,0,2024,9,14,2,Monday,55,25275.849609375,25265.599609375,10.25,-4.25,5.849609375,8.650390625,DOWN
2024-09-02 15:00:00+05:30,25275.0,25288.25,25271.400390625,25278.19921875,25278.19921875,0,2024,9,15,2,Monday,0,25288.25,25271.400390625,16.849609375,-3.19921875,13.25,6.798828125,DOWN
2024-09-02 15:05:00+05:30,25278.5,25284.80078125,25272.55078125,25283.55078125,25283.55078125,0,2024,9,15,2,Monday,5,25284.80078125,25272.55078125,12.25,-5.05078125,6.30078125,11.0,DOWN
2024-09-02 15:10:00+05:30,25283.69921875,25283.69921875,25267.69921875,25280.099609375,25280.099609375,0,2024,9,15,2,Monday,10,25283.69921875,25267.69921875,16.0,3.599609375,0.0,12.400390625,UP
2024-09-02 15:15:00+05:30,25279.599609375,25288.19921875,25279.599609375,25288.05078125,25288.05078125,0,2024,9,15,2,Monday,15,25288.19921875,25279.599609375,8.599609375,-8.451171875,8.599609375,8.451171875,DOWN
2024-09-02 15:20:00+05:30,25288.75,25289.849609375,25273.849609375,25277.900390625,25277.900390625,0,2024,9,15,2,Monday,20,25289.849609375,25273.849609375,16.0,10.849609375,1.099609375,4.05078125,UP
2024-09-02 15:25:00+05:30,25276.80078125,25280.30078125,25258.599609375,25273.900390625,25273.900390625,0,2024,9,15,2,Monday,25,25280.30078125,25258.599609375,21.701171875,2.900390625,3.5,15.30078125,UP
2024-09-03 09:15:00+05:30,25313.400390625,25317.75,25258.900390625,25272.5,25272.5,0,2024,9,9,3,Tuesday,15,25317.75,25258.900390625,58.849609375,40.900390625,4.349609375,13.599609375,UP
2024-09-03 09:20:00+05:30,25273.099609375,25277.05078125,25256.75,25258.05078125,25258.05078125,0,2024,9,9,3,Tuesday,20,25277.05078125,25256.75,20.30078125,15.048828125,3.951171875,1.30078125,UP
2024-09-03 09:25:00+05:30,25260.400390625,25275.69921875,25258.80078125,25267.69921875,25267.69921875,0,2024,9,9,3,Tuesday,25,25275.69921875,25258.80078125,16.8984375,-7.298828125,15.298828125,8.8984375,DOWN
2024-09-03 09:30:00+05:30,25267.150390625,25276.44921875,25257.150390625,25266.150390625,25266.150390625,0,2024,9,9,3,Tuesday,30,25276.44921875,25257.150390625,19.298828125,1.0,9.298828125,9.0,UP
2024-09-03 09:35:00+05:30,25266.400390625,25271.25,25257.5,25262.44921875,25262.44921875,0,2024,9,9,3,Tuesday,35,25271.25,25257.5,13.75,3.951171875,4.849609375,4.94921875,UP
2024-09-03 09:40:00+05:30,25262.400390625,25273.80078125,25259.0,25269.69921875,25269.69921875,0,2024,9,9,3,Tuesday,40,25273.80078125,25259.0,14.80078125,-7.298828125,11.400390625,10.69921875,DOWN
2024-09-03 09:45:00+05:30,25270.5,25276.400390625,25259.69921875,25261.44921875,25261.44921875,0,2024,9,9,3,Tuesday,45,25276.400390625,25259.69921875,16.701171875,9.05078125,5.900390625,1.75,UP
2024-09-03 09:50:00+05:30,25262.05078125,25267.650390625,25259.099609375,25261.55078125,25261.55078125,0,2024,9,9,3,Tuesday,50,25267.650390625,25259.099609375,8.55078125,0.5,5.599609375,2.451171875,UP
2024-09-03 09:55:00+05:30,25261.0,25268.099609375,25241.400390625,25254.94921875,25254.94921875,0,2024,9,9,3,Tuesday,55,25268.099609375,25241.400390625,26.69921875,6.05078125,7.099609375,13.548828125,UP
2024-09-03 10:00:00+05:30,25253.650390625,25260.150390625,25249.849609375,25253.69921875,25253.69921875,0,2024,9,10,3,Tuesday,0,25260.150390625,25249.849609375,10.30078125,-0.048828125,6.5,3.849609375,DOWN
2024-09-03 10:05:00+05:30,25254.650390625,25265.05078125,25253.849609375,25261.69921875,25261.69921875,0,2024,9,10,3,Tuesday,5,25265.05078125,25253.849609375,11.201171875,-7.048828125,10.400390625,7.849609375,DOWN
2024-09-03 10:10:00+05:30,25261.650390625,25268.19921875,25259.650390625,25265.5,25265.5,0,2024,9,10,3,Tuesday,10,25268.19921875,25259.650390625,8.548828125,-3.849609375,6.548828125,5.849609375,DOWN
2024-09-03 10:15:00+05:30,25265.25,25274.55078125,25262.150390625,25266.80078125,25266.80078125,0,2024,9,10,3,Tuesday,15,25274.55078125,25262.150390625,12.400390625,-1.55078125,9.30078125,4.650390625,DOWN
2024-09-03 10:20:00+05:30,25266.44921875,25268.05078125,25251.19921875,25255.69921875,25255.69921875,0,2024,9,10,3,Tuesday,20,25268.05078125,25251.19921875,16.8515625,10.75,1.6015625,4.5,UP
2024-09-03 10:25:00+05:30,25255.94921875,25257.900390625,25244.55078125,25248.25,25248.25,0,2024,9,10,3,Tuesday,25,25257.900390625,25244.55078125,13.349609375,7.69921875,1.951171875,3.69921875,UP
2024-09-03 10:30:00+05:30,25248.400390625,25256.94921875,25247.5,25256.650390625,25256.650390625,0,2024,9,10,3,Tuesday,30,25256.94921875,25247.5,9.44921875,-8.25,8.548828125,9.150390625,DOWN
2024-09-03 10:35:00+05:30,25256.099609375,25263.650390625,25251.05078125,25261.19921875,25261.19921875,0,2024,9,10,3,Tuesday,35,25263.650390625,25251.05078125,12.599609375,-5.099609375,7.55078125,10.1484375,DOWN
2024-09-03 10:40:00+05:30,25261.19921875,25269.099609375,25259.80078125,25263.0,25263.0,0,2024,9,10,3,Tuesday,40,25269.099609375,25259.80078125,9.298828125,-1.80078125,7.900390625,3.19921875,DOWN
2024-09-03 10:45:00+05:30,25262.80078125,25272.25,25254.69921875,25269.650390625,25269.650390625,0,2024,9,10,3,Tuesday,45,25272.25,25254.69921875,17.55078125,-6.849609375,9.44921875,14.951171875,DOWN
2024-09-03 10:50:00+05:30,25269.44921875,25271.94921875,25257.400390625,25259.650390625,25259.650390625,0,2024,9,10,3,Tuesday,50,25271.94921875,25257.400390625,14.548828125,9.798828125,2.5,2.25,UP
2024-09-03 10:55:00+05:30,25257.650390625,25261.55078125,25253.94921875,25255.19921875,25255.19921875,0,2024,9,10,3,Tuesday,55,25261.55078125,25253.94921875,7.6015625,2.451171875,3.900390625,1.25,UP
2024-09-03 11:00:00+05:30,25255.150390625,25262.650390625,25250.75,25260.44921875,25260.44921875,0,2024,9,11,3,Tuesday,0,25262.650390625,25250.75,11.900390625,-5.298828125,7.5,9.69921875,DOWN
2024-09-03 11:05:00+05:30,25259.650390625,25265.05078125,25256.30078125,25262.900390625,25262.900390625,0,2024,9,11,3,Tuesday,5,25265.05078125,25256.30078125,8.75,-3.25,5.400390625,6.599609375,DOWN
2024-09-03 11:10:00+05:30,25262.849609375,25264.25,25242.849609375,25242.849609375,25242.849609375,0,2024,9,11,3,Tuesday,10,25264.25,25242.849609375,21.400390625,20.0,1.400390625,0.0,UP
2024-09-03 11:15:00+05:30,25243.849609375,25256.94921875,25236.44921875,25256.349609375,25256.349609375,0,2024,9,11,3,Tuesday,15,25256.94921875,25236.44921875,20.5,-12.5,13.099609375,19.900390625,DOWN
2024-09-03 11:20:00+05:30,25256.650390625,25263.05078125,25253.05078125,25255.400390625,25255.400390625,0,2024,9,11,3,Tuesday,20,25263.05078125,25253.05078125,10.0,1.25,6.400390625,2.349609375,UP
2024-09-03 11:25:00+05:30,25255.30078125,25258.400390625,25250.75,25258.099609375,25258.099609375,0,2024,9,11,3,Tuesday,25,25258.400390625,25250.75,7.650390625,-2.798828125,3.099609375,7.349609375,DOWN
2024-09-03 11:30:00+05:30,25257.150390625,25261.25,25255.30078125,25260.0,25260.0,0,2024,9,11,3,Tuesday,30,25261.25,25255.30078125,5.94921875,-2.849609375,4.099609375,4.69921875,DOWN
2024-09-03 11:35:00+05:30,25259.30078125,25264.44921875,25255.75,25256.75,25256.75,0,2024,9,11,3,Tuesday,35,25264.44921875,25255.75,8.69921875,2.55078125,5.1484375,1.0,UP
2024-09-03 11:40:00+05:30,25256.900390625,25257.80078125,25250.75,25251.94921875,25251.94921875,0,2024,9,11,3,Tuesday,40,25257.80078125,25250.75,7.05078125,4.951171875,0.900390625,1.19921875,UP
2024-09-03 11:45:00+05:30,25251.69921875,25254.69921875,25248.80078125,25252.150390625,25252.150390625,0,2024,9,11,3,Tuesday,45,25254.69921875,25248.80078125,5.8984375,-0.451171875,3.0,3.349609375,DOWN
2024-09-03 11:50:00+05:30,25251.69921875,25253.849609375,25244.150390625,25251.05078125,25251.05078125,0,2024,9,11,3,Tuesday,50,25253.849609375,25244.150390625,9.69921875,0.6484375,2.150390625,6.900390625,UP
2024-09-03 11:55:00+05:30,25251.25,25254.30078125,25247.75,25251.25,25251.25,0,2024,9,11,3,Tuesday,55,25254.30078125,25247.75,6.55078125,0.0,3.05078125,3.5,ZERO
2024-09-03 12:00:00+05:30,25250.0,25256.30078125,25247.05078125,25251.69921875,25251.69921875,0,2024,9,12,3,Tuesday,0,25256.30078125,25247.05078125,9.25,-1.69921875,6.30078125,4.6484375,DOWN
2024-09-03 12:05:00+05:30,25252.349609375,25262.05078125,25249.75,25260.0,25260.0,0,2024,9,12,3,Tuesday,5,25262.05078125,25249.75,12.30078125,-7.650390625,9.701171875,10.25,DOWN
2024-09-03 12:10:00+05:30,25259.19921875,25264.349609375,25256.19921875,25259.650390625,25259.650390625,0,2024,9,12,3,Tuesday,10,25264.349609375,25256.19921875,8.150390625,-0.451171875,5.150390625,3.451171875,DOWN
2024-09-03 12:15:00+05:30,25259.44921875,25260.55078125,25254.75,25257.599609375,25257.599609375,0,2024,9,12,3,Tuesday,15,25260.55078125,25254.75,5.80078125,1.849609375,1.1015625,2.849609375,UP
2024-09-03 12:20:00+05:30,25257.80078125,25264.349609375,25253.05078125,25255.25,25255.25,0,2024,9,12,3,Tuesday,20,25264.349609375,25253.05078125,11.298828125,2.55078125,6.548828125,2.19921875,UP
2024-09-03 12:25:00+05:30,25254.94921875,25257.650390625,25249.5,25255.400390625,25255.400390625,0,2024,9,12,3,Tuesday,25,25257.650390625,25249.5,8.150390625,-0.451171875,2.701171875,5.900390625,DOWN
2024-09-03 12:30:00+05:30,25254.849609375,25261.099609375,25252.5,25257.5,25257.5,0,2024,9,12,3,Tuesday,30,25261.099609375,25252.5,8.599609375,-2.650390625,6.25,5.0,DOWN
2024-09-03 12:35:00+05:30,25256.94921875,25263.25,25255.80078125,25262.69921875,25262.69921875,0,2024,9,12,3,Tuesday,35,25263.25,25255.80078125,7.44921875,-5.75,6.30078125,6.8984375,DOWN
2024-09-03 12:40:00+05:30,25261.849609375,25265.69921875,25259.650390625,25261.44921875,25261.44921875,0,2024,9,12,3,Tuesday,40,25265.69921875,25259.650390625,6.048828125,0.400390625,3.849609375,1.798828125,UP
2024-09-03 12:45:00+05:30,25261.55078125,25267.599609375,25258.19921875,25265.80078125,25265.80078125,0,2024,9,12,3,Tuesday,45,25267.599609375,25258.19921875,9.400390625,-4.25,6.048828125,7.6015625,DOWN
2024-09-03 12:50:00+05:30,25264.94921875,25268.80078125,25259.900390625,25267.44921875,25267.44921875,0,2024,9,12,3,Tuesday,50,25268.80078125,25259.900390625,8.900390625,-2.5,3.8515625,7.548828125,DOWN
2024-09-03 12:55:00+05:30,25267.30078125,25271.44921875,25265.150390625,25269.349609375,25269.349609375,0,2024,9,12,3,Tuesday,55,25271.44921875,25265.150390625,6.298828125,-2.048828125,4.1484375,4.19921875,DOWN
2024-09-03 13:00:00+05:30,25269.150390625,25281.099609375,25267.900390625,25277.05078125,25277.05078125,0,2024,9,13,3,Tuesday,0,25281.099609375,25267.900390625,13.19921875,-7.900390625,11.94921875,9.150390625,DOWN
2024-09-03 13:05:00+05:30,25276.150390625,25278.94921875,25271.55078125,25277.19921875,25277.19921875,0,2024,9,13,3,Tuesday,5,25278.94921875,25271.55078125,7.3984375,-1.048828125,2.798828125,5.6484375,DOWN
2024-09-03 13:10:00+05:30,25277.900390625,25284.650390625,25277.349609375,25281.650390625,25281.650390625,0,2024,9,13,3,Tuesday,10,25284.650390625,25277.349609375,7.30078125,-3.75,6.75,4.30078125,DOWN
2024-09-03 13:15:00+05:30,25282.69921875,25298.30078125,25281.5,25289.19921875,25289.19921875,0,2024,9,13,3,Tuesday,15,25298.30078125,25281.5,16.80078125,-6.5,15.6015625,7.69921875,DOWN
2024-09-03 13:20:00+05:30,25289.19921875,25295.55078125,25287.349609375,25290.55078125,25290.55078125,0,2024,9,13,3,Tuesday,20,25295.55078125,25287.349609375,8.201171875,-1.3515625,6.3515625,3.201171875,DOWN
2024-09-03 13:25:00+05:30,25289.5,25293.55078125,25279.900390625,25281.44921875,25281.44921875,0,2024,9,13,3,Tuesday,25,25293.55078125,25279.900390625,13.650390625,8.05078125,4.05078125,1.548828125,UP
2024-09-03 13:30:00+05:30,25282.05078125,25284.25,25277.400390625,25279.80078125,25279.80078125,0,2024,9,13,3,Tuesday,30,25284.25,25277.400390625,6.849609375,2.25,2.19921875,2.400390625,UP
2024-09-03 13:35:00+05:30,25279.80078125,25285.19921875,25277.150390625,25280.349609375,25280.349609375,0,2024,9,13,3,Tuesday,35,25285.19921875,25277.150390625,8.048828125,-0.548828125,5.3984375,3.19921875,DOWN
