open,high,low,close,adj close,volume,year,month,hour,day_name,max,min,difference,candle_body,high_shadow,low_shadow,trend
17896.599609375,18034.099609375,17853.80078125,18015.849609375,18015.849609375,229300,2023,2,0,Wednesday,18034.099609375,17853.80078125,180.298828125,-119.25,137.5,162.048828125,DOWN
18094.75,18134.75,18000.650390625,18035.849609375,18035.849609375,230200,2023,2,0,Thursday,18134.75,18000.650390625,134.099609375,58.900390625,40.0,35.19921875,UP
17974.849609375,18034.25,17884.599609375,17944.19921875,17944.19921875,208100,2023,2,0,Friday,18034.25,17884.599609375,149.650390625,30.650390625,59.400390625,59.599609375,UP
17965.55078125,18004.349609375,17818.400390625,17844.599609375,17844.599609375,174600,2023,2,0,Monday,18004.349609375,17818.400390625,185.94921875,120.951171875,38.798828125,26.19921875,UP
17905.80078125,17924.900390625,17800.30078125,17826.69921875,17826.69921875,198200,2023,2,0,Tuesday,17924.900390625,17800.30078125,124.599609375,79.1015625,19.099609375,26.3984375,UP
17755.349609375,17772.5,17529.44921875,17554.30078125,17554.30078125,204000,2023,2,0,Wednesday,17772.5,17529.44921875,243.05078125,201.048828125,17.150390625,24.8515625,UP
17574.650390625,17620.05078125,17455.400390625,17511.25,17511.25,240800,2023,2,0,Thursday,17620.05078125,17455.400390625,164.650390625,63.400390625,45.400390625,55.849609375,UP
17591.349609375,17599.75,17421.80078125,17465.80078125,17465.80078125,209400,2023,2,0,Friday,17599.75,17421.80078125,177.94921875,125.548828125,8.400390625,44.0,UP
17428.599609375,17451.599609375,17299.0,17392.69921875,17392.69921875,246400,2023,2,0,Monday,17451.599609375,17299.0,152.599609375,35.900390625,23.0,93.69921875,UP
17383.25,17440.44921875,17255.19921875,17303.94921875,17303.94921875,420900,2023,2,0,Tuesday,17440.44921875,17255.19921875,185.25,79.30078125,57.19921875,48.75,UP
17360.099609375,17467.75,17345.25,17450.900390625,17450.900390625,272900,2023,3,0,Wednesday,17467.75,17345.25,122.5,-90.80078125,107.650390625,105.650390625,DOWN
17421.5,17445.80078125,17306.0,17321.900390625,17321.900390625,310700,2023,3,0,Thursday,17445.80078125,17306.0,139.80078125,99.599609375,24.30078125,15.900390625,UP
17451.25,17644.75,17427.69921875,17594.349609375,17594.349609375,356200,2023,3,0,Friday,17644.75,17427.69921875,217.05078125,-143.099609375,193.5,166.650390625,DOWN
17680.349609375,17799.94921875,17671.94921875,17711.44921875,17711.44921875,362800,2023,3,0,Monday,17799.94921875,17671.94921875,128.0,-31.099609375,119.599609375,39.5,DOWN
17665.75,17766.5,17602.25,17754.400390625,17754.400390625,267000,2023,3,0,Wednesday,17766.5,17602.25,164.25,-88.650390625,100.75,152.150390625,DOWN
17772.05078125,17772.349609375,17573.599609375,17589.599609375,17589.599609375,262400,2023,3,0,Thursday,17772.349609375,17573.599609375,198.75,182.451171875,0.298828125,16.0,UP
17443.80078125,17451.5,17324.349609375,17412.900390625,17412.900390625,235900,2023,3,0,Friday,17451.5,17324.349609375,127.150390625,30.900390625,7.69921875,88.55078125,UP
17421.900390625,17529.900390625,17113.44921875,17154.30078125,17154.30078125,254900,2023,3,0,Monday,17529.900390625,17113.44921875,416.451171875,267.599609375,108.0,40.8515625,UP
17160.55078125,17224.650390625,16987.099609375,17043.30078125,17043.30078125,290600,2023,3,0,Tuesday,17224.650390625,16987.099609375,237.55078125,117.25,64.099609375,56.201171875,UP
17166.44921875,17211.349609375,16938.900390625,16972.150390625,16972.150390625,248200,2023,3,0,Wednesday,17211.349609375,16938.900390625,272.44921875,194.298828125,44.900390625,33.25,UP
16994.650390625,17062.44921875,16850.150390625,16985.599609375,16985.599609375,349800,2023,3,0,Thursday,17062.44921875,16850.150390625,212.298828125,9.05078125,67.798828125,135.44921875,UP
17111.80078125,17145.80078125,16958.150390625,17100.05078125,17100.05078125,408100,2023,3,0,Friday,17145.80078125,16958.150390625,187.650390625,11.75,34.0,141.900390625,UP
17066.599609375,17066.599609375,16828.349609375,16988.400390625,16988.400390625,241800,2023,3,0,Monday,17066.599609375,16828.349609375,238.25,78.19921875,0.0,160.05078125,UP
17060.400390625,17127.69921875,17016.0,17107.5,17107.5,246700,2023,3,0,Tuesday,17127.69921875,17016.0,111.69921875,-47.099609375,67.298828125,91.5,DOWN
17177.44921875,17207.25,17107.849609375,17151.900390625,17151.900390625,0,2023,3,0,Wednesday,17207.25,17107.849609375,99.400390625,25.548828125,29.80078125,44.05078125,UP
17097.400390625,17205.400390625,17045.30078125,17076.900390625,17076.900390625,219200,2023,3,0,Thursday,17205.400390625,17045.30078125,160.099609375,20.5,108.0,31.599609375,UP
17076.19921875,17109.44921875,16917.349609375,16945.05078125,16945.05078125,228000,2023,3,0,Friday,17109.44921875,16917.349609375,192.099609375,131.1484375,33.25,27.701171875,UP
16984.30078125,17091.0,16918.55078125,16985.69921875,16985.69921875,218400,2023,3,0,Monday,17091.0,16918.55078125,172.44921875,-1.3984375,106.69921875,67.1484375,DOWN
17031.75,17061.75,16913.75,16951.69921875,16951.69921875,238800,2023,3,0,Tuesday,17061.75,16913.75,148.0,80.05078125,30.0,37.94921875,UP
16977.30078125,17126.150390625,16940.599609375,17080.69921875,17080.69921875,345900,2023,3,0,Wednesday,17126.150390625,16940.599609375,185.55078125,-103.3984375,148.849609375,140.099609375,DOWN
17210.349609375,17381.599609375,17204.650390625,17359.75,17359.75,263900,2023,3,0,Friday,17381.599609375,17204.650390625,176.94921875,-149.400390625,171.25,155.099609375,DOWN
17427.94921875,17428.05078125,17312.75,17398.05078125,17398.05078125,230200,2023,4,0,Monday,17428.05078125,17312.75,115.30078125,29.8984375,0.1015625,85.30078125,UP
17422.30078125,17570.55078125,17402.69921875,17557.05078125,17557.05078125,248300,2023,4,0,Wednesday,17570.55078125,17402.69921875,167.8515625,-134.75,148.25,154.3515625,DOWN
17533.849609375,17638.69921875,17502.849609375,17599.150390625,17599.150390625,242700,2023,4,0,Thursday,17638.69921875,17502.849609375,135.849609375,-65.30078125,104.849609375,96.30078125,DOWN
17634.900390625,17694.099609375,17597.94921875,17624.05078125,17624.05078125,254800,2023,4,0,Monday,17694.099609375,17597.94921875,96.150390625,10.849609375,59.19921875,26.1015625,UP
17704.80078125,17748.75,17655.150390625,17722.30078125,17722.30078125,304300,2023,4,0,Tuesday,17748.75,17655.150390625,93.599609375,-17.5,43.94921875,67.150390625,DOWN
17759.55078125,17825.75,17717.25,17812.400390625,17812.400390625,232800,2023,4,0,Wednesday,17825.75,17717.25,108.5,-52.849609375,66.19921875,95.150390625,DOWN
17807.30078125,17842.150390625,17729.650390625,17828.0,17828.0,285800,2023,4,0,Thursday,17842.150390625,17729.650390625,112.5,-20.69921875,34.849609375,98.349609375,DOWN
17863.0,17863.0,17574.05078125,17706.849609375,17706.849609375,357400,2023,4,0,Monday,17863.0,17574.05078125,288.94921875,156.150390625,0.0,132.798828125,UP
17766.599609375,17766.599609375,17610.19921875,17660.150390625,17660.150390625,258900,2023,4,0,Tuesday,17766.599609375,17610.19921875,156.400390625,106.44921875,0.0,49.951171875,UP
17653.349609375,17666.150390625,17579.849609375,17618.75,17618.75,281500,2023,4,0,Wednesday,17666.150390625,17579.849609375,86.30078125,34.599609375,12.80078125,38.900390625,UP
17638.599609375,17684.44921875,17584.349609375,17624.44921875,17624.44921875,215100,2023,4,0,Thursday,17684.44921875,17584.349609375,100.099609375,14.150390625,45.849609375,40.099609375,UP
17639.75,17663.19921875,17553.94921875,17624.05078125,17624.05078125,230200,2023,4,0,Friday,17663.19921875,17553.94921875,109.25,15.69921875,23.44921875,70.1015625,UP
17707.55078125,17754.5,17612.5,17743.400390625,17743.400390625,255700,2023,4,0,Monday,17754.5,17612.5,142.0,-35.849609375,46.94921875,130.900390625,DOWN
17761.55078125,17807.44921875,17716.849609375,17769.25,17769.25,297400,2023,4,0,Tuesday,17807.44921875,17716.849609375,90.599609375,-7.69921875,45.8984375,52.400390625,DOWN
17767.30078125,17827.75,17711.19921875,17813.599609375,17813.599609375,233000,2023,4,0,Wednesday,17827.75,17711.19921875,116.55078125,-46.298828125,60.44921875,102.400390625,DOWN
17813.099609375,17931.599609375,17797.900390625,17915.05078125,17915.05078125,241400,2023,4,0,Thursday,17931.599609375,17797.900390625,133.69921875,-101.951171875,118.5,117.150390625,DOWN
17950.400390625,18089.150390625,17885.30078125,18065.0,18065.0,290300,2023,4,0,Friday,18089.150390625,17885.30078125,203.849609375,-114.599609375,138.75,179.69921875,DOWN
18124.80078125,18180.25,18101.75,18147.650390625,18147.650390625,265200,2023,5,0,Tuesday,18180.25,18101.75,78.5,-22.849609375,55.44921875,45.900390625,DOWN
18113.80078125,18116.349609375,18042.400390625,18089.849609375,18089.849609375,226200,2023,5,0,Wednesday,18116.349609375,18042.400390625,73.94921875,23.951171875,2.548828125,47.44921875,UP
18081.0,18267.44921875,18066.69921875,18255.80078125,18255.80078125,226600,2023,5,0,Thursday,18267.44921875,18066.69921875,200.75,-174.80078125,186.44921875,189.1015625,DOWN
18117.30078125,18216.94921875,18055.44921875,18069.0,18069.0,239700,2023,5,0,Friday,18216.94921875,18055.44921875,161.5,48.30078125,99.6484375,13.55078125,UP
18120.599609375,18286.94921875,18100.30078125,18264.400390625,18264.400390625,228400,2023,5,0,Monday,18286.94921875,18100.30078125,186.6484375,-143.80078125,166.349609375,164.099609375,DOWN
18303.400390625,18344.19921875,18229.650390625,18265.94921875,18265.94921875,245400,2023,5,0,Tuesday,18344.19921875,18229.650390625,114.548828125,37.451171875,40.798828125,36.298828125,UP
18313.599609375,18326.75,18211.94921875,18315.099609375,18315.099609375,220500,2023,5,0,Wednesday,18326.75,18211.94921875,114.80078125,-1.5,13.150390625,103.150390625,DOWN
18357.80078125,18389.69921875,18270.400390625,18297.0,18297.0,248900,2023,5,0,Thursday,18389.69921875,18270.400390625,119.298828125,60.80078125,31.8984375,26.599609375,UP
18273.75,18342.75,18194.55078125,18314.80078125,18314.80078125,241700,2023,5,0,Friday,18342.75,18194.55078125,148.19921875,-41.05078125,69.0,120.25,DOWN
18339.30078125,18458.900390625,18287.900390625,18398.849609375,18398.849609375,216100,2023,5,0,Monday,18458.900390625,18287.900390625,171.0,-59.548828125,119.599609375,110.94921875,DOWN
18432.349609375,18432.349609375,18264.349609375,18286.5,18286.5,219500,2023,5,0,Tuesday,18432.349609375,18264.349609375,168.0,145.849609375,0.0,22.150390625,UP
18300.44921875,18309.0,18115.349609375,18181.75,18181.75,229900,2023,5,0,Wednesday,18309.0,18115.349609375,193.650390625,118.69921875,8.55078125,66.400390625,UP
18287.5,18297.19921875,18104.849609375,18129.94921875,18129.94921875,272100,2023,5,0,Thursday,18297.19921875,18104.849609375,192.349609375,157.55078125,9.69921875,25.099609375,UP
18186.150390625,18218.099609375,18060.400390625,18203.400390625,18203.400390625,260900,2023,5,0,Friday,18218.099609375,18060.400390625,157.69921875,-17.25,31.94921875,143.0,DOWN
18201.099609375,18335.25,18178.849609375,18314.400390625,18314.400390625,262600,2023,5,0,Monday,18335.25,18178.849609375,156.400390625,-113.30078125,134.150390625,135.55078125,DOWN
18362.900390625,18419.75,18324.19921875,18348.0,18348.0,270400,2023,5,0,Tuesday,18419.75,18324.19921875,95.55078125,14.900390625,56.849609375,23.80078125,UP
18294.80078125,18392.599609375,18262.94921875,18285.400390625,18285.400390625,232600,2023,5,0,Wednesday,18392.599609375,18262.94921875,129.650390625,9.400390625,97.798828125,22.451171875,UP
18268.900390625,18338.099609375,18202.400390625,18321.150390625,18321.150390625,235900,2023,5,0,Thursday,18338.099609375,18202.400390625,135.69921875,-52.25,69.19921875,118.75,DOWN
18368.349609375,18508.55078125,18333.150390625,18499.349609375,18499.349609375,198700,2023,5,0,Friday,18508.55078125,18333.150390625,175.400390625,-131.0,140.201171875,166.19921875,DOWN
18619.150390625,18641.19921875,18581.25,18598.650390625,18598.650390625,265300,2023,5,0,Monday,18641.19921875,18581.25,59.94921875,20.5,22.048828125,17.400390625,UP
18606.650390625,18662.44921875,18575.5,18633.849609375,18633.849609375,234400,2023,5,0,Tuesday,18662.44921875,18575.5,86.94921875,-27.19921875,55.798828125,58.349609375,DOWN
18594.19921875,18603.900390625,18483.849609375,18534.400390625,18534.400390625,696500,2023,5,0,Wednesday,18603.900390625,18483.849609375,120.05078125,59.798828125,9.701171875,50.55078125,UP
18579.400390625,18580.30078125,18464.55078125,18487.75,18487.75,265600,2023,6,0,Thursday,18580.30078125,18464.55078125,115.75,91.650390625,0.900390625,23.19921875,UP
18550.849609375,18573.69921875,18478.400390625,18534.099609375,18534.099609375,270900,2023,6,0,Friday,18573.69921875,18478.400390625,95.298828125,16.75,22.849609375,55.69921875,UP
18612.0,18640.150390625,18582.80078125,18593.849609375,18593.849609375,256100,2023,6,0,Monday,18640.150390625,18582.80078125,57.349609375,18.150390625,28.150390625,11.048828125,UP
18600.80078125,18622.75,18531.599609375,18599.0,18599.0,220800,2023,6,0,Tuesday,18622.75,18531.599609375,91.150390625,1.80078125,21.94921875,67.400390625,UP
18665.599609375,18738.94921875,18636.0,18726.400390625,18726.400390625,260100,2023,6,0,Wednesday,18738.94921875,18636.0,102.94921875,-60.80078125,73.349609375,90.400390625,DOWN
18725.349609375,18777.900390625,18615.599609375,18634.55078125,18634.55078125,286500,2023,6,0,Thursday,18777.900390625,18615.599609375,162.30078125,90.798828125,52.55078125,18.951171875,UP
18655.900390625,18676.650390625,18555.400390625,18563.400390625,18563.400390625,221800,2023,6,0,Friday,18676.650390625,18555.400390625,121.25,92.5,20.75,8.0,UP
18595.05078125,18633.599609375,18559.75,18601.5,18601.5,179500,2023,6,0,Monday,18633.599609375,18559.75,73.849609375,-6.44921875,38.548828125,41.75,DOWN
18631.80078125,18728.900390625,18631.80078125,18716.150390625,18716.150390625,233200,2023,6,0,Tuesday,18728.900390625,18631.80078125,97.099609375,-84.349609375,97.099609375,84.349609375,DOWN
18744.599609375,18769.69921875,18690.0,18755.900390625,18755.900390625,261400,2023,6,0,Wednesday,18769.69921875,18690.0,79.69921875,-11.30078125,25.099609375,65.900390625,DOWN
18774.44921875,18794.099609375,18669.05078125,18688.099609375,18688.099609375,263000,2023,6,0,Thursday,18794.099609375,18669.05078125,125.048828125,86.349609375,19.650390625,19.048828125,UP
18723.30078125,18864.69921875,18710.5,18826.0,18826.0,272800,2023,6,0,Friday,18864.69921875,18710.5,154.19921875,-102.69921875,141.3984375,115.5,DOWN
18873.30078125,18881.44921875,18719.150390625,18755.44921875,18755.44921875,219800,2023,6,0,Monday,18881.44921875,18719.150390625,162.298828125,117.8515625,8.1484375,36.298828125,UP
18752.349609375,18839.69921875,18660.650390625,18816.69921875,18816.69921875,211600,2023,6,0,Tuesday,18839.69921875,18660.650390625,179.048828125,-64.349609375,87.349609375,156.048828125,DOWN
18849.400390625,18875.900390625,18794.849609375,18856.849609375,18856.849609375,217500,2023,6,0,Wednesday,18875.900390625,18794.849609375,81.05078125,-7.44921875,26.5,62.0,DOWN
18853.599609375,18886.599609375,18759.5,18771.25,18771.25,252700,2023,6,0,Thursday,18886.599609375,18759.5,127.099609375,82.349609375,33.0,11.75,UP
18741.849609375,18756.400390625,18647.099609375,18665.5,18665.5,210600,2023,6,0,Friday,18756.400390625,18647.099609375,109.30078125,76.349609375,14.55078125,18.400390625,UP
18682.349609375,18722.05078125,18646.69921875,18691.19921875,18691.19921875,171300,2023,6,0,Monday,18722.05078125,18646.69921875,75.3515625,-8.849609375,39.701171875,44.5,DOWN
18748.55078125,18829.25,18714.25,18817.400390625,18817.400390625,222500,2023,6,0,Tuesday,18829.25,18714.25,115.0,-68.849609375,80.69921875,103.150390625,DOWN
18908.150390625,19011.25,18861.349609375,18972.099609375,18972.099609375,398800,2023,6,0,Wednesday,19011.25,18861.349609375,149.900390625,-63.94921875,103.099609375,110.75,DOWN
19076.849609375,19201.69921875,19024.599609375,19189.05078125,19189.05078125,247900,2023,6,0,Friday,19201.69921875,19024.599609375,177.099609375,-112.201171875,124.849609375,164.451171875,DOWN
19246.5,19345.099609375,19234.400390625,19322.55078125,19322.55078125,226100,2023,7,0,Monday,19345.099609375,19234.400390625,110.69921875,-76.05078125,98.599609375,88.150390625,DOWN
19406.599609375,19434.150390625,19300.0,19389.0,19389.0,226900,2023,7,0,Tuesday,19434.150390625,19300.0,134.150390625,17.599609375,27.55078125,89.0,UP
19405.94921875,19421.599609375,19339.599609375,19398.5,19398.5,224400,2023,7,0,Wednesday,19421.599609375,19339.599609375,82.0,7.44921875,15.650390625,58.900390625,UP
19385.69921875,19512.19921875,19373.0,19497.30078125,19497.30078125,268300,2023,7,0,Thursday,19512.19921875,19373.0,139.19921875,-111.6015625,126.5,124.30078125,DOWN
19422.80078125,19523.599609375,19303.599609375,19331.80078125,19331.80078125,237100,2023,7,0,Friday,19523.599609375,19303.599609375,220.0,91.0,100.798828125,28.201171875,UP
19400.349609375,19435.849609375,19327.099609375,19355.900390625,19355.900390625,268200,2023,7,0,Monday,19435.849609375,19327.099609375,108.75,44.44921875,35.5,28.80078125,UP
19427.099609375,19515.099609375,19406.44921875,19439.400390625,19439.400390625,251300,2023,7,0,Tuesday,19515.099609375,19406.44921875,108.650390625,-12.30078125,88.0,32.951171875,DOWN
19497.44921875,19507.69921875,19361.75,19384.30078125,19384.30078125,327900,2023,7,0,Wednesday,19507.69921875,19361.75,145.94921875,113.1484375,10.25,22.55078125,UP
19495.19921875,19567.0,19385.80078125,19413.75,19413.75,310400,2023,7,0,Thursday,19567.0,19385.80078125,181.19921875,81.44921875,71.80078125,27.94921875,UP
19493.44921875,19595.349609375,19433.5,19564.5,19564.5,291200,2023,7,0,Friday,19595.349609375,19433.5,161.849609375,-71.05078125,101.900390625,131.0,DOWN
19612.150390625,19731.849609375,19562.94921875,19711.44921875,19711.44921875,268700,2023,7,0,Monday,19731.849609375,19562.94921875,168.900390625,-99.298828125,119.69921875,148.5,DOWN
19787.5,19819.44921875,19690.19921875,19749.25,19749.25,286400,2023,7,0,Tuesday,19819.44921875,19690.19921875,129.25,38.25,31.94921875,59.05078125,UP
19802.94921875,19851.69921875,19727.44921875,19833.150390625,19833.150390625,259700,2023,7,0,Wednesday,19851.69921875,19727.44921875,124.25,-30.201171875,48.75,105.701171875,DOWN
19831.69921875,19991.849609375,19758.400390625,19979.150390625,19979.150390625,274700,2023,7,0,Thursday,19991.849609375,19758.400390625,233.44921875,-147.451171875,160.150390625,220.75,DOWN
19800.44921875,19887.400390625,19700.0,19745.0,19745.0,312500,2023,7,0,Friday,19887.400390625,19700.0,187.400390625,55.44921875,86.951171875,45.0,UP
19748.44921875,19782.75,19658.30078125,19672.349609375,19672.349609375,265600,2023,7,0,Monday,19782.75,19658.30078125,124.44921875,76.099609375,34.30078125,14.048828125,UP
19729.349609375,19729.349609375,19615.94921875,19680.599609375,19680.599609375,369700,2023,7,0,Tuesday,19729.349609375,19615.94921875,113.400390625,48.75,0.0,64.650390625,UP
19733.349609375,19825.599609375,19716.69921875,19778.30078125,19778.30078125,244700,2023,7,0,Wednesday,19825.599609375,19716.69921875,108.900390625,-44.951171875,92.25,61.6015625,DOWN
19850.900390625,19867.55078125,19603.55078125,19659.900390625,19659.900390625,334900,2023,7,0,Thursday,19867.55078125,19603.55078125,264.0,191.0,16.650390625,56.349609375,UP
19659.75,19695.900390625,19563.099609375,19646.05078125,19646.05078125,258700,2023,7,0,Friday,19695.900390625,19563.099609375,132.80078125,13.69921875,36.150390625,82.951171875,UP
19666.349609375,19772.75,19597.599609375,19753.80078125,19753.80078125,295100,2023,7,0,Monday,19772.75,19597.599609375,175.150390625,-87.451171875,106.400390625,156.201171875,DOWN
19784.0,19795.599609375,19704.599609375,19733.55078125,19733.55078125,298000,2023,8,0,Tuesday,19795.599609375,19704.599609375,91.0,50.44921875,11.599609375,28.951171875,UP
19655.400390625,19678.25,19423.55078125,19526.55078125,19526.55078125,290700,2023,8,0,Wednesday,19678.25,19423.55078125,254.69921875,128.849609375,22.849609375,103.0,UP
19463.75,19537.650390625,19296.44921875,19381.650390625,19381.650390625,315700,2023,8,0,Thursday,19537.650390625,19296.44921875,241.201171875,82.099609375,73.900390625,85.201171875,UP
19462.80078125,19538.849609375,19436.44921875,19517.0,19517.0,280800,2023,8,0,Friday,19538.849609375,19436.44921875,102.400390625,-54.19921875,76.048828125,80.55078125,DOWN
19576.849609375,19620.44921875,19524.80078125,19597.30078125,19597.30078125,216600,2023,8,0,Monday,19620.44921875,19524.80078125,95.6484375,-20.451171875,43.599609375,72.5,DOWN
19627.19921875,19634.400390625,19533.099609375,19570.849609375,19570.849609375,260300,2023,8,0,Tuesday,19634.400390625,19533.099609375,101.30078125,56.349609375,7.201171875,37.75,UP
19578.80078125,19645.5,19467.5,19632.55078125,19632.55078125,266500,2023,8,0,Wednesday,19645.5,19467.5,178.0,-53.75,66.69921875,165.05078125,DOWN
19605.55078125,19623.599609375,19495.400390625,19543.099609375,19543.099609375,312200,2023,8,0,Thursday,19623.599609375,19495.400390625,128.19921875,62.451171875,18.048828125,47.69921875,UP
19554.25,19557.75,19412.75,19428.30078125,19428.30078125,235500,2023,8,0,Friday,19557.75,19412.75,145.0,125.94921875,3.5,15.55078125,UP
19383.94921875,19465.849609375,19257.900390625,19434.55078125,19434.55078125,243900,2023,8,0,Monday,19465.849609375,19257.900390625,207.94921875,-50.6015625,81.900390625,176.650390625,DOWN
19369.0,19482.75,19317.19921875,19465.0,19465.0,0,2023,8,0,Wednesday,19482.75,19317.19921875,165.55078125,-96.0,113.75,147.80078125,DOWN
19450.55078125,19461.55078125,19326.25,19365.25,19365.25,268700,2023,8,0,Thursday,19461.55078125,19326.25,135.30078125,85.30078125,11.0,39.0,UP
19301.75,19373.80078125,19253.599609375,19310.150390625,19310.150390625,256100,2023,8,0,Friday,19373.80078125,19253.599609375,120.201171875,-8.400390625,72.05078125,56.55078125,DOWN
19320.650390625,19425.94921875,19296.30078125,19393.599609375,19393.599609375,262600,2023,8,0,Monday,19425.94921875,19296.30078125,129.6484375,-72.94921875,105.298828125,97.298828125,DOWN
19417.099609375,19443.5,19381.30078125,19396.44921875,19396.44921875,208700,2023,8,0,Tuesday,19443.5,19381.30078125,62.19921875,20.650390625,26.400390625,15.1484375,UP
19439.19921875,19472.05078125,19366.599609375,19444.0,19444.0,225200,2023,8,0,Wednesday,19472.05078125,19366.599609375,105.451171875,-4.80078125,32.8515625,77.400390625,DOWN
19535.150390625,19584.44921875,19369.0,19386.69921875,19386.69921875,268300,2023,8,0,Thursday,19584.44921875,19369.0,215.44921875,148.451171875,49.298828125,17.69921875,UP
19297.400390625,19339.55078125,19229.69921875,19265.80078125,19265.80078125,466500,2023,8,0,Friday,19339.55078125,19229.69921875,109.8515625,31.599609375,42.150390625,36.1015625,UP
19298.349609375,19366.849609375,19249.69921875,19306.05078125,19306.05078125,248200,2023,8,0,Monday,19366.849609375,19249.69921875,117.150390625,-7.701171875,68.5,56.3515625,DOWN
19374.849609375,19377.900390625,19309.099609375,19342.650390625,19342.650390625,307400,2023,8,0,Tuesday,19377.900390625,19309.099609375,68.80078125,32.19921875,3.05078125,33.55078125,UP
19433.44921875,19452.80078125,19334.75,19347.44921875,19347.44921875,233000,2023,8,0,Wednesday,19452.80078125,19334.75,118.05078125,86.0,19.3515625,12.69921875,UP
19375.55078125,19388.19921875,19223.650390625,19253.80078125,19253.80078125,562600,2023,8,0,Thursday,19388.19921875,19223.650390625,164.548828125,121.75,12.6484375,30.150390625,UP
19258.150390625,19458.55078125,19255.69921875,19435.30078125,19435.30078125,333000,2023,9,0,Friday,19458.55078125,19255.69921875,202.8515625,-177.150390625,200.400390625,179.6015625,DOWN
19525.05078125,19545.150390625,19432.849609375,19528.80078125,19528.80078125,296800,2023,9,0,Monday,19545.150390625,19432.849609375,112.30078125,-3.75,20.099609375,95.951171875,DOWN
19564.650390625,19587.05078125,19525.75,19574.900390625,19574.900390625,256800,2023,9,0,Tuesday,19587.05078125,19525.75,61.30078125,-10.25,22.400390625,49.150390625,DOWN
19581.19921875,19636.44921875,19491.5,19611.05078125,19611.05078125,287600,2023,9,0,Wednesday,19636.44921875,19491.5,144.94921875,-29.8515625,55.25,119.55078125,DOWN
19598.650390625,19737.0,19550.05078125,19727.05078125,19727.05078125,304900,2023,9,0,Thursday,19737.0,19550.05078125,186.94921875,-128.400390625,138.349609375,177.0,DOWN
19774.80078125,19867.150390625,19727.05078125,19819.94921875,19819.94921875,288100,2023,9,0,Friday,19867.150390625,19727.05078125,140.099609375,-45.1484375,92.349609375,92.8984375,DOWN
19890.0,20008.150390625,19865.349609375,19996.349609375,19996.349609375,248800,2023,9,0,Monday,20008.150390625,19865.349609375,142.80078125,-106.349609375,118.150390625,131.0,DOWN
20110.150390625,20110.349609375,19914.650390625,19993.19921875,19993.19921875,328100,2023,9,0,Tuesday,20110.349609375,19914.650390625,195.69921875,116.951171875,0.19921875,78.548828125,UP
19989.5,20096.900390625,19944.099609375,20070.0,20070.0,251400,2023,9,0,Wednesday,20096.900390625,19944.099609375,152.80078125,-80.5,107.400390625,125.900390625,DOWN
20127.94921875,20167.650390625,20043.44921875,20103.099609375,20103.099609375,275100,2023,9,0,Thursday,20167.650390625,20043.44921875,124.201171875,24.849609375,39.701171875,59.650390625,UP
20156.44921875,20222.44921875,20129.69921875,20192.349609375,20192.349609375,438200,2023,9,0,Friday,20222.44921875,20129.69921875,92.75,-35.900390625,66.0,62.650390625,DOWN
20155.94921875,20195.349609375,20115.69921875,20133.30078125,20133.30078125,264900,2023,9,0,Monday,20195.349609375,20115.69921875,79.650390625,22.6484375,39.400390625,17.6015625,UP
19980.75,20050.650390625,19878.849609375,19901.400390625,19901.400390625,378100,2023,9,0,Wednesday,20050.650390625,19878.849609375,171.80078125,79.349609375,69.900390625,22.55078125,UP
19840.55078125,19848.75,19709.94921875,19742.349609375,19742.349609375,275100,2023,9,0,Thursday,19848.75,19709.94921875,138.80078125,98.201171875,8.19921875,32.400390625,UP
19744.849609375,19798.650390625,19657.5,19674.25,19674.25,246400,2023,9,0,Friday,19798.650390625,19657.5,141.150390625,70.599609375,53.80078125,16.75,UP
19678.19921875,19734.150390625,19601.55078125,19674.55078125,19674.55078125,188400,2023,9,0,Monday,19734.150390625,19601.55078125,132.599609375,3.6484375,55.951171875,73.0,UP
19682.80078125,19699.349609375,19637.44921875,19664.69921875,19664.69921875,204900,2023,9,0,Tuesday,19699.349609375,19637.44921875,61.900390625,18.1015625,16.548828125,27.25,UP
19637.05078125,19730.69921875,19554.0,19716.44921875,19716.44921875,203600,2023,9,0,Wednesday,19730.69921875,19554.0,176.69921875,-79.3984375,93.6484375,162.44921875,DOWN
19761.80078125,19766.650390625,19492.099609375,19523.55078125,19523.55078125,352800,2023,9,0,Thursday,19766.650390625,19492.099609375,274.55078125,238.25,4.849609375,31.451171875,UP
19581.19921875,19726.25,19551.05078125,19638.30078125,19638.30078125,243500,2023,9,0,Friday,19726.25,19551.05078125,175.19921875,-57.1015625,145.05078125,87.25,DOWN
19622.400390625,19623.19921875,19479.650390625,19528.75,19528.75,221700,2023,10,0,Tuesday,19623.19921875,19479.650390625,143.548828125,93.650390625,0.798828125,49.099609375,UP
19446.30078125,19457.80078125,19333.599609375,19436.099609375,19436.099609375,277100,2023,10,0,Wednesday,19457.80078125,19333.599609375,124.201171875,10.201171875,11.5,102.5,UP
19521.849609375,19576.94921875,19487.30078125,19545.75,19545.75,234900,2023,10,0,Thursday,19576.94921875,19487.30078125,89.6484375,-23.900390625,55.099609375,58.44921875,DOWN
19621.19921875,19675.75,19589.400390625,19653.5,19653.5,159100,2023,10,0,Friday,19675.75,19589.400390625,86.349609375,-32.30078125,54.55078125,64.099609375,DOWN
