product_symbol,price,size,timestamp,buyer_role
C-ETH-3780-020624,23.50000000,100,2024-06-01 02:46:31.937618,taker
P-ETH-3780-030624,50.80000000,10,2024-06-01 02:47:50.412819,taker
C-ETH-4000-070624,42.80000000,132,2024-06-01 02:48:02.881389,taker
P-ETH-3780-020624,27.80000000,100,2024-06-01 02:48:02.892554,maker
P-ETH-3780-010624,17.90000000,2,2024-06-01 02:48:41.231781,maker
C-ETH-3760-020624,34.60000000,100,2024-06-01 02:48:41.336531,taker
C-ETH-3700-020624,83.00000000,2,2024-06-01 02:50:24.795129,taker
C-ETH-4500-260724,192.90000000,200,2024-06-01 02:54:29.127721,taker
P-ETH-3560-010624,0.01000000,1,2024-06-01 02:57:19.020362,maker
P-ETH-3620-010624,0.01000000,1,2024-06-01 02:58:29.851497,maker
C-ETH-5000-260724,105.20000000,200,2024-06-01 02:59:02.337487,maker
C-ETH-4000-070624,43.70000000,200,2024-06-01 02:59:15.448747,maker
C-ETH-3800-020624,17.30000000,100,2024-06-01 02:59:32.036801,taker
C-ETH-5200-280624,24.60000000,1,2024-06-01 03:00:13.836351,taker
P-ETH-3760-010624,9.00000000,139,2024-06-01 03:01:38.867914,taker
P-ETH-3760-010624,9.00000000,7,2024-06-01 03:01:45.464167,taker
P-ETH-3780-020624,23.60000000,25,2024-06-01 03:02:59.164927,maker
C-ETH-3800-020624,16.60000000,2,2024-06-01 03:05:12.272259,maker
P-ETH-3560-010624,0.28000000,1,2024-06-01 03:05:57.735680,taker
C-ETH-3740-010624,43.40000000,1,2024-06-01 03:06:32.699389,maker
P-ETH-3760-020624,13.80000000,36,2024-06-01 03:06:35.343903,maker
C-ETH-3760-010624,30.40000000,1,2024-06-01 03:08:10.436426,taker
C-ETH-5200-280624,24.50000000,51,2024-06-01 03:10:07.627819,taker
C-ETH-3820-010624,3.40000000,80,2024-06-01 03:10:34.332194,taker
P-ETH-3760-010624,7.80000000,2,2024-06-01 03:11:08.704629,taker
P-ETH-3680-020624,1.54000000,139,2024-06-01 03:11:10.490867,maker
P-ETH-3780-010624,14.10000000,35,2024-06-01 03:11:20.776366,maker
P-ETH-3780-010624,15.70000000,2,2024-06-01 03:11:38.435714,taker
P-ETH-3700-010624,0.70000000,50,2024-06-01 03:12:01.272961,taker
C-ETH-3780-010624,16.00000000,3,2024-06-01 03:12:05.419935,taker
P-ETH-3820-020624,47.80000000,131,2024-06-01 03:12:33.635998,maker
C-ETH-3780-010624,14.30000000,50,2024-06-01 03:12:54.073010,maker
C-ETH-3800-010624,7.60000000,50,2024-06-01 03:13:21.640676,taker
C-ETH-5200-280624,21.50000000,51,2024-06-01 03:14:01.128070,maker
P-ETH-3800-010624,27.20000000,3,2024-06-01 03:14:48.076483,maker
C-ETH-3780-010624,15.00000000,25,2024-06-01 03:15:06.474346,taker
C-ETH-3780-010624,14.00000000,100,2024-06-01 03:17:13.012224,maker
P-ETH-3720-010624,1.70000000,26,2024-06-01 03:17:23.375800,taker
P-ETH-3760-010624,9.00000000,119,2024-06-01 03:17:43.909957,maker
P-ETH-3720-010624,1.70000000,1,2024-06-01 03:17:50.604213,taker
C-ETH-3780-010624,14.10000000,10,2024-06-01 03:21:41.489151,taker
P-ETH-3800-010624,30.30000000,3,2024-06-01 03:22:07.067676,taker
C-ETH-3760-010624,25.90000000,99,2024-06-01 03:24:14.111814,taker
C-ETH-5200-280624,21.40000000,4,2024-06-01 03:25:56.777290,maker
P-ETH-3880-030624,111.80000000,3,2024-06-01 03:30:38.039522,maker
P-ETH-3700-010624,0.80000000,100,2024-06-01 03:31:27.361475,taker
P-ETH-3780-020624,26.30000000,1,2024-06-01 03:31:27.935838,taker
P-ETH-3780-010624,17.80000000,549,2024-06-01 03:31:54.124147,taker
C-ETH-3780-010624,14.00000000,25,2024-06-01 03:32:27.776198,taker
P-ETH-3780-020624,24.60000000,1,2024-06-01 03:32:29.764007,maker
P-ETH-3600-030624,4.40000000,200,2024-06-01 03:32:57.117119,taker
