product_symbol,price,size,timestamp,buyer_role
C-ETH-3760-010424,0.01000000,50,2024-04-01 02:17:50.973037,maker
C-ETH-3600-010424,28.00000000,250,2024-04-01 02:22:40.403075,maker
P-ETH-3520-010424,0.90000000,7,2024-04-01 02:22:44.117117,maker
C-ETH-3640-010424,8.90000000,300,2024-04-01 02:28:34.367426,maker
C-ETH-3640-010424,9.00000000,300,2024-04-01 02:28:50.491873,taker
C-ETH-3640-010424,9.00000000,300,2024-04-01 02:29:40.185851,maker
C-ETH-3760-010424,0.50000000,200,2024-04-01 02:30:59.144840,taker
P-ETH-3500-010424,0.80000000,50,2024-04-01 02:51:16.594718,taker
C-ETH-3680-010424,3.80000000,50,2024-04-01 02:54:32.031714,taker
C-ETH-3660-010424,5.00000000,600,2024-04-01 02:55:25.532158,maker
C-ETH-3600-010424,29.60000000,100,2024-04-01 03:00:58.183425,taker
P-ETH-3600-010424,15.10000000,100,2024-04-01 03:01:19.596248,taker
C-ETH-4000-050424,20.60000000,150,2024-04-01 03:08:57.146568,taker
C-ETH-4300-050424,6.80000000,100,2024-04-01 03:09:18.465826,maker
C-ETH-3440-020424,180.00000000,200,2024-04-01 03:16:50.229253,maker
C-ETH-3660-010424,4.80000000,50,2024-04-01 03:21:42.786141,taker
P-ETH-3600-010424,14.40000000,5,2024-04-01 03:25:42.836512,taker
P-ETH-3540-020424,24.00000000,100,2024-04-01 03:26:17.791701,taker
C-ETH-3700-010424,0.90000000,1,2024-04-01 03:26:22.878159,maker
C-ETH-3660-010424,1.40000000,229,2024-04-01 03:29:10.191614,maker
P-ETH-3620-030424,77.50000000,2,2024-04-01 03:32:11.857936,maker
C-ETH-3600-010424,21.20000000,200,2024-04-01 03:37:38.418516,taker
C-ETH-3600-010424,23.20000000,200,2024-04-01 03:45:52.124643,maker
C-ETH-4100-050424,12.60000000,1,2024-04-01 03:46:10.914789,maker
C-ETH-3600-020424,65.20000000,500,2024-04-01 03:48:59.806378,taker
P-ETH-3500-010424,0.60000000,30,2024-04-01 03:49:45.070183,taker
P-ETH-3580-010424,6.40000000,500,2024-04-01 03:53:23.669444,maker
P-ETH-3580-010424,5.70000000,500,2024-04-01 03:54:47.686835,maker
C-ETH-3600-020424,60.00000000,500,2024-04-01 04:01:38.267816,maker
C-ETH-3640-010424,7.90000000,50,2024-04-01 04:01:57.984710,taker
P-ETH-3640-010424,34.50000000,2,2024-04-01 04:03:14.288742,maker
C-ETH-3660-010424,3.30000000,500,2024-04-01 04:05:59.097276,maker
C-ETH-3660-010424,4.20000000,1,2024-04-01 04:10:17.147340,maker
C-ETH-3660-010424,3.10000000,799,2024-04-01 04:10:17.147430,maker
P-ETH-3600-010424,15.00000000,100,2024-04-01 04:19:56.549702,taker
C-ETH-3600-010424,23.80000000,9,2024-04-01 04:23:12.090018,taker
C-ETH-3680-010424,1.70000000,1,2024-04-01 04:27:36.835652,taker
P-ETH-3540-010424,2.00000000,1,2024-04-01 04:28:57.236049,maker
C-ETH-3800-050424,44.30000000,25,2024-04-01 04:29:48.865465,maker
P-ETH-3600-010424,13.40000000,5,2024-04-01 04:30:20.703088,maker
C-ETH-3600-010424,20.20000000,9,2024-04-01 04:44:52.923103,maker
P-ETH-3600-010424,15.00000000,200,2024-04-01 04:46:53.970703,taker
C-ETH-3700-010424,0.80000000,300,2024-04-01 04:48:59.253105,taker
C-ETH-3600-010424,21.30000000,6,2024-04-01 04:55:19.213790,taker
C-ETH-3500-010424,106.00000000,55,2024-04-01 04:55:46.345850,maker
C-ETH-3620-010424,10.00000000,20,2024-04-01 05:00:21.661411,maker
C-ETH-3700-020424,19.20000000,50,2024-04-01 05:00:32.483832,maker
C-ETH-3580-010424,31.60000000,10,2024-04-01 05:01:40.119480,taker
P-ETH-3460-020424,7.90000000,50,2024-04-01 05:04:05.996182,maker
C-ETH-3600-010424,20.50000000,50,2024-04-01 05:06:19.396998,maker
C-ETH-3680-020424,24.00000000,400,2024-04-01 05:10:04.288179,maker
C-ETH-3440-020424,170.00000000,200,2024-04-01 05:10:04.648178,maker
P-ETH-3660-010424,66.00000000,90,2024-04-01 05:10:05.512970,taker
P-ETH-3440-030424,20.00000000,20,2024-04-01 05:10:06.668658,taker
C-ETH-3580-010424,25.20000000,10,2024-04-01 05:10:09.343804,maker
P-ETH-3540-010424,3.10000000,10,2024-04-01 05:10:10.534242,taker
P-ETH-3620-010424,29.30000000,50,2024-04-01 05:15:13.673553,maker
C-ETH-3760-030424,23.40000000,20,2024-04-01 05:16:42.104109,maker
C-ETH-4200-050424,7.40000000,30,2024-04-01 05:19:42.614682,taker
C-ETH-3800-120424,103.70000000,50,2024-04-01 05:26:03.917917,maker
P-ETH-3600-010424,20.80000000,100,2024-04-01 05:28:51.254660,maker
C-ETH-3600-010424,14.10000000,50,2024-04-01 05:29:13.608584,taker
P-ETH-3580-020424,45.25000000,1000,2024-04-01 05:31:39.940398,taker
C-ETH-3440-020424,160.00000000,200,2024-04-01 05:31:53.131850,maker
C-ETH-3660-010424,0.10000000,1,2024-04-01 05:33:54.687831,maker
C-ETH-3580-010424,18.00000000,2,2024-04-01 05:35:55.124267,taker
C-ETH-3500-010424,80.10000000,55,2024-04-01 05:35:59.957322,maker
C-ETH-3620-010424,3.40000000,800,2024-04-01 05:36:41.369599,taker
C-ETH-3660-010424,1.00000000,2337,2024-04-01 05:37:11.296408,taker
C-ETH-3660-010424,1.00000000,763,2024-04-01 05:37:11.487508,maker
C-ETH-3580-010424,17.90000000,9,2024-04-01 05:37:49.890768,taker
P-ETH-3600-030424,80.50000000,200,2024-04-01 05:38:05.615409,taker
C-ETH-3680-020424,18.00000000,400,2024-04-01 05:40:18.563270,maker
C-ETH-3760-010424,0.01000000,200,2024-04-01 05:40:29.910301,maker
C-ETH-3600-010424,7.00000000,20,2024-04-01 05:40:50.986810,taker
P-ETH-3620-010424,51.00000000,80,2024-04-01 05:41:22.825781,taker
P-ETH-3620-030424,98.80000000,500,2024-04-01 05:41:49.240880,taker
P-ETH-3600-010424,38.40000000,200,2024-04-01 05:41:49.422511,taker
C-ETH-3500-010424,70.00000000,49,2024-04-01 05:42:30.454675,maker
C-ETH-3600-010424,5.10000000,400,2024-04-01 05:43:20.832994,maker
C-ETH-3580-010424,13.70000000,50,2024-04-01 05:44:36.920967,taker
P-ETH-3500-010424,1.60000000,10,2024-04-01 05:44:48.659317,taker
C-ETH-3600-010424,5.50000000,400,2024-04-01 05:45:08.514046,maker
P-ETH-3620-010424,54.40000000,200,2024-04-01 05:45:19.040127,taker
P-ETH-3500-010424,1.60000000,50,2024-04-01 05:45:23.896512,taker
C-ETH-3500-010424,70.00000000,400,2024-04-01 05:45:40.099773,maker
P-ETH-3600-030424,90.00000000,200,2024-04-01 05:46:00.581047,taker
C-ETH-3700-010424,0.30000000,2538,2024-04-01 05:46:01.139641,maker
C-ETH-3600-010424,11.78000000,443,2024-04-01 05:46:14.195150,maker
C-ETH-3600-010424,11.78000000,443,2024-04-01 05:46:15.670270,maker
C-ETH-3680-010424,0.01000000,1,2024-04-01 05:46:25.948246,maker
C-ETH-3700-010424,0.30000000,2285,2024-04-01 05:47:05.170805,maker
C-ETH-3580-010424,6.20000000,50,2024-04-01 05:47:17.388145,maker
C-ETH-3700-010424,0.30000000,77,2024-04-01 05:47:46.752429,maker
P-ETH-3650-050424,158.60000000,200,2024-04-01 05:47:51.937012,taker
P-ETH-3500-010424,3.00000000,3,2024-04-01 05:48:05.330340,taker
P-ETH-3500-010424,4.00000000,2,2024-04-01 05:48:17.305598,taker
P-ETH-3540-010424,18.30000000,1600,2024-04-01 05:48:26.080990,taker
C-ETH-3680-020424,12.00000000,800,2024-04-01 05:48:44.427543,maker
C-ETH-3560-020424,43.90000000,100,2024-04-01 05:49:02.745140,taker
P-ETH-3580-020424,80.00000000,245,2024-04-01 05:50:07.630801,taker
P-ETH-3500-010424,12.70000000,10,2024-04-01 05:50:42.456944,maker
C-ETH-3600-010424,1.20000000,64,2024-04-01 05:50:55.236502,taker
C-ETH-3600-010424,1.20000000,36,2024-04-01 05:51:45.630785,taker
P-ETH-3440-010424,1.00000000,100,2024-04-01 05:51:57.078639,taker
C-ETH-3800-050424,29.10000000,25,2024-04-01 05:53:16.680764,taker
C-ETH-4100-050424,8.30000000,1,2024-04-01 05:53:33.673110,taker
C-ETH-3500-010424,22.30000000,400,2024-04-01 05:53:55.394005,maker
C-ETH-3520-010424,15.40000000,150,2024-04-01 05:54:03.247342,taker
C-ETH-3560-020424,36.10000000,100,2024-04-01 05:54:10.394152,taker
P-ETH-3480-010424,8.40000000,1,2024-04-01 05:57:10.357017,maker
P-ETH-3540-010424,40.00000000,1,2024-04-01 05:57:20.529125,maker
P-ETH-3600-030424,126.90000000,200,2024-04-01 05:57:22.132587,taker
P-ETH-3600-010424,80.00000000,4,2024-04-01 05:59:06.722332,taker
P-ETH-3480-010424,7.90000000,1,2024-04-01 05:59:32.180433,taker
C-ETH-3500-010424,26.00000000,200,2024-04-01 06:00:01.094389,maker
P-ETH-3480-010424,9.10000000,284,2024-04-01 06:00:24.936585,taker
P-ETH-3480-010424,8.60000000,284,2024-04-01 06:00:43.327907,taker
P-ETH-3480-010424,8.60000000,284,2024-04-01 06:00:50.026268,taker
C-ETH-3640-010424,0.50000000,900,2024-04-01 06:00:55.232463,taker
P-ETH-3480-010424,7.10000000,284,2024-04-01 06:01:10.331669,taker
P-ETH-3460-010424,3.50000000,10,2024-04-01 06:01:11.698747,taker
P-ETH-3480-010424,8.10000000,284,2024-04-01 06:01:47.408787,taker
P-ETH-3500-020424,45.00000000,2000,2024-04-01 06:01:49.889023,taker
P-ETH-3250-050424,23.90000000,2,2024-04-01 06:02:09.827157,maker
C-ETH-3540-010424,10.60000000,13,2024-04-01 06:03:32.446233,maker
P-ETH-3560-010424,41.70000000,1,2024-04-01 06:05:30.132533,taker
C-ETH-3650-050424,64.00000000,200,2024-04-01 06:05:50.635375,maker
C-ETH-3420-010424,109.20000000,5,2024-04-01 06:05:57.969873,taker
P-ETH-2900-310524,140.00000000,5,2024-04-01 06:06:07.248494,taker
C-ETH-3440-020424,108.50000000,4,2024-04-01 06:06:18.297123,maker
P-ETH-3600-010424,86.80000000,10,2024-04-01 06:06:23.009044,taker
P-ETH-3580-010424,58.40000000,40,2024-04-01 06:07:33.491039,taker
C-ETH-3500-010424,32.60000000,10,2024-04-01 06:07:43.814370,taker
P-ETH-3480-010424,6.00000000,426,2024-04-01 06:08:46.274723,maker
C-ETH-3700-050424,50.90000000,50,2024-04-01 06:10:05.181115,taker
P-ETH-3540-010424,27.50000000,10,2024-04-01 06:11:37.037193,maker
P-ETH-3500-050424,89.70000000,100,2024-04-01 06:12:53.023124,taker
P-ETH-3500-010424,10.00000000,50,2024-04-01 06:13:04.162464,taker
P-ETH-3540-010424,24.40000000,1,2024-04-01 06:15:01.812227,maker
C-ETH-3520-010424,21.70000000,150,2024-04-01 06:15:34.323825,maker
P-ETH-3600-010424,68.70000000,800,2024-04-01 06:17:29.525893,taker
P-ETH-3460-010424,0.40000000,10,2024-04-01 06:18:19.168984,maker
P-ETH-3580-010424,51.60000000,1000,2024-04-01 06:21:09.517660,taker
C-ETH-3580-010424,4.30000000,15,2024-04-01 06:22:13.182104,taker
P-ETH-3540-010424,19.80000000,1,2024-04-01 06:22:48.362142,taker
C-ETH-3440-020424,116.10000000,4,2024-04-01 06:23:27.812147,maker
C-ETH-3420-010424,115.20000000,5,2024-04-01 06:23:27.812396,maker
P-ETH-3580-010424,53.60000000,40,2024-04-01 06:27:04.244605,taker
P-ETH-3480-010424,3.00000000,141,2024-04-01 06:31:33.512542,maker
P-ETH-3480-010424,3.00000000,28,2024-04-01 06:31:33.512600,maker
C-ETH-3600-010424,1.40000000,303,2024-04-01 06:36:16.799275,maker
C-ETH-3560-020424,45.80000000,200,2024-04-01 06:36:56.958295,maker
C-ETH-3540-010424,17.70000000,13,2024-04-01 06:37:01.119797,maker
P-ETH-3480-010424,2.30000000,84,2024-04-01 06:37:11.120248,taker
P-ETH-3480-010424,2.30000000,84,2024-04-01 06:37:27.607701,taker
P-ETH-3600-010424,56.40000000,50,2024-04-01 06:37:44.124489,maker
C-ETH-3600-010424,1.50000000,50,2024-04-01 06:37:44.128810,maker
C-ETH-3560-020424,48.00000000,100,2024-04-01 06:40:50.851332,taker
C-ETH-3600-010424,2.20000000,50,2024-04-01 06:41:18.222482,taker
P-ETH-3600-010424,61.20000000,50,2024-04-01 06:41:18.691842,taker
C-ETH-3600-010424,2.30000000,30,2024-04-01 06:43:31.119131,maker
C-ETH-3620-010424,1.20000000,800,2024-04-01 06:44:20.196462,taker
P-ETH-3540-010424,13.40000000,50,2024-04-01 06:44:43.809317,maker
C-ETH-3540-010424,20.60000000,50,2024-04-01 06:44:43.809556,maker
C-ETH-3760-010424,0.01000000,40,2024-04-01 06:50:38.585816,maker
P-ETH-3420-020424,12.60000000,300,2024-04-01 07:02:45.331880,maker
C-ETH-3500-260424,342.40000000,10,2024-04-01 07:03:29.167725,maker
C-ETH-3700-010424,0.30000000,1,2024-04-01 07:04:15.233329,taker
C-ETH-3500-260424,343.80000000,10,2024-04-01 07:04:36.120710,maker
C-ETH-3500-260424,361.50000000,20,2024-04-01 07:08:25.793108,taker
P-ETH-3620-010424,69.00000000,81,2024-04-01 07:10:09.635971,taker
C-ETH-3700-010424,0.30000000,1,2024-04-01 07:13:36.184383,taker
P-ETH-3480-010424,0.40000000,2183,2024-04-01 07:17:12.070018,maker
C-ETH-3500-020424,82.50000000,90,2024-04-01 07:40:21.936877,maker
C-ETH-3540-010424,18.35000000,500,2024-04-01 07:40:37.349015,maker
C-ETH-3580-010424,3.50000000,15,2024-04-01 07:41:01.494941,maker
C-ETH-3760-010424,0.30000000,50,2024-04-01 07:43:07.407546,taker
P-ETH-3400-010424,0.30000000,50,2024-04-01 07:43:08.750882,taker
P-ETH-3500-020424,30.30000000,50,2024-04-01 07:44:36.077588,maker
P-ETH-3500-010424,2.80000000,15,2024-04-01 07:45:39.619484,taker
C-ETH-3660-020424,15.50000000,50,2024-04-01 07:48:50.548987,maker
C-ETH-3580-010424,3.20000000,800,2024-04-01 07:59:15.996415,maker
P-ETH-3500-010424,1.70000000,1000,2024-04-01 08:00:13.617146,maker
P-ETH-3500-010424,2.70000000,50,2024-04-01 08:04:09.238029,taker
C-ETH-3500-010424,43.70000000,200,2024-04-01 08:04:15.769172,maker
P-ETH-3360-020424,4.70000000,50,2024-04-01 08:08:57.944523,maker
C-ETH-3680-020424,8.50000000,50,2024-04-01 08:10:01.935357,maker
P-ETH-3500-010424,2.60000000,300,2024-04-01 08:13:03.096692,maker
C-ETH-3560-010424,3.50000000,300,2024-04-01 08:14:21.164232,maker
C-ETH-3600-010424,0.01000000,10,2024-04-01 08:16:54.374635,maker
C-ETH-3560-020424,40.80000000,100,2024-04-01 08:19:05.405446,taker
C-ETH-3600-010424,0.60000000,800,2024-04-01 08:21:30.691767,taker
P-ETH-3540-010424,23.20000000,100,2024-04-01 08:24:56.257963,taker
P-ETH-3500-010424,4.60000000,1200,2024-04-01 08:26:10.146883,taker
C-ETH-3540-010424,6.00000000,100,2024-04-01 08:32:28.544988,maker
C-ETH-3560-010424,2.80000000,800,2024-04-01 08:34:20.744059,taker
P-ETH-3300-260424,147.30000000,5,2024-04-01 08:38:22.428119,maker
C-ETH-4200-260424,97.60000000,5,2024-04-01 08:38:32.470477,maker
P-ETH-3300-120424,72.90000000,50,2024-04-01 08:38:49.981783,taker
P-ETH-3150-050424,13.40000000,300,2024-04-01 08:58:34.022157,taker
P-ETH-3150-050424,13.30000000,300,2024-04-01 09:00:24.278019,maker
P-ETH-3150-050424,13.00000000,200,2024-04-01 09:01:48.953147,taker
P-ETH-3540-010424,11.20000000,90,2024-04-01 09:05:18.708036,maker
C-ETH-3700-010424,0.30000000,1,2024-04-01 09:08:10.832352,taker
P-ETH-3250-050424,20.18000000,2,2024-04-01 09:09:04.360867,maker
P-ETH-3500-050424,75.70000000,100,2024-04-01 09:10:03.005553,taker
P-ETH-3500-010424,0.05000000,50,2024-04-01 09:14:40.824870,maker
P-ETH-3500-010424,0.01000000,1150,2024-04-01 09:14:40.824967,maker
P-ETH-3540-020424,40.00000000,1000,2024-04-01 09:29:38.329007,taker
C-ETH-3600-030424,45.80000000,100,2024-04-01 09:30:56.984629,taker
P-ETH-3500-030424,45.90000000,100,2024-04-01 09:33:36.060520,maker
P-ETH-3440-020424,10.50000000,50,2024-04-01 09:53:52.589271,taker
C-ETH-3640-020424,12.75000000,50,2024-04-01 10:02:27.425171,taker
C-ETH-3540-010424,8.00000000,80,2024-04-01 10:08:01.792339,maker
C-ETH-4000-050424,8.50000000,20,2024-04-01 10:13:44.999239,maker
C-ETH-3600-020424,22.90000000,100,2024-04-01 10:15:52.981649,taker
P-ETH-3560-020424,54.00000000,200,2024-04-01 10:20:33.186340,taker
C-ETH-3680-020424,6.60000000,50,2024-04-01 10:21:14.187613,taker
P-ETH-3360-020424,3.60000000,50,2024-04-01 10:21:15.160710,taker
C-ETH-3620-010424,0.01000000,41,2024-04-01 10:31:09.118376,maker
C-ETH-3540-010424,5.10000000,2,2024-04-01 10:32:58.159116,maker
C-ETH-3540-010424,5.30000000,798,2024-04-01 10:34:42.921524,maker
P-ETH-3360-020424,2.50000000,50,2024-04-01 10:34:57.890205,maker
C-ETH-3540-010424,5.00000000,50,2024-04-01 10:35:50.971310,taker
C-ETH-3660-020424,7.90000000,50,2024-04-01 10:36:47.727549,maker
C-ETH-3580-020424,25.50000000,2400,2024-04-01 10:37:00.712644,taker
C-ETH-3540-010424,7.60000000,50,2024-04-01 10:38:44.000645,maker
C-ETH-3550-050424,102.90000000,37,2024-04-01 10:50:47.392959,taker
P-ETH-3500-020424,24.00000000,140,2024-04-01 10:58:38.911474,maker
C-ETH-3540-010424,10.80000000,2,2024-04-01 10:59:12.111439,taker
C-ETH-3540-010424,14.60000000,80,2024-04-01 11:03:25.004851,taker
C-ETH-3600-020424,26.30000000,150,2024-04-01 11:03:49.099965,taker
P-ETH-3600-030424,90.00000000,600,2024-04-01 11:04:18.022380,maker
P-ETH-3500-010424,0.30000000,1300,2024-04-01 11:05:46.475157,taker
C-ETH-3580-010424,0.50000000,800,2024-04-01 11:07:01.547855,taker
C-ETH-3560-010424,1.90000000,1100,2024-04-01 11:19:38.112578,taker
C-ETH-3520-010424,33.50000000,5,2024-04-01 11:20:19.448663,taker
C-ETH-3520-010424,30.80000000,5,2024-04-01 11:23:04.747682,maker
C-ETH-3760-010424,0.01000000,500,2024-04-01 11:24:46.223235,maker
P-ETH-3320-010424,0.01000000,300,2024-04-01 11:25:55.997315,maker
P-ETH-3320-010424,0.01000000,300,2024-04-01 11:26:14.608322,maker
C-ETH-3600-020424,22.10000000,100,2024-04-01 11:27:14.442906,maker
C-ETH-3760-010424,0.01000000,500,2024-04-01 11:27:22.229944,maker
C-ETH-3500-010424,43.90000000,20,2024-04-01 11:32:54.593908,taker
C-ETH-3440-030424,134.10000000,50,2024-04-01 11:36:09.609777,taker
C-ETH-3680-020424,6.00000000,400,2024-04-01 11:39:37.660304,maker
P-ETH-3560-020424,47.90000000,50,2024-04-01 11:40:30.512168,maker
P-ETH-3560-020424,53.20000000,50,2024-04-01 11:42:35.306678,taker
C-ETH-3520-020424,57.00000000,1,2024-04-01 11:44:17.081132,taker
P-ETH-3540-010424,1.80000000,100,2024-04-01 11:45:29.013001,maker
P-ETH-3540-010424,1.10000000,1000,2024-04-01 11:51:22.595453,maker
P-ETH-3540-010424,1.00000000,1000,2024-04-01 11:51:45.597435,maker
P-ETH-3540-010424,1.10000000,1203,2024-04-01 11:52:17.474483,maker
P-ETH-3540-010424,1.09000000,1297,2024-04-01 11:52:17.475554,maker
C-ETH-3700-010424,0.01000000,10,2024-04-01 11:53:03.178609,maker
P-ETH-3440-010424,0.01000000,2000,2024-04-01 11:53:21.292980,maker
P-ETH-3540-010424,0.80000000,1000,2024-04-01 11:53:35.670429,maker
P-ETH-3460-010424,0.01000000,2000,2024-04-01 11:53:45.256700,maker
P-ETH-3540-010424,0.80000000,1000,2024-04-01 11:53:51.712491,maker
P-ETH-3540-010424,0.80000000,452,2024-04-01 11:54:02.708306,maker
P-ETH-3540-010424,0.70000000,548,2024-04-01 11:54:02.709216,maker
P-ETH-3540-010424,0.70000000,5000,2024-04-01 11:54:34.309128,maker
C-ETH-3540-010424,0.60000000,1000,2024-04-01 11:55:54.900239,maker
P-ETH-3540-010424,0.60000000,113,2024-04-01 11:56:09.822868,maker
P-ETH-3540-010424,0.60000000,113,2024-04-01 11:56:09.880838,taker
P-ETH-3540-010424,0.60000000,113,2024-04-01 11:56:10.145900,taker
P-ETH-3540-010424,0.60000000,114,2024-04-01 11:56:10.394026,taker
P-ETH-3540-010424,0.60000000,114,2024-04-01 11:56:10.801172,taker
P-ETH-3540-010424,0.60000000,115,2024-04-01 11:56:10.993121,taker
P-ETH-3540-010424,0.60000000,115,2024-04-01 11:56:11.370279,taker
P-ETH-3540-010424,0.60000000,115,2024-04-01 11:56:11.688808,taker
P-ETH-3540-010424,0.60000000,88,2024-04-01 11:56:11.966390,taker
P-ETH-3540-010424,0.60000000,121,2024-04-01 11:56:16.656406,maker
P-ETH-3540-010424,0.60000000,121,2024-04-01 11:56:16.732499,taker
P-ETH-3540-010424,0.60000000,121,2024-04-01 11:56:17.034250,taker
P-ETH-3540-010424,0.60000000,121,2024-04-01 11:56:17.314588,taker
P-ETH-3540-010424,0.60000000,122,2024-04-01 11:56:17.686306,taker
P-ETH-3540-010424,0.60000000,122,2024-04-01 11:56:17.929784,taker
P-ETH-3540-010424,0.60000000,122,2024-04-01 11:56:18.299569,taker
P-ETH-3540-010424,0.60000000,50,2024-04-01 11:56:18.547580,taker
P-ETH-3540-010424,0.30000000,1000,2024-04-01 11:57:04.395961,maker
P-ETH-3540-010424,0.30000000,100,2024-04-01 11:57:06.391054,maker
P-ETH-3540-010424,0.10000000,1000,2024-04-01 11:57:30.038633,maker
C-ETH-3500-010424,40.26827586,20,2024-04-01 12:00:01.092700,taker
P-ETH-3560-010424,19.73172414,300,2024-04-01 12:00:01.092725,taker
C-ETH-3540-010424,0.26827586,50,2024-04-01 12:00:01.092733,taker
C-ETH-3600-050424,75.60000000,10,2024-04-01 12:00:03.133711,maker
C-ETH-3540-010424,0.26827586,350,2024-04-01 12:00:04.163312,taker
P-ETH-3580-010424,39.73172414,150,2024-04-01 12:00:04.631338,taker
P-ETH-3600-010424,59.73172414,26,2024-04-01 12:00:04.997594,taker
P-ETH-3600-010424,59.73172414,60,2024-04-01 12:00:06.626268,taker
C-ETH-3540-010424,0.26827586,1000,2024-04-01 12:00:07.403160,taker
P-ETH-3520-020424,26.00000000,1,2024-04-01 12:14:21.420282,maker
C-ETH-3600-020424,23.70000000,300,2024-04-01 12:18:46.561115,taker
C-ETH-3440-030424,140.90000000,50,2024-04-01 12:23:36.223511,maker
P-ETH-3500-020424,18.00000000,40,2024-04-01 12:24:48.298256,maker
C-ETH-3560-020424,40.90000000,10,2024-04-01 12:25:23.901410,taker
C-ETH-3720-020424,3.80000000,3,2024-04-01 12:26:15.351497,taker
C-ETH-3520-020424,60.30000000,1,2024-04-01 12:27:58.275991,maker
C-ETH-3560-020424,39.00000000,30,2024-04-01 12:31:29.011219,maker
P-ETH-3500-020424,18.00000000,120,2024-04-01 12:31:37.420354,taker
P-ETH-3000-050424,5.90000000,5,2024-04-01 12:35:03.493359,taker
P-ETH-2600-260424,23.40000000,30,2024-04-01 12:40:11.831407,maker
P-ETH-3560-020424,44.00000000,200,2024-04-01 12:41:30.312476,maker
P-ETH-3500-020424,16.70000000,100,2024-04-01 12:43:01.591514,maker
P-ETH-3400-020424,3.70000000,100,2024-04-01 12:43:01.592279,taker
P-ETH-3500-020424,19.80000000,100,2024-04-01 12:46:25.253210,taker
P-ETH-3400-020424,2.60000000,100,2024-04-01 12:46:26.498812,maker
C-ETH-4800-260424,34.50000000,10,2024-04-01 12:46:30.187445,taker
