Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
9.2,2023-12-22,Friday,09:24:00,76.5,10,PE,70600.0,Buy,2023-12-22,Friday,14:55:00,1.5,-750.0,-98.03921568627452,2023-12-22,,,Stop Loss Hit
10,2023-12-26,,09:16:00,71088.27,,,,,2023-12-26,,15:15:00,71319.84,-421.5,,,0,-435.04999999999995,Exit Condition Met For Trade
10.1,2023-12-26,Tuesday,09:18:00,87.95,10,CE,72800.0,Buy,2023-12-26,Tuesday,15:15:00,45.8,-421.50000000000006,-47.92495736213759,2023-12-29,,,Exit Condition Met For Trade
11,2023-12-28,,09:16:00,72216.59,,,,,2023-12-28,,15:15:00,72405.87,-622.5,,,109.95000000000005,-625.05,Exit Condition Met For Trade
11.1,2023-12-28,Thursday,09:22:00,70.55,10,CE,73300.0,Buy,2023-12-28,Thursday,15:15:00,8.3,-622.5,-88.23529411764706,2023-12-29,,,Exit Condition Met For Trade
12,2024-01-01,,09:16:00,72134.08,,,,,2024-01-01,,15:15:00,72194.55,-384.5,,,30.950000000000045,-395.54999999999995,Exit Condition Met For Trade
12.1,2024-01-01,Monday,14:51:00,73.7,10,CE,74000.0,Buy,2024-01-01,Monday,15:15:00,35.25,-384.5,-52.17096336499322,2024-01-05,,,Exit Condition Met For Trade
13,2024-01-02,,09:16:00,72150.56,,,,,2024-01-02,,15:15:00,71886.1,-242.5,,,435.95000000000005,-360.54999999999995,Exit Condition Met For Trade
13.2,2024-01-02,Tuesday,10:28:00,75.9,10,PE,70500.0,Buy,2024-01-02,Tuesday,15:15:00,51.65,-242.50000000000006,-31.94993412384718,2024-01-05,,,Exit Condition Met For Trade
14,2024-01-04,,09:16:00,71595.38,,,,,2024-01-04,,15:15:00,71830.94,-213.0,,,190.45000000000005,-289.54999999999995,Exit Condition Met For Trade
14.1,2024-01-04,Thursday,09:30:00,69.45,10,CE,72200.0,Buy,2024-01-04,Thursday,15:15:00,48.15,-213.00000000000006,-30.669546436285103,2024-01-05,,,Exit Condition Met For Trade
15,2024-01-05,,09:16:00,72121.89,,,,,2024-01-05,,15:15:00,72060.84,-682.0,,,37.950000000000045,-682.05,Exit Condition Met For Trade
15.2,2024-01-05,Friday,10:44:00,68.6,10,PE,71900.0,Buy,2024-01-05,Friday,15:15:00,0.4,-681.9999999999999,-99.41690962099125,2024-01-05,,,Exit Condition Met For Trade
16,2024-01-08,,09:16:00,72079.35,,,,,2024-01-08,,15:15:00,71362.3,760.0,,,864.95,-439.04999999999995,Exit Condition Met For Trade
16.2,2024-01-08,Monday,09:17:00,95.0,10,PE,70700.0,Buy,2024-01-08,Monday,15:15:00,171.0,760.0,80.0,2024-01-12,,,Exit Condition Met For Trade
17,2024-01-09,,09:16:00,71767.86,,,,,2024-01-09,,15:15:00,71400.97,670.5,,,923.45,-245.04999999999995,Exit Condition Met For Trade
